ID	rn	reflex	GLOSS	gfn	srcabbr	lgid	language	srcid
2485	475639	rong•◦dep-	crush with a stone	v	SVB-GA	1973	Atong	
2486	475640	rong•◦gyrym	being full of big rocks, stony land	adj2	SVB-GA	1973	Atong	
2487	475641	rong•ka	cliff	n	SVB-GA	1973	Atong	
2488	475642	rong•◦khal	space under a stone	n	SVB-GA	1973	Atong	
2489	475643	rong•◦khol	cave	n	SVB-GA	1973	Atong	
2490	475644	rong•◦misi	very small stone, to be covered by a stone	n	SVB-GA	1973	Atong	
2491	475645	rong•◦patal	big rock	n	SVB-GA	1973	Atong	
2492	475646	rong•◦phek	grain of sand or very small stone	n	SVB-GA	1973	Atong	
2493	475647	rong•◦rymrym	being full of big rocks, stony land	adj2	SVB-GA	1973	Atong	
2494	475648	rong•◦sa	whetstone, flat stone for sharpening knives or edged tools	n	SVB-GA	1973	Atong	
2495	475649	rong•◦syrek	small stone	n	SVB-GA	1973	Atong	
2496	475650	rong•◦thai	rock	n	SVB-GA	1973	Atong	
2497	475651	rong•◦thyk	big rock	n	SVB-GA	1973	Atong	
2498	475652	rongmyng-	shuffle cards	v	SVB-GA	1973	Atong	
2499	475653	-rongreng	V while spinning around	evsp	SVB-GA	1973	Atong	
2500	475654	rongthal-	clean, to clarify, to explain	v	SVB-GA	1973	Atong	
2501	475655	rongthala-	clean	adj1	SVB-GA	1973	Atong	
2502	475656	rongtyk	large clay pot to keep rice in, rice pot	n	SVB-GA	1973	Atong	
2503	475657	ronok-	smooth	adj1	SVB-GA	1973	Atong	
2504	475658	rophil-	joke	v	SVB-GA	1973	Atong	
2505	475659	rophyl-	joke	v	SVB-GA	1973	Atong	
2506	475660	ros	sperm, semen, juice (of meat and fruit)	n	SVB-GA	1973	Atong	
2507	475661	rot-	boil (something in water)	v	SVB-GA	1973	Atong	
2508	475662	rubibal	Sunday	n	SVB-GA	1973	Atong	
2509	475663	ruchut-	join, to connect	v	SVB-GA	1973	Atong	
2510	475664	ruda	type of cactus	n	SVB-GA	1973	Atong	
2511	475665	rugung	edge	n	SVB-GA	1973	Atong	
2512	475666	-ruk	reciprocal suffix	sfx	SVB-GA	1973	Atong	
2513	475667	ruk◦chok	type of frog	n	SVB-GA	1973	Atong	
2514	475668	ruk◦wak	toad	n	SVB-GA	1973	Atong	
2515	475669	-rum	all (S/O quantifier)	evsp	SVB-GA	1973	Atong	
2516	475670	rum•	twenty (only used in compound numerals)	num	SVB-GA	1973	Atong	
2517	475671	rumal	head band	n	SVB-GA	1973	Atong	
2518	475672	rung	river boat made out of a hollowed tree trunk	n	SVB-GA	1973	Atong	
2519	475673	rungkhut	broken rice	n	SVB-GA	1973	Atong	
2520	475674	runi	brains	n	SVB-GA	1973	Atong	
2521	475675	rupek	type of small frog which says pekpekpekpek	n	SVB-GA	1973	Atong	
2522	475676	ruk◦pek	type of small frog which says pekpekpekpek	n	SVB-GA	1973	Atong	
2523	475677	-ruru	more and more V around, V all over the place	evsp	SVB-GA	1973	Atong	
2524	475678	ruru-	make liquid come out	v	SVB-GA	1973	Atong	
2525	475679	rydym-	sprout leaves	v	SVB-GA	1973	Atong	
2526	475680	rygyn	side	n	SVB-GA	1973	Atong	
2527	475681	-ryi	without, privative enclitic	encl.phr	SVB-GA	1973	Atong	
2528	475682	ryk	necklace	n	SVB-GA	1973	Atong	
2529	475683	ryk-	chase, to herd	v	SVB-GA	1973	Atong	
2530	475684	rym-	cook	v	SVB-GA	1973	Atong	
2531	475685	rymkhap-	cook without mai•tyi ~ mai•ti	v	SVB-GA	1973	Atong	
2532	475686	rymreng rymreng	dazed	adv	SVB-GA	1973	Atong	
2533	475687	rymyl	1. marriageable female cousin, 2. the relation of female cousins from intermarriageable families, 3. the relation of the parents of a married couple, 4. girlfriend, lover, sweetheart	n	SVB-GA	1973	Atong	
2534	475688	rymyt	yellow, orange	adj2	SVB-GA	1973	Atong	
2535	475689	ryng-	drink	v	SVB-GA	1973	Atong	
2536	475690	ryng•-	sing	v	SVB-GA	1973	Atong	
2537	475691	ryngchyw	flattened rice	n	SVB-GA	1973	Atong	
2538	475692	ryngchu	flattened rice	n	SVB-GA	1973	Atong	
2539	475693	ryng◦khaw-	drink sneakily	v	SVB-GA	1973	Atong	
2540	475694	ryng◦khele-	drink for fun	v	SVB-GA	1973	Atong	
2541	475695	ryp-	dive, to be/stay under water, to immerse, to submerge	v	SVB-GA	1973	Atong	
2542	475696	ryphi-	plaster (with a mix of clay and cow dung)	v	SVB-GA	1973	Atong	
2543	475697	sa	interjection to chase away a chicken	interj	SVB-GA	1973	Atong	
2544	475698	sa	one, a/an	num	SVB-GA	1973	Atong	
2545	475699	-sa	delimitative enclitic	encl.phr.cl	SVB-GA	1973	Atong	
2546	475700	sa-	ill, sick	be v.	SVB-GA	1973	Atong	
2547	475701	sa-	set as a trap, to set in place, to do	v	SVB-GA	1973	Atong	
2548	475702	sa•	child	n	SVB-GA	1973	Atong	
2549	475703	sa•-	eat	v	SVB-GA	1973	Atong	
2550	475704	sa•banthai	son	n	SVB-GA	1973	Atong	
2551	475705	sa•dap-	spill, to take more and more	v	SVB-GA	1973	Atong	
2552	475706	sa•gyrai	child	n	SVB-GA	1973	Atong	
2553	475707	sa•khaw-	steal	v	SVB-GA	1973	Atong	
2554	475708	sa•khele-	eat for fun	v	SVB-GA	1973	Atong	
2555	475709	sa•lak-	lick	v	SVB-GA	1973	Atong	
2556	475710	sa•mynchyk	daughter	n	SVB-GA	1973	Atong	
2557	475711	sa•nala-	jealous of	vdat	SVB-GA	1973	Atong	
2558	475712	sa•nyl-	jealous of	vdat	SVB-GA	1973	Atong	
2559	475713	sa•rong	of the same age	adj2	SVB-GA	1973	Atong	
2560	475714	sa•thup	uterus, womb	n	SVB-GA	1973	Atong	
2561	475715	sa•tyra	child without father	n	SVB-GA	1973	Atong	
2562	475716	sabun	soap	n	SVB-GA	1973	Atong	
2563	475717	sadu	brother-in-law: the relation of men who married women that are sisters	n	SVB-GA	1973	Atong	
2564	475718	sagal	sea	n	SVB-GA	1973	Atong	
2565	475719	sai	husband	n	SVB-GA	1973	Atong	
2566	475720	sai-	write	v	SVB-GA	1973	Atong	
2567	475721	sai-	choose, to select, to elect	v	SVB-GA	1973	Atong	
2568	475722	sai-	set as a trap, to set in place, to do	v	SVB-GA	1973	Atong	
2569	475723	saido	fishing line	n	SVB-GA	1973	Atong	
2570	475724	saigon	teak tree	n	SVB-GA	1973	Atong	
2571	475725	saigyn	third weeding of the ha•ba	n	SVB-GA	1973	Atong	
2572	475726	sainokga(ba)	author	n	SVB-GA	1973	Atong	
2573	475727	saip	European, white person, British military commander	n	SVB-GA	1973	Atong	
2574	475728	saep	European, white person, British military commander	n	SVB-GA	1973	Atong	
2575	475729	sajin	illness that makes everything taste bitter	n	SVB-GA	1973	Atong	
2576	475730	-sak	V appropriately	evsp	SVB-GA	1973	Atong	
2577	475731	sak-	red	adj1	SVB-GA	1973	Atong	
2578	475732	sak-	fit	v	SVB-GA	1973	Atong	
2579	475733	sak-	make a rope by rubbing thread between your hands	v	SVB-GA	1973	Atong	
2580	475734	sak-	bear, to persevere, to endure, to enjoy, to hold out, to be patient, to suffer	v	SVB-GA	1973	Atong	
2581	475735	sak-	depend on	vdat	SVB-GA	1973	Atong	
2582	475736	sakchyk-	behave well	v	SVB-GA	1973	Atong	
2583	475737	saket-	insert, to plug in	v	SVB-GA	1973	Atong	
2584	475738	sakhi	witness	n	SVB-GA	1973	Atong	
2585	475739	sakhyna-	wounded	be v.	SVB-GA	1973	Atong	
2586	475740	saknaram	east	n	SVB-GA	1973	Atong	
2587	475741	sakrem-	twist	v	SVB-GA	1973	Atong	
2588	475742	salam	hello	interj	SVB-GA	1973	Atong	
2589	475743	salam-	break/tear easily, to be easily damaged	v	SVB-GA	1973	Atong	
2590	475744	selem-	break/tear easily, to be easily damaged	v	SVB-GA	1973	Atong	
2591	475745	sal◦gypeng	south	n	SVB-GA	1973	Atong	
2592	475746	sal◦gyro	north	n	SVB-GA	1973	Atong	
2593	475747	Saljong	sun god	n	SVB-GA	1973	Atong	
2594	475748	salniram	west	n	SVB-GA	1973	Atong	
2595	475749	sal◦nyram	east	n	SVB-GA	1973	Atong	
2596	475750	sam	classifier for hands, arms, legs, feet, ears and tires	clf	SVB-GA	1973	Atong	
2597	475751	sam	medicine, plant, weed	n	SVB-GA	1973	Atong	
2598	475752	sam-	wait	v	SVB-GA	1973	Atong	
2599	475753	samalmaisirong	very small type of ant	n	SVB-GA	1973	Atong	
2600	475754	samanggyri	type of small plant	n	SVB-GA	1973	Atong	
2601	475755	sambanggyri	medicinal plant that stops bleeding	n	SVB-GA	1973	Atong	
2602	475756	samchak	vegetable	n	SVB-GA	1973	Atong	
2603	475757	samkong	high grass	n	SVB-GA	1973	Atong	
2604	475758	samsai	low grass	n	SVB-GA	1973	Atong	
2605	475759	samsi	grass	n	SVB-GA	1973	Atong	
2606	475760	samsin	abscess, boil	n	SVB-GA	1973	Atong	
2607	475761	san	day	n	SVB-GA	1973	Atong	
2608	475762	san-	put in a bag	v	SVB-GA	1973	Atong	
2609	475763	sanarai	centipede	n	SVB-GA	1973	Atong	
2610	475764	sandi-	inquire, to search for	v	SVB-GA	1973	Atong	
2611	475765	sang	side, place	bound	SVB-GA	1973	Atong	
2612	475766	-sang	mobilitative/instrumental enclitic	encl.phr	SVB-GA	1973	Atong	
2613	475767	sang-	burn	v	SVB-GA	1973	Atong	
2614	475768	sangori	fog	n	SVB-GA	1973	Atong	
2615	475769	sangphak	side	bound	SVB-GA	1973	Atong	
2616	475770	samphak	side	bound	SVB-GA	1973	Atong	
2617	475771	sangwal-	forget	v	SVB-GA	1973	Atong	
2618	475772	sanmaji	noon, midday	n	SVB-GA	1973	Atong	
2619	475773	sanyrai	centipede	n	SVB-GA	1973	Atong	
2620	475774	sap-	swoop down (of birds of prey)	v	SVB-GA	1973	Atong	
2621	475775	sap-	know a skill	vsec	SVB-GA	1973	Atong	
2622	475776	saphairam	type of medicinal plant	n	SVB-GA	1973	Atong	
2623	475777	saphang	first rice harvest (in August)	n	SVB-GA	1973	Atong	
2624	475778	saphaw	rabbit	n	SVB-GA	1973	Atong	
2625	475779	sapset-	drain	v	SVB-GA	1973	Atong	
2626	475780	saram	new rice offering festival	n	SVB-GA	1973	Atong	
2627	475781	saram	dry rice grains	n	SVB-GA	1973	Atong	
2628	475782	saraw-	borrow	v	SVB-GA	1973	Atong	
2629	475783	sasti	punishment	n	SVB-GA	1973	Atong	
2630	475784	sat	classifier for bundles	clf	SVB-GA	1973	Atong	
2631	475785	sat-	spill	v	SVB-GA	1973	Atong	
2632	475786	sat-	hit with a stick or bat, to cut with a sword	v	SVB-GA	1973	Atong	
2633	475787	sat-	flush out	v	SVB-GA	1973	Atong	
2634	475788	satha	umbrella	n	SVB-GA	1973	Atong	
2635	475789	sathup	sick person	n	SVB-GA	1973	Atong	
2636	475790	satkhap-	box, to slap	v	SVB-GA	1973	Atong	
2637	475791	satpyret-	hit with the open hand	v	SVB-GA	1973	Atong	
2638	475792	-saw	V expectantly, V and wait, keep V-ing, V and stay, V patiently, V certainly	evsp	SVB-GA	1973	Atong	
2639	475793	saw-	rotten	be v.	SVB-GA	1973	Atong	
2640	475794	saw-	curse at (use bad words)	v	SVB-GA	1973	Atong	
2641	475795	saw•-	dig	v	SVB-GA	1973	Atong	
2642	475796	saw•-	burn, to roast on the hot ashes of the fire	v	SVB-GA	1973	Atong	
2643	475797	saw•myk-	smell rotten, to smell foul	v	SVB-GA	1973	Atong	
2644	475798	saw•saw-	able to cause a burning sensation	be v.	SVB-GA	1973	Atong	
2645	475799	sawel	type of vegetable	n	SVB-GA	1973	Atong	
2646	475800	sawkun	vulture	n	SVB-GA	1973	Atong	
2647	475801	sawn	sound	n	SVB-GA	1973	Atong	
2648	475802	sawthal	dirty person, person who never washes	n	SVB-GA	1973	Atong	
2649	475803	sawyl	type of vegetable	n	SVB-GA	1973	Atong	
2650	475804	-sega	V in turn, (alternative suffix)	evsp	SVB-GA	1973	Atong	
2651	475805	-sek	to V and steal	evsp	SVB-GA	1973	Atong	
2652	475806	sekari	pin lock	n	SVB-GA	1973	Atong	
2653	475807	sel-	leak	v	SVB-GA	1973	Atong	
2654	475808	sel•-	pour	v	SVB-GA	1973	Atong	
2655	475809	selsoksok	masturbate, to wank, to jack off, to jerk off, to whack off	v	SVB-GA	1973	Atong	
2656	475810	selu	cockroach	n	SVB-GA	1973	Atong	
2657	475811	-seme	V reluctantly	evsp	SVB-GA	1973	Atong	
2658	475812	sendel	sandal	n	SVB-GA	1973	Atong	
2659	475813	sendyl	sandal	n	SVB-GA	1973	Atong	
2660	475814	sene	seven	num	SVB-GA	1973	Atong	
2661	475815	seng-	clever, intelligent	adj1	SVB-GA	1973	Atong	
2662	475816	seng-	shine, to dawn, to become light	v	SVB-GA	1973	Atong	
2663	475817	seng•-	shine	v	SVB-GA	1973	Atong	
2664	475818	seng•-	bother by misbehaving	v	SVB-GA	1973	Atong	
2665	475819	seng•sot-	abbreviate	v	SVB-GA	1973	Atong	
2666	475820	sengki	type of fruit	n	SVB-GA	1973	Atong	
2667	475821	sengsyp	type of small fish	n	SVB-GA	1973	Atong	
2668	475822	sentimityr	centimetre	clf	SVB-GA	1973	Atong	
2669	475823	sep-	stuck	be v.	SVB-GA	1973	Atong	
2670	475824	sep-	wring, to squeeze out	v	SVB-GA	1973	Atong	
2671	475825	sep◦jyrot-	wring	v	SVB-GA	1973	Atong	
2672	475826	sepsep-	masturbate, to wank, to jack off, to jerk off, to whack off	v	SVB-GA	1973	Atong	
2673	475827	septembyl	September	n	SVB-GA	1973	Atong	
2674	475828	serabera	dirt	n	SVB-GA	1973	Atong	
2675	475829	serek	surface	n	SVB-GA	1973	Atong	
2676	475830	serek	balcony of a rice field house	n	SVB-GA	1973	Atong	
2677	475831	serekmyk	length of one forearm	n	SVB-GA	1973	Atong	
2678	475832	saram-	break/tear easily, to be easily damaged	v	SVB-GA	1973	Atong	
2679	475833	serem-	break/tear easily, to be easily damaged	v	SVB-GA	1973	Atong	
2680	475834	serembut	type of fish	n	SVB-GA	1973	Atong	
2681	475835	-set	V and do away with, V and dispose of, V away	evsp	SVB-GA	1973	Atong	
2682	475836	si-	starve	v	SVB-GA	1973	Atong	
2683	475837	si-	peel	v	SVB-GA	1973	Atong	
2684	475838	si•-	sharpen (a pointy object)	v	SVB-GA	1973	Atong	
2685	475839	si•wil-	carve, to sharpen a pointy object	v	SVB-GA	1973	Atong	
2686	475840	sidikeset	CD, compact disc	n	SVB-GA	1973	Atong	
2687	475841	-siga	V in turn, (alternative suffix)	evsp	SVB-GA	1973	Atong	
2688	475842	sigyret	cigarette	n	SVB-GA	1973	Atong	
2689	475843	Sijyw	Siju	n	SVB-GA	1973	Atong	
2690	475844	sik-	scratch, to pinch	v	SVB-GA	1973	Atong	
2691	475845	sikol	chain	n	SVB-GA	1973	Atong	
2692	475846	siksik-	scrape, to rub	v	SVB-GA	1973	Atong	
2693	475847	silongket	Shillong tree	n	SVB-GA	1973	Atong	
2694	475848	sima	boundary, limit	n	SVB-GA	1973	Atong	
2695	475849	simen	cement	n	SVB-GA	1973	Atong	
2696	475850	singho	lion	n	SVB-GA	1973	Atong	
2697	475851	singsip	type of fish	n	SVB-GA	1973	Atong	
2698	475852	sinthong•-	cut/break in two pieces, to cut/break in half	v	SVB-GA	1973	Atong	
2699	475853	sintongtong-	cut up in many pieces	v	SVB-GA	1973	Atong	
2700	475854	sip-	smell	v	SVB-GA	1973	Atong	
2701	475855	sipai	soldier	n	SVB-GA	1973	Atong	
2702	475856	sipyling	spelling	n	SVB-GA	1973	Atong	
2703	475857	siri	snow	n	SVB-GA	1973	Atong	
2704	475858	sirong	scrotum	n	SVB-GA	1973	Atong	
2705	475859	sit	interjection to chase a cat away	interj	SVB-GA	1973	Atong	
2706	475860	sit-	take out the shit from an animal's intestines	v	SVB-GA	1973	Atong	
2707	475861	sithi	fermented rice from which chyw is drawn by adding water	n	SVB-GA	1973	Atong	
2708	475862	skrin	screen	n	SVB-GA	1973	Atong	
2709	475863	skul	school	n	SVB-GA	1973	Atong	
2710	475864	so•ot-	kill, to murder	v	SVB-GA	1973	Atong	
2711	475865	so•re	mica	n	SVB-GA	1973	Atong	
2712	475866	so•sorot-	slip	v	SVB-GA	1973	Atong	
2713	475867	soal-	divide, to share	v	SVB-GA	1973	Atong	
2714	475868	sojana	type of long thin vegetable	n	SVB-GA	1973	Atong	
2715	475869	sok	new young leaves of a plant (but not a tree) or vegetable, a shoot, sprout	n	SVB-GA	1973	Atong	
2716	475870	sok-	succeed, to hold out	v	SVB-GA	1973	Atong	
2717	475871	sokhop	cover, sheath	n	SVB-GA	1973	Atong	
2718	475872	soksek-	shake something without picking it up	v	SVB-GA	1973	Atong	
2719	475873	soksok-	masturbate, to wank, to jerk off, to whack off	v	SVB-GA	1973	Atong	
2720	475874	soldi	cold	n	SVB-GA	1973	Atong	
2721	475875	sombal	Monday	n	SVB-GA	1973	Atong	
2722	475876	somphi	joke, a riddle	n	SVB-GA	1973	Atong	
2723	475877	song	village	n	SVB-GA	1973	Atong	
2724	475878	song-	set up post, to dig a hole and stick something in it so that it keeps standing up, to raise	v	SVB-GA	1973	Atong	
2725	475879	song-	elect	v	SVB-GA	1973	Atong	
2726	475880	song•khot-	come out of a narrow space	v	SVB-GA	1973	Atong	
2727	475881	Songdu	Brahmaputra river	n	SVB-GA	1973	Atong	
2728	475882	song◦ga	another village	n	SVB-GA	1973	Atong	
2729	475883	songkhot-	come out of a small opening, to squeeze out of	v	SVB-GA	1973	Atong	
2730	475884	song◦mong	main village	n	SVB-GA	1973	Atong	
2731	475885	songrai-	travel	v	SVB-GA	1973	Atong	
2732	475886	songrat-	bent	adj1	SVB-GA	1973	Atong	
2733	475887	songre-	travel	v	SVB-GA	1973	Atong	
2734	475888	songsal	society	n	SVB-GA	1973	Atong	
2735	475889	songsyrek	pagan, heathen	n	SVB-GA	1973	Atong	
2736	475890	songsarek	pagan, heathen	n	SVB-GA	1973	Atong	
2737	475891	sorok	road, path, way	n	SVB-GA	1973	Atong	
2738	475892	sorok-	re-pound the rice	v	SVB-GA	1973	Atong	
2739	475893	sorong	straight	adj2	SVB-GA	1973	Atong	
2740	475894	sorong-	straight	adj1	SVB-GA	1973	Atong	
2741	475895	sorot-	celebration in commemoration of a dead person one year after this person died	v	SVB-GA	1973	Atong	
2742	475896	sosila	plant of the Arum family that looks like Amorphophallus bulbifer	n	SVB-GA	1973	Atong	
2743	475897	-soso	V to/on the ground	evsp	SVB-GA	1973	Atong	
2744	475898	sot	very small type of fly	n	SVB-GA	1973	Atong	
2745	475899	-sot	V directly	evsp	SVB-GA	1973	Atong	
2746	475900	sot-	spit	v	SVB-GA	1973	Atong	
2747	475901	sotmai	housefly	n	SVB-GA	1973	Atong	
2748	475902	sotok	sixty	num	SVB-GA	1973	Atong	
2749	475903	sot dok	sixty	num	SVB-GA	1973	Atong	
2750	475904	spit	speed	n	SVB-GA	1973	Atong	
2751	475905	spun	spoon	n	SVB-GA	1973	Atong	
2752	475906	spyling	spelling	n	SVB-GA	1973	Atong	
2753	475907	ss	interjection to chase away a chicken	interj	SVB-GA	1973	Atong	
2754	475908	stel	haughtiness (probably < English 'style')	n	SVB-GA	1973	Atong	
2755	475909	stulkhabar	tablecloth	n	SVB-GA	1973	Atong	
2756	475910	su-	scold	v	SVB-GA	1973	Atong	
2757	475911	su•	vagina, cunt, pussy, slit, snatch, twat	n	SVB-GA	1973	Atong	
2758	475912	su•-	pound, to punch, to prod, to inject, to crush	v	SVB-GA	1973	Atong	
2759	475913	su•bylok-	mash	v	SVB-GA	1973	Atong	
2760	475914	su•gol	vagina (used as a swearword for women), cunt, bitch	n	SVB-GA	1973	Atong	
2761	475915	su•kherek-	crash down	v	SVB-GA	1973	Atong	
2762	475916	su•◦myn	pubic hair (female)	n	SVB-GA	1973	Atong	
2763	475917	su•nadylep	clitoris	n	SVB-GA	1973	Atong	
2764	475918	su•that-	prod, to poke	v	SVB-GA	1973	Atong	
2765	475919	su•ut-	damp	adj1	SVB-GA	1973	Atong	
2766	475920	sua	profanation	n	SVB-GA	1973	Atong	
2767	475921	sual-	divide, to share	v	SVB-GA	1973	Atong	
2768	475922	suis	switch	n	SVB-GA	1973	Atong	
2769	475923	suk	comfort	n	SVB-GA	1973	Atong	
2770	475924	suk-	well, to be comfortable, to enjoy sexually	be v.	SVB-GA	1973	Atong	
2771	475925	suk-	insert, to stitch	v	SVB-GA	1973	Atong	
2772	475926	suksai	type of plant of which traditional umbrellas are made	n	SVB-GA	1973	Atong	
2773	475927	sukulbal	Friday	n	SVB-GA	1973	Atong	
2774	475928	sukyrung	type of river snail	n	SVB-GA	1973	Atong	
2775	475929	sul	next, neighbouring	adj 2	SVB-GA	1973	Atong	
2776	475930	sun-	move, to shift	v	SVB-GA	1973	Atong	
2777	475931	sun(dul)	trunk	n	SVB-GA	1973	Atong	
2778	475932	sung	classifier for hollow cylinders	clf	SVB-GA	1973	Atong	
2779	475933	sung	remembrance, thought, mind, brain, intelligence, spirit, life	n	SVB-GA	1973	Atong	
2780	475934	sung•-	short (of time, person, thing)	adj1	SVB-GA	1973	Atong	
2781	475935	sungman-	remember	vdat/v	SVB-GA	1973	Atong	
2782	475936	suman-	remember	vdat/v	SVB-GA	1973	Atong	
2783	475937	sunibal	Saturday	n	SVB-GA	1973	Atong	
2784	475938	suri	snow	n	SVB-GA	1973	Atong	
2785	475939	-susa	V competitively, compete in V-ing	evsp	SVB-GA	1973	Atong	
2786	475940	su◦set-	wash	v	SVB-GA	1973	Atong	
2787	475941	su◦sut-	wash	v	SVB-GA	1973	Atong	
2788	475942	su◦syt-	wash	v	SVB-GA	1973	Atong	
2789	475943	susu	penis	n	SVB-GA	1973	Atong	
2790	475944	suthul	comb of a rooster	n	SVB-GA	1973	Atong	
2791	475945	suting	taking pictures, photo shooting	n	SVB-GA	1973	Atong	
2792	475946	sutuk-	put over, to cover, to hide	v	SVB-GA	1973	Atong	
2793	475947	swich	switch	n	SVB-GA	1973	Atong	
2794	475948	syi	uncle: mother's younger brother	n	SVB-GA	1973	Atong	
2795	475949	-syi	mirative suffix, to (my) surprise	sfx	SVB-GA	1973	Atong	
2796	475950	-si	mirative suffix, to (my) surprise	sfx	SVB-GA	1973	Atong	
2797	475951	syithai-	hang	v	SVB-GA	1973	Atong	
2798	475952	syithi-	hang	v	SVB-GA	1973	Atong	
2799	475953	syithyi-	hang	v	SVB-GA	1973	Atong	
2800	475954	syk-	insert, to be inserted, to press, to push	v	SVB-GA	1973	Atong	
2801	475955	syk-	want	vsec	SVB-GA	1973	Atong	
2802	475956	sykdep-	press with a finger	v	SVB-GA	1973	Atong	
2803	475957	syket-	insert	v	SVB-GA	1973	Atong	
2804	475958	sykhathang	disorderly, carelessly, simply, for nothing, for free	adv	SVB-GA	1973	Atong	
2805	475959	sykhym-	moan, to complain, to feel sorrow, to mourn	v	SVB-GA	1973	Atong	
2806	475960	syki-	learn, to teach	v	SVB-GA	1973	Atong	
2807	475961	sykjyret-	crush with your hand	v	SVB-GA	1973	Atong	
2808	475962	sykrin	screen	n	SVB-GA	1973	Atong	
2809	475963	sykrom-	grasp someone	v	SVB-GA	1973	Atong	
2810	475964	sykulbal	Friday	n	SVB-GA	1973	Atong	
2811	475965	sykubal	Friday	n	SVB-GA	1973	Atong	
2812	475966	sykup-	fold	v	SVB-GA	1973	Atong	
2813	475967	sykurung	type of river snail	n	SVB-GA	1973	Atong	
2814	475968	syl	iron	n	SVB-GA	1973	Atong	
2815	475969	syl-	beautiful, pretty	adj1	SVB-GA	1973	Atong	
2816	475970	syl•et-	pour in	v	SVB-GA	1973	Atong	
2817	475971	sylasyng	necklace	n	SVB-GA	1973	Atong	
2818	475972	syldangkhep	big pliers to take pans off the fire	n	SVB-GA	1973	Atong	
2819	475973	syl◦et-	make beautiful	v	SVB-GA	1973	Atong	
2820	475974	sylkeng	hoop, ring	n	SVB-GA	1973	Atong	
2821	475975	sylkengkun	stick to drive a hoop	n	SVB-GA	1973	Atong	
2822	475976	syltyi	hail, ice	n	SVB-GA	1973	Atong	
2823	475977	sym	sweet	adj1	SVB-GA	1973	Atong	
2824	475978	-sym	V and follow, imitate in V-ing	evsp	SVB-GA	1973	Atong	
2825	475979	sym-	follow	v	SVB-GA	1973	Atong	
2826	475980	sym•	salt, medicine	n	SVB-GA	1973	Atong	
2827	475981	sym•-	build a fence	v	SVB-GA	1973	Atong	
2828	475982	sym•-	soak, to make wet	v	SVB-GA	1973	Atong	
2829	475983	sym•thap-	taste	v	SVB-GA	1973	Atong	
2830	475984	symgong	type of plant with edible red flowers	n	SVB-GA	1973	Atong	
2831	475985	sympak	type of tree	n	SVB-GA	1973	Atong	
2832	475986	symphak	type of blanket	n	SVB-GA	1973	Atong	
2833	475987	symsak-	care for/about, to be careful about	vdat	SVB-GA	1973	Atong	
2834	475988	Symsang	Simsang river, also called Someswari	n	SVB-GA	1973	Atong	
2835	475989	-symsym	V continuously	evsp	SVB-GA	1973	Atong	
2836	475990	syn	smell	n	SVB-GA	1973	Atong	
2837	475991	syng•-	ask	v	SVB-GA	1973	Atong	
2838	475992	syng•gaba	question	n	SVB-GA	1973	Atong	
2839	475993	synggera	moustache that sticks out	n	SVB-GA	1973	Atong	
2840	475994	synggi	type of fish	n	SVB-GA	1973	Atong	
2841	475995	syngsyngkholong	deep hole in the ground	n	SVB-GA	1973	Atong	
2842	475996	synthi-	suffer, to regret, to repent, to lament, to moan, to whine	v	SVB-GA	1973	Atong	
2843	475997	sypsak-	scratched	be v.	SVB-GA	1973	Atong	
2844	475998	-syrang	V very much, V strongly, V completely, wholly V, V till the end	evsp	SVB-GA	1973	Atong	
2845	475999	syrong-	stretch	v	SVB-GA	1973	Atong	
2846	476000	syrup-	suck	v	SVB-GA	1973	Atong	
2847	476001	syryng	not clearly	adv	SVB-GA	1973	Atong	
2848	476002	syryng	web (of spider)	n	SVB-GA	1973	Atong	
2849	476003	syryng-	stretch out (rope etc.), to build a bamboo bridge	v	SVB-GA	1973	Atong	
2850	476004	syt	interjection to chase away a cat	interj	SVB-GA	1973	Atong	
2851	476005	syt-	take out the shit from an animal's intestines	v	SVB-GA	1973	Atong	
2852	476006	sytha	umbrella	n	SVB-GA	1973	Atong	
2853	476007	syw•	grandchild	n	SVB-GA	1973	Atong	
2854	476008	syw•-	pound, to crush, to punch, to prod, to inject	v	SVB-GA	1973	Atong	
2855	476009	ta	interjection used in accusations	interj	SVB-GA	1973	Atong	
2856	476010	ta	prohibitive particle	prtcl	SVB-GA	1973	Atong	
2857	476011	-ta	emphatic imperative suffix	sfx	SVB-GA	1973	Atong	
2858	476012	tai•◦nep	this morning	tw	SVB-GA	1973	Atong	
2859	476013	tai•ni	today	tw	SVB-GA	1973	Atong	
2860	476014	tai•sa	a little while ago (today), at a certain time in the past today	tw	SVB-GA	1973	Atong	
2861	476015	taia-	pull	v	SVB-GA	1973	Atong	
2862	476016	taija	last night	tw	SVB-GA	1973	Atong	
2863	476017	tairakrak	not too big and not too small	adv	SVB-GA	1973	Atong	
2864	476018	taiyr	tire	n	SVB-GA	1973	Atong	
2865	476019	tak-	do, to make, to pretend, to act like	vB	SVB-GA	1973	Atong	
2866	476020	takal	witch	n	SVB-GA	1973	Atong	
2867	476021	ta◦kap-	stick	v	SVB-GA	1973	Atong	
2868	476022	takbewal	tradition	n	SVB-GA	1973	Atong	
2869	476023	takruk-	have an orgasm (of a woman)	v	SVB-GA	1973	Atong	
2870	476024	takruk-	fight	v	SVB-GA	1973	Atong	
2871	476025	taksak-	help	v	SVB-GA	1973	Atong	
