rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
73418	riː◦ŋɨm-saː|lu	hipbone, hip		SVD-Dum	547	Dumi	
72612	dɨ	hole, cavity, pit.		SVD-Dum	547	Dumi	
73862	waːmlinɨ	home, homeland.		SVD-Dum	547	Dumi	
73861	waːlɨkha	home, homeland.		SVD-Dum	547	Dumi	
73133	momrim khiːm	honey		SVD-Dum	547	Dumi	
72683	go	horn		SVD-Dum	547	Dumi	
73885	waʔyeːm	hot (of fluids)		SVD-Dum	547	Dumi	
73884	wəmyeːm	hot (of fluids)		SVD-Dum	547	Dumi	
73614	taːtɨm	hot (of liquids)		SVD-Dum	547	Dumi	
72837	kiːm	house		SVD-Dum	547	Dumi	
72840	kiːm-mu	house mother.		SVD-Dum	547	Dumi	
73161	mwoːhoː	how		SVD-Dum	547	Dumi	
72726	hiːtəm	how much, how many		SVD-Dum	547	Dumi	
73653	tɨrɨbu	huge round species of bamboo		SVD-Dum	547	Dumi	
73207	nim	human milk		SVD-Dum	547	Dumi	
73206	nimpho	human milk		SVD-Dum	547	Dumi	
73572	soːʔ◦wa	hunger		SVD-Dum	547	Dumi	
72636	dumbo	husband		SVD-Dum	547	Dumi	
72471	aŋ	I, me.		SVD-Dum	547	Dumi	
72934	kho	if		SVD-Dum	547	Dumi	
73925	yoːyoː	in back, behind		SVD-Dum	547	Dumi	
72518	-bi	in, at, to		SVD-Dum	547	Dumi	
72739	hobi	inside, within		SVD-Dum	547	Dumi	
73073	maːŋgu	is not		SVD-Dum	547	Dumi	
72693	gutna	joint; knee		SVD-Dum	547	Dumi	
72887	khaːnəm	juice, extract		SVD-Dum	547	Dumi	
72749	hoː	king		SVD-Dum	547	Dumi	
73373	phoʔ◦lɨ-gutna	knee.		SVD-Dum	547	Dumi	
72694	gutna-khopnɨ	kneecap, patella.		SVD-Dum	547	Dumi	
72507	baːrbati	knock over, disturb, upset		SVD-Dum	547	Dumi	
72506	baːpsunɨ	knock over, disturb, upset		SVD-Dum	547	Dumi	
72862	kokpɨ	knower, someone in the know.	n.	SVD-Dum	547	Dumi	
73643	tɨm	knowledge, awareness		SVD-Dum	547	Dumi	
73712	thulɨ	large drum.		SVD-Dum	547	Dumi	
72595	deːl◦me	large village, bazar.		SVD-Dum	547	Dumi	
73530	siŋkho	large wooden / stone mortar		SVD-Dum	547	Dumi	
73705	tholɨ	large, wooden pestle		SVD-Dum	547	Dumi	
73044	loʔo	large, edible frog		SVD-Dum	547	Dumi	
72453	a'dzəŋkhini	last year		SVD-Dum	547	Dumi	
72478	a'sel	later, afterwards, later on		SVD-Dum	547	Dumi	
73425	riː◦nɨ	laugh		SVD-Dum	547	Dumi	
73371	pho	leaf, blade (of a leaf)		SVD-Dum	547	Dumi	
73762	tsen'sinɨ	learn		SVD-Dum	547	Dumi	
73377	phoŋ◦li	leg; limb (of a quadruped)		SVD-Dum	547	Dumi	
73809	tsɨrpa	lemon, citrus fruit		SVD-Dum	547	Dumi	
73388	rambham	lichen, moss.		SVD-Dum	547	Dumi	
73387	rambha	lichen, moss		SVD-Dum	547	Dumi	
73069	ma	lick		SVD-Dum	547	Dumi	
73068	lyək◦nɨ	lick		SVD-Dum	547	Dumi	
73859	waːlə	lie (untruth)		SVD-Dum	547	Dumi	
72675	gaːʔnɨ	light, lamp		SVD-Dum	547	Dumi	
72523	bislɨm	lightning		SVD-Dum	547	Dumi	
73151	muheːm	like that, suchlike, such.		SVD-Dum	547	Dumi	
72715	heːtnna	like, as, in the fashion of		SVD-Dum	547	Dumi	
72714	heːt	like, as		SVD-Dum	547	Dumi	
72713	heːm	like, in the manner of, as.		SVD-Dum	547	Dumi	
73533	siriŋpa	Limbu		SVD-Dum	547	Dumi	
73019	liʔmbɨ	Limbu; cf. siriŋpa.		SVD-Dum	547	Dumi	
73812	tsok◦si	lip		SVD-Dum	547	Dumi	
73329	pɨs	little bit, some	n.	SVD-Dum	547	Dumi	
73629	titsu	little, few, a little bit		SVD-Dum	547	Dumi	
73058	lum	liver; Nep. kalejo		SVD-Dum	547	Dumi	
72864	kok◦teː	lizard		SVD-Dum	547	Dumi	
72511	bele	loitering, idleness		SVD-Dum	547	Dumi	
72755	hoːplɨ	lonely, alone.		SVD-Dum	547	Dumi	
73603	syen◦nɨ	look at, discern		SVD-Dum	547	Dumi	
73008	ləm◦nɨ	look for, search, seek		SVD-Dum	547	Dumi	
73736	tsaːmnɨ	lose		SVD-Dum	547	Dumi	
73505	seːr	louse		SVD-Dum	547	Dumi	
72966	la◦li◦kha	love		SVD-Dum	547	Dumi	
73700	thɨtnɨ	lungs		SVD-Dum	547	Dumi	
73851	wakswasi	maize, corn		SVD-Dum	547	Dumi	
73153	muluswasi	maize, corn		SVD-Dum	547	Dumi	
72498	baphswasi	maize, corn		SVD-Dum	547	Dumi	
72662	dziːtnɨ	make wet		SVD-Dum	547	Dumi	
73105	miːn	man, mankind		SVD-Dum	547	Dumi	
73012	ləntsɨp	man, male		SVD-Dum	547	Dumi	
73469	sam◦tsu-miːn◦tsu	mankind, humankind.		SVD-Dum	547	Dumi	
73107	miːn-sam◦tsu	mankind, human being.		SVD-Dum	547	Dumi	
73877	waːtsɨ	manners		SVD-Dum	547	Dumi	
73021	limtsəmi	marriageable young man.		SVD-Dum	547	Dumi	
73690	thaːpnɨ	measure		SVD-Dum	547	Dumi	
73584	su	meat, flesh		SVD-Dum	547	Dumi	
72620	dɨm◦nɨ	meet, run into each other		SVD-Dum	547	Dumi	
73098	minnɨ	memory, remembrance		SVD-Dum	547	Dumi	
73000	lepnɨ	mend, fasten, patch.		SVD-Dum	547	Dumi	
73417	riram-puma	menstruation		SVD-Dum	547	Dumi	
73138	mori-puma	menstruation, menses		SVD-Dum	547	Dumi	
73832	tsupla	middle, centre		SVD-Dum	547	Dumi	
73826	tsuʔwo	middle, centre		SVD-Dum	547	Dumi	
73155	mupla	middle, centre		SVD-Dum	547	Dumi	
73788	tsiː	millet beer		SVD-Dum	547	Dumi	
72786	ɨmma	millet beer		SVD-Dum	547	Dumi	
73213	nɨ	mind		SVD-Dum	547	Dumi	
72688	goː	mind, feeling, heart, thought		SVD-Dum	547	Dumi	
73478	saːgoː	mind.		SVD-Dum	547	Dumi	
73240	ŋaːyɨ-syennɨ	mirror		SVD-Dum	547	Dumi	
72734	hɨl◦nɨ	mix, blend, mix up		SVD-Dum	547	Dumi	
72532	bɨkna	morning		SVD-Dum	547	Dumi	
73150	mu	mother.		SVD-Dum	547	Dumi	
73071	mama	mother.		SVD-Dum	547	Dumi	
72793	ɨspɨ	mouse		SVD-Dum	547	Dumi	
72823	kəm◦ri◦səm	moustache		SVD-Dum	547	Dumi	
72822	kəm◦səm	moustache		SVD-Dum	547	Dumi	
72821	kəm◦ri◦səm	mouth		SVD-Dum	547	Dumi	
72820	kəm	mouth		SVD-Dum	547	Dumi	
72996	lennɨ	move, spill (liquid)		SVD-Dum	547	Dumi	
72638	dumoː	much, many		SVD-Dum	547	Dumi	
73223	noː◦me	muscle, muscles		SVD-Dum	547	Dumi	
73221	no◦sə◦m	muscle, muscles		SVD-Dum	547	Dumi	
73220	no◦sə	muscle, muscles		SVD-Dum	547	Dumi	
73601	syen◦di	nail, claws, talon		SVD-Dum	547	Dumi	
73458	sali	nail, talon		SVD-Dum	547	Dumi	
73212	nɨ	name		SVD-Dum	547	Dumi	
73482	saː◦khil◦tɨm	navel		SVD-Dum	547	Dumi	
73658	tok◦sɨ	neck / throat		SVD-Dum	547	Dumi	
73830	tsume	needle		SVD-Dum	547	Dumi	
72796	ɨyoː	nest; Nep. gũḍ		SVD-Dum	547	Dumi	
73903	yaːlɨ	net		SVD-Dum	547	Dumi	
73195	neksɨm	Newari		SVD-Dum	547	Dumi	
73196	neksɨmbɨ	Newari.		SVD-Dum	547	Dumi	
72467	namma	next year		SVD-Dum	547	Dumi	
72466	an'namma	next year		SVD-Dum	547	Dumi	
73543	siːna	night, nighttime, at night		SVD-Dum	547	Dumi	
72614	dɨ◦dhɨ◦kwam	nipples (human)		SVD-Dum	547	Dumi	
73225	nu	nose		SVD-Dum	547	Dumi	
73226	nu-dɨlə	nostril.		SVD-Dum	547	Dumi	
73084	məkhaːkpɨ	not bitter; Nep. natīto.		SVD-Dum	547	Dumi	
72454	a'dziː	now		SVD-Dum	547	Dumi	
73626	timmələ	now, presently		SVD-Dum	547	Dumi	
73330	-po	of GENITIVE		SVD-Dum	547	Dumi	
73620	teː◦lɨm	oil		SVD-Dum	547	Dumi	
73583	sœpeʔ	old (of inanimate referents)		SVD-Dum	547	Dumi	
73816	tsoptɨ	on high.		SVD-Dum	547	Dumi	
73821	tsoy	on top of, on, onto, above		SVD-Dum	547	Dumi	
73823	tsœ	on,		SVD-Dum	547	Dumi	
72450	a'dzə	once upon a time		SVD-Dum	547	Dumi	
73677	tukli	one		SVD-Dum	547	Dumi	
73637	tɨk◦bo	one		SVD-Dum	547	Dumi	
73636	tɨk	one, a.		SVD-Dum	547	Dumi	
73285	paːkha	outside		SVD-Dum	547	Dumi	
73893	yak'kambi	over there		SVD-Dum	547	Dumi	
73140	mowu	over there, thither		SVD-Dum	547	Dumi	
72753	hoːp	own, self		SVD-Dum	547	Dumi	
73725	tsaptsɨ	Panthera tigris, the tiger		SVD-Dum	547	Dumi	
73579	sapho	paper		SVD-Dum	547	Dumi	
73578	soːpho	paper		SVD-Dum	547	Dumi	
73774	tsəpnɨ-soːsel	paper for writing on		SVD-Dum	547	Dumi	
73580	soːsel	paper, piece of writing, book		SVD-Dum	547	Dumi	
73786	tsir◦nɨ	pee, urinate		SVD-Dum	547	Dumi	
73026	liː	penis		SVD-Dum	547	Dumi	
72819	-kə	perfect gerund suffix		SVD-Dum	547	Dumi	
73039	lɨnɨ	perform, do		SVD-Dum	547	Dumi	
73308	pitti	period of time.		SVD-Dum	547	Dumi	
73692	thennɨ	pick up, lift up		SVD-Dum	547	Dumi	
73555	sɨŋnɨ	pick, pluck, pick up		SVD-Dum	547	Dumi	
73331	poʔo	pig, swine		SVD-Dum	547	Dumi	
73335	poksœ	piglet.		SVD-Dum	547	Dumi	
73836	tsyəknɨ	pinch, nip, squeeze		SVD-Dum	547	Dumi	
73868	waːptima	pine	n.	SVD-Dum	547	Dumi	
73683	thamphɨ	place		SVD-Dum	547	Dumi	
73001	let◦nɨ	plant, sow		SVD-Dum	547	Dumi	
73500	se'lap	plate for cooked rice		SVD-Dum	547	Dumi	
73754	tsem'sinɨ	play		SVD-Dum	547	Dumi	
73753	tsemnɨ	play		SVD-Dum	547	Dumi	
72611	diːr	pleasure, pleasingness		SVD-Dum	547	Dumi	
73053	loːtnɨ	plough		SVD-Dum	547	Dumi	
73111	-mɨl	plural		SVD-Dum	547	Dumi	
72856	kɨtsɨ	poison		SVD-Dum	547	Dumi	
73333	poko	pork; suṅgur-ko māsu		SVD-Dum	547	Dumi	
73332	poʔo◦su	pork; suṅgur-ko māsu		SVD-Dum	547	Dumi	
72836	kiːkhepkœ	potato tarkārī		SVD-Dum	547	Dumi	
73704	thoksunɨ	pour out, empty by pouring		SVD-Dum	547	Dumi	
73703	thoknɨ	pour out (gradually)		SVD-Dum	547	Dumi	
73628	tirɨsa	press (for juice / teːlɨm oil)		SVD-Dum	547	Dumi	
73627	timnɨ	press (for juice / teːlɨm oil)		SVD-Dum	547	Dumi	
72618	dɨlidɨm	progenitress.		SVD-Dum	547	Dumi	
72542	bɨ'rœsmiː	prominent Dumi clan	n.	SVD-Dum	547	Dumi	
73490	saːŋ◦nɨ	prosper, be prosperous.		SVD-Dum	547	Dumi	
73379	phopnɨ	put a lid on something, cover		SVD-Dum	547	Dumi	
72781	iːp◦nɨ	put to bed, put to sleep		SVD-Dum	547	Dumi	
72570	bhoŋsunɨ	put, apply		SVD-Dum	547	Dumi	
72571	bhoŋtunɨ	put, place, position, apply		SVD-Dum	547	Dumi	
72752	hoːmɨ	queen		SVD-Dum	547	Dumi	
73438	roʔdɨmiː	Rai	n.	SVD-Dum	547	Dumi	
73437	roʔdɨ	Rai		SVD-Dum	547	Dumi	
73439	roʔdɨ-miːn	Rai person, a Rai individual	n.	SVD-Dum	547	Dumi	
72758	hu	rain.		SVD-Dum	547	Dumi	
73176	naː◦ghɨ	rainbow		SVD-Dum	547	Dumi	
73440	roktɨm	red.		SVD-Dum	547	Dumi	
72727	hiːtəm	red; Nep. rāto		SVD-Dum	547	Dumi	
73003	letnɨ	release, let go, let loose		SVD-Dum	547	Dumi	
72490	aːnnɨ	return, bring back, take back		SVD-Dum	547	Dumi	
73599	sura	rice (uncooked)		SVD-Dum	547	Dumi	
72651	dzaːkoktiboʔo	rice straw		SVD-Dum	547	Dumi	
72647	dzam	rice straw		SVD-Dum	547	Dumi	
73689	thaːpnɨ	rip, tear		SVD-Dum	547	Dumi	
73421	riːlɨ	ritual, tradition, custom.		SVD-Dum	547	Dumi	
72797	kaʔoː	river		SVD-Dum	547	Dumi	
72980	lam◦du	road, way, path		SVD-Dum	547	Dumi	
72972	lam	road, way, path		SVD-Dum	547	Dumi	
73056	lu	rock, stone		SVD-Dum	547	Dumi	
72839	kiːmkopnɨ	roof		SVD-Dum	547	Dumi	
73420	riːbha	rope		SVD-Dum	547	Dumi	
72536	bɨlnɨ	run.		SVD-Dum	547	Dumi	
72534	bɨlɨ	rupee, money		SVD-Dum	547	Dumi	
73433	rɨm	salt		SVD-Dum	547	Dumi	
72872	ku	sauce, gravy, juice		SVD-Dum	547	Dumi	
72871	kœkɨ	sauce, gravy, juice		SVD-Dum	547	Dumi	
72629	doː	scalp, hair on head		SVD-Dum	547	Dumi	
73376	phok◦sɨ	scrotum		SVD-Dum	547	Dumi	
73062	lumdɨse	second born son		SVD-Dum	547	Dumi	
72630	doːkhotnɨ	see		SVD-Dum	547	Dumi	
72631	doːkhotnsɨnɨ	see oneself.		SVD-Dum	547	Dumi	
73092	miksi	seed, pit, grain, corn		SVD-Dum	547	Dumi	
73760	tsennɨ	select, choose		SVD-Dum	547	Dumi	
73356	phiŋsunɨ	send off	v.	SVD-Dum	547	Dumi	
73354	phiŋnɨ	send someone somewhere		SVD-Dum	547	Dumi	
73904	yaːpnɨ	serve (food), present (food)		SVD-Dum	547	Dumi	
73912	yəknɨ	serve out to, feed.		SVD-Dum	547	Dumi	
72676	giːm◦nɨ	set (of naːm "the sun")		SVD-Dum	547	Dumi	
73748	tsekɨse	seventh born son		SVD-Dum	547	Dumi	
73696	thɨpnɨ	sew		SVD-Dum	547	Dumi	
73697	thɨpkhotnnɨ	sew for someone		SVD-Dum	547	Dumi	
72845	kɨbi	shaman		SVD-Dum	547	Dumi	
72904	khətn	shame, ashamedness		SVD-Dum	547	Dumi	
73303	pip'msinɨ	sheath, scabbard		SVD-Dum	547	Dumi	
73168	naksɨm	sheep		SVD-Dum	547	Dumi	
73200	nərəŋ◦kho-saːlu	shin		SVD-Dum	547	Dumi	
73199	nərəŋ◦kho	shin		SVD-Dum	547	Dumi	
73205	nim	shinbone, tibia		SVD-Dum	547	Dumi	
73203	nərkam-saːlu	shinbone, tibia		SVD-Dum	547	Dumi	
73202	nərəŋkho-saːlu	shinbone, tibia		SVD-Dum	547	Dumi	
73201	nərəŋ-saːlu	shinbone, tibia		SVD-Dum	547	Dumi	
72674	eː◦nɨ	shit, defecate		SVD-Dum	547	Dumi	
72539	bɨpnɨ	short, become short	be v.	SVD-Dum	547	Dumi	
72538	bɨpm	short, near, nearby		SVD-Dum	547	Dumi	
72513	beluwa	sickle, scythe		SVD-Dum	547	Dumi	
72512	belo	sickle, scythe		SVD-Dum	547	Dumi	
72729	hiːyə-khiːkə	since when		SVD-Dum	547	Dumi	
72908	khikə	since.		SVD-Dum	547	Dumi	
73005	leː	singing		SVD-Dum	547	Dumi	
73183	naːmnɨ	sink, become dunked under		SVD-Dum	547	Dumi	
73672	toːma-kheːma	sisters, female siblings		SVD-Dum	547	Dumi	
73238	ŋaːn'sɨnɨ	sit down		SVD-Dum	547	Dumi	
73096	milɨse	sixth born son		SVD-Dum	547	Dumi	
73095	milɨ	sixth born (offspring / sibling)		SVD-Dum	547	Dumi	
73093	milirma	sixth born (offspring / sibling)		SVD-Dum	547	Dumi	
72603	də◦khlœ-saː◦lu	skull (in its entirety)		SVD-Dum	547	Dumi	
72766	im	sleep		SVD-Dum	547	Dumi	
72769	im◦'si◦nɨ	sleep.		SVD-Dum	547	Dumi	
72646	dza'kha	slowly, gradually		SVD-Dum	547	Dumi	
73284	paːbu	small bamboo species		SVD-Dum	547	Dumi	
72857	kobo	small bowl for kö "tihun"		SVD-Dum	547	Dumi	
73802	tsɨlɨbutsi	small cauldron.		SVD-Dum	547	Dumi	
72544	bɨtsɨlɨ	small earthenware pot		SVD-Dum	547	Dumi	
72617	dɨlə	small hole, cleft, opening		SVD-Dum	547	Dumi	
73623	tidaːm	small, little.		SVD-Dum	547	Dumi	
73198	nəm◦nɨ I)	smell; sniff		SVD-Dum	547	Dumi	
73147	moːsɨsom	smoke		SVD-Dum	547	Dumi	
72568	bhiː	snake, serpent		SVD-Dum	547	Dumi	
73676	tœrnɨ	snap, break		SVD-Dum	547	Dumi	
73227	nu◦khil	snot, mucus		SVD-Dum	547	Dumi	
73411	rimdzɨ	snow (on the ground), ice.		SVD-Dum	547	Dumi	
73409	rim	snow.		SVD-Dum	547	Dumi	
73810	tsɨrpɨ	sour		SVD-Dum	547	Dumi	
73808	tsɨrnɨ	sour, taste sour	be v.	SVD-Dum	547	Dumi	
73254	ŋyepnɨ	sow (seed)		SVD-Dum	547	Dumi	
72695	gyaːksi	soybeans		SVD-Dum	547	Dumi	
72658	dzeː◦nɨ	speak, talk.		SVD-Dum	547	Dumi	
73680	turubu	species of bamboo		SVD-Dum	547	Dumi	
73565	sokpu	species of bamboo		SVD-Dum	547	Dumi	
73143	moːksɨbu	species of bamboo		SVD-Dum	547	Dumi	
73030	liːtnɨ	species of bamboo		SVD-Dum	547	Dumi	
73029	liːspu	species of bamboo		SVD-Dum	547	Dumi	
72660	dziʔlibhu	species of tree		SVD-Dum	547	Dumi	
73444	roː rɨ	semen, sperm, seed		SVD-Dum	547	Dumi	
72687	gotsu	spider		SVD-Dum	547	Dumi	
73237	ŋaːlkœ	spinach tarkārī		SVD-Dum	547	Dumi	
73236	ŋaːl	spinach		SVD-Dum	547	Dumi	
73876	waːtntsi	spindle and whorl		SVD-Dum	547	Dumi	
73459	sam	spirit, mood		SVD-Dum	547	Dumi	
72918	khiːm	spittle, saliva, spit		SVD-Dum	547	Dumi	
72525	biːlnɨ	spoil, go bad, go off		SVD-Dum	547	Dumi	
73400	rep◦nɨ	stand		SVD-Dum	547	Dumi	
73399	rep◦mɨt◦nɨ	stand something up		SVD-Dum	547	Dumi	
72919	khiːnɨ	steal		SVD-Dum	547	Dumi	
72969	lal◦saː◦lu	sternum, breastbone		SVD-Dum	547	Dumi	
72706	hek◦saː◦lu	sternum		SVD-Dum	547	Dumi	
72817	kepnɨ	stick, attach, glue		SVD-Dum	547	Dumi	
72818	kepnɨ	sting		SVD-Dum	547	Dumi	
72689	goːnəm	stinging nettle, esp. as kö		SVD-Dum	547	Dumi	
73461	samlɨ	story, fable, myth		SVD-Dum	547	Dumi	
73699	thɨtnɨ	stretch, become elongated		SVD-Dum	547	Dumi	
73407	riknɨ	strew, scatter, disperse		SVD-Dum	547	Dumi	
73693	thiːnɨ	stumble and fall, trip, fall		SVD-Dum	547	Dumi	
72750	hoːda	stupid, thick, oafish		SVD-Dum	547	Dumi	
73357	phip◦nɨ	suck, draw (through a straw)		SVD-Dum	547	Dumi	
72597	deːrnɨ	suit someone		SVD-Dum	547	Dumi	
73208	ni◦naːm◦bɨ	sun, the sun-god		SVD-Dum	547	Dumi	
73189	naːm◦tsoʔ	sunshine, sunlight.		SVD-Dum	547	Dumi	
73589	suksɨm	Sunwar		SVD-Dum	547	Dumi	
73591	sumdinna	Sunwar.		SVD-Dum	547	Dumi	
73590	suksɨmbɨ	Sunwar.		SVD-Dum	547	Dumi	
72995	lennɨ	swallow		SVD-Dum	547	Dumi	
73473	sa◦pho	sweat, perspiration		SVD-Dum	547	Dumi	
73472	saŋ◦khiːm	sweat, perspiration		SVD-Dum	547	Dumi	
73457	sal◦dim	sweat, perspiration		SVD-Dum	547	Dumi	
73361	phiːk◦nɨ	sweep (with a broom)		SVD-Dum	547	Dumi	
72993	lem◦pɨ	sweet		SVD-Dum	547	Dumi	
73286	paːlkokti	sweet potato		SVD-Dum	547	Dumi	
72991	lem◦nɨ	sweet, taste sweet	be v.	SVD-Dum	547	Dumi	
73101	miri	tail		SVD-Dum	547	Dumi	
72670	dzunɨ	take an oath (sɨptɨ),		SVD-Dum	547	Dumi	
73761	tsennɨ	teach		SVD-Dum	547	Dumi	
73767	tseːtnɨ	tear / rip		SVD-Dum	547	Dumi	
73091	mik◦khiːm	tears ("eye-spit")		SVD-Dum	547	Dumi	
73119	mɨn◦nɨ	tell (a lie), lie		SVD-Dum	547	Dumi	
73915	-yikha	than.		SVD-Dum	547	Dumi	
73892	yak'kam	that over there.		SVD-Dum	547	Dumi	
72499	barabhu	banyan tree		SVD-Dum	547	Dumi	
73764	tsep◦su	calf muscle (of a leg).		SVD-Dum	547	Dumi	
73923	yo'sɨbhu	cilaune tree		SVD-Dum	547	Dumi	
73186	naːm◦nu	day after tomorrow		SVD-Dum	547	Dumi	
73185	naːm◦nɨ	day after tomorrow		SVD-Dum	547	Dumi	
73484	saːkhɨdippa	earth in its male aspect		SVD-Dum	547	Dumi	
73483	saːkhɨdimma	earth in its female aspect		SVD-Dum	547	Dumi	
72480	a'selma-poko	following day		SVD-Dum	547	Dumi	
72479	a'selma	following day		SVD-Dum	547	Dumi	
73391	raŋ'keːni	god raŋ'keːni		SVD-Dum	547	Dumi	
73734	tsaːlɨkbhu	guyā̃lo tree		SVD-Dum	547	Dumi	
73139	morombhu	guyā̃lo tree		SVD-Dum	547	Dumi	
72610	diːbumi	hunt; prey, game.		SVD-Dum	547	Dumi	
73033	lɨboʔo	language Nepali.		SVD-Dum	547	Dumi	
72657	dzaː'sɨmbhu	monkey jack tree,		SVD-Dum	547	Dumi	
73870	waːrtibhu	Nepali alder tree		SVD-Dum	547	Dumi	
73657	tokpeʔbhu	Nepalese rhododendron tree		SVD-Dum	547	Dumi	
73352	phə'lembhu	oak species		SVD-Dum	547	Dumi	
72485	atinãːkhini	other day		SVD-Dum	547	Dumi	
73445	ruwabhu	planet Venus		SVD-Dum	547	Dumi	
72650	dzaːkokti	rice plant		SVD-Dum	547	Dumi	
73508	sələmbhu	sal tree		SVD-Dum	547	Dumi	
72718	hibunaːm	shaman's wand.		SVD-Dum	547	Dumi	
73858	waːlbhu	tree		SVD-Dum	547	Dumi	
73794	tsiːrambhu	tree		SVD-Dum	547	Dumi	
73541	sisaːmroː	tree		SVD-Dum	547	Dumi	
73540	sisambhu	tree		SVD-Dum	547	Dumi	
73424	riːmsibhu	tree species		SVD-Dum	547	Dumi	
73313	piːsibhu	tree Castanopsis indica		SVD-Dum	547	Dumi	
73270	pa'raksibhu	tree		SVD-Dum	547	Dumi	
73085	məlɨsbhu	tree		SVD-Dum	547	Dumi	
72938	khokribhu	tree		SVD-Dum	547	Dumi	
72601	dəklo	tree		SVD-Dum	547	Dumi	
72600	dəbeːlbhu	tree		SVD-Dum	547	Dumi	
72876	kursibhu	walnut tree		SVD-Dum	547	Dumi	
72488	tsimma	year after next		SVD-Dum	547	Dumi	
72487	a'tsimma	year after next		SVD-Dum	547	Dumi	
72452	a'dzəkhi	then, at that time		SVD-Dum	547	Dumi	
73250	-ŋka	then, well then		SVD-Dum	547	Dumi	
73128	mombi	there		SVD-Dum	547	Dumi	
72791	ɨntsɨ	they (dual)		SVD-Dum	547	Dumi	
72788	ɨmnɨ	they (dual)		SVD-Dum	547	Dumi	
72787	ɨmmɨl	they (plural animate)		SVD-Dum	547	Dumi	
72700	hammɨl	they (plural animate)		SVD-Dum	547	Dumi	
73664	tommɨl	they, them, these		SVD-Dum	547	Dumi	
73131	mommɨl	they, them, those		SVD-Dum	547	Dumi	
73359	phipsul	thigh		SVD-Dum	547	Dumi	
73349	phe'ləp	thigh		SVD-Dum	547	Dumi	
73350	phe'ləpsu	thigh muscle.		SVD-Dum	547	Dumi	
73850	wakɨse	third born son		SVD-Dum	547	Dumi	
73849	wakɨ	third born (offspring / sibling)		SVD-Dum	547	Dumi	
73847	wakirma	third born (offspring / sibling)		SVD-Dum	547	Dumi	
73278	parkɨse	third born son		SVD-Dum	547	Dumi	
73275	parkirma	third born (offspring / sibling)		SVD-Dum	547	Dumi	
72849	kɨ◦miːn	thirst		SVD-Dum	547	Dumi	
72680	gɨrɨ	thorn		SVD-Dum	547	Dumi	
73600	suːle	thread		SVD-Dum	547	Dumi	
73587	sukli	three		SVD-Dum	547	Dumi	
73446	ryekbo	three		SVD-Dum	547	Dumi	
72998	leŋ◦ghok	throat; cf. toksɨ.		SVD-Dum	547	Dumi	
72681	gɨrtɨŋ	thunder, thunderstorm.		SVD-Dum	547	Dumi	
72760	huppa	Tibetan		SVD-Dum	547	Dumi	
73114	mɨm	time of year; month		SVD-Dum	547	Dumi	
73235	nu◦tsoː	tip of the nose.		SVD-Dum	547	Dumi	
72461	amnɨ	today		SVD-Dum	547	Dumi	
73374	phoʔlɨ-tsopmsi	toe		SVD-Dum	547	Dumi	
73006	leːm	tongue		SVD-Dum	547	Dumi	
73909	yə	too, also		SVD-Dum	547	Dumi	
73908	ya	too, also		SVD-Dum	547	Dumi	
73907	ye	too, also		SVD-Dum	547	Dumi	
73244	ŋi◦loː	tooth / fang		SVD-Dum	547	Dumi	
73822	tsoː	top, summit, peak		SVD-Dum	547	Dumi	
73312	piːpnɨ	topple over, fall, be felled		SVD-Dum	547	Dumi	
73581	soːselpɨ	trash		SVD-Dum	547	Dumi	
72574	bhu	tree		SVD-Dum	547	Dumi	
72575	bhu-ɨspɨ	tree squirrel		SVD-Dum	547	Dumi	
73901	ya'riː-tsɨʔ'riː	True Knowledge.		SVD-Dum	547	Dumi	
73025	litnsinɨ	turn over		SVD-Dum	547	Dumi	
73450	sak◦li	two		SVD-Dum	547	Dumi	
73448	sak	two		SVD-Dum	547	Dumi	
73451	sak◦pu	two (human)		SVD-Dum	547	Dumi	
73449	sak◦bo	two (non-human)		SVD-Dum	547	Dumi	
73214	nɨ	two, the two of them, both		SVD-Dum	547	Dumi	
72906	khəyiːkpa	ugly, bad.		SVD-Dum	547	Dumi	
72458	amlam	ungulate, sheep, buffalo		SVD-Dum	547	Dumi	
72457	amla	ungulate, sheep, buffalo		SVD-Dum	547	Dumi	
72967	lal◦lal	up front, in front		SVD-Dum	547	Dumi	
73663	tomtɨ	up here		SVD-Dum	547	Dumi	
73652	tɨptɨ	up here.		SVD-Dum	547	Dumi	
73134	momtɨ	up there		SVD-Dum	547	Dumi	
72981	lam◦tɨ	up to, up towards		SVD-Dum	547	Dumi	
72982	lam◦tɨ toːtoː	uphill		SVD-Dum	547	Dumi	
73187	naːmpɨ toːti	upward, upslope, uphill		SVD-Dum	547	Dumi	
73784	tsir◦khɨm	urine, piss		SVD-Dum	547	Dumi	
72810	kaː◦diʔ	vagina		SVD-Dum	547	Dumi	
73342	pyeːl	vermiform appendix.		SVD-Dum	547	Dumi	
73681	tuː	very, intensely, extremely.		SVD-Dum	547	Dumi	
72971	lam	via.		SVD-Dum	547	Dumi	
72482	asinãː	vide asina		SVD-Dum	547	Dumi	
72592	deːl	village		SVD-Dum	547	Dumi	
73480	saː◦khil	viscera, guts, intestines		SVD-Dum	547	Dumi	
73843	waʔ◦yeːm	vomit		SVD-Dum	547	Dumi	
73842	waʔ◦waʔ	vomit		SVD-Dum	547	Dumi	
