# Wordlist

# META
@modified:2015-01-20 10:39

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	ALIGNMENT	ENTRY_IN_SOURCE	GLOSS_IN_SOURCE	SOURCE	ID_IN_SOURCE	COGID	CHINESE_GLOSS	PST	POS
6344	Yunlong	child	ma₃₅lyɛ₃₃ɲi₂₁	m a ₃₅ l yɛ ₃₃ ɲ i ₂₁	m a ₃₅ l yɛ ₃₃ ɲ i ₂₁	ma35lyɛ33ɲi21	child	Allen2007	158	1077	儿童	CVTCVTCVT	?
6345	Xiangyun	child	ɕo₃₁kou₅₅t͡sɿ₃₃	ɕ o ₃₁ k ou ₅₅ t͡s ɿ ₃₃	ɕ o ₃₁ k ou ₅₅ t͡s ɿ ₃₃	ɕo31kou55tsɿ33	child	Allen2007	158	1078	儿童	CVTCVTCVT	?
6346	Luobenzhuo	child	xɔ̃₄₄cõ₃₁t͡sɿ₄₄	x ɔ̃ ₄₄ c õ ₃₁ t͡s ɿ ₄₄	x ɔ̃ ₄₄ c õ ₃₁ t͡s ɿ ₄₄	xɔ̃44cõ31tsɿ44	child	Allen2007	158	1079	儿童	CVTCVTCVT	?
#
6147	Jianchuan	chilli pepper	la₃₅t͡sɿ₃₃	l a ₃₅ t͡s ɿ ₃₃	l a ₃₅ t͡s ɿ ₃₃	la35tsɿ33	chilli pepper	Allen2007	106	880	辣子	CVTCVT	?
6148	Eryuan	chilli pepper	na₃₅t͡sɿ₃₁	n a ₃₅ t͡s ɿ ₃₁	n a ₃₅ t͡s ɿ ₃₁	na35tsɿ31	chilli pepper	Allen2007	106	881	辣子	CVTCVT	?
6149	Heqi	chilli pepper	la₃₅t͡sɿ₃₃	l a ₃₅ t͡s ɿ ₃₃	l a ₃₅ t͡s ɿ ₃₃	la35tsɿ33	chilli pepper	Allen2007	106	882	辣子	CVTCVT	?
6150	Lanping	chilli pepper	la₄₄t͡sɯ₃₃	l a ₄₄ t͡s ɯ ₃₃	l a ₄₄ t͡s ɯ ₃₃	la44tsɯ33	chilli pepper	Allen2007	106	883	辣子	CVTCVT	?
6151	Qiliqiao	chilli pepper	la₃₅t͡sɿ₃₁	l a ₃₅ t͡s ɿ ₃₁	l a ₃₅ t͡s ɿ ₃₁	la35tsɿ31	chilli pepper	Allen2007	106	884	辣子	CVTCVT	?
6152	Yunlong	chilli pepper	la₃₅t͡sɿ₃₁	l a ₃₅ t͡s ɿ ₃₁	l a ₃₅ t͡s ɿ ₃₁	la35tsɿ31	chilli pepper	Allen2007	106	885	辣子	CVTCVT	?
6153	Xiangyun	chilli pepper	la₃₅t͡sɿ₃₁	l a ₃₅ t͡s ɿ ₃₁	l a ₃₅ t͡s ɿ ₃₁	la35tsɿ31	chilli pepper	Allen2007	106	886	辣子	CVTCVT	?
6154	Luobenzhuo	chilli pepper	lao₃₁zi₃₁	l ao ₃₁ z i ₃₁	l ao ₃₁ z i ₃₁	lao31zi31	chilli pepper	Allen2007	106	887	辣子	CVTCVT	?
#
452	Jianchuan	chirp	mɛ₂₁	m ɛ ₂₁	m ɛ - ₂₁	mɛ21	crow(noise of cock)	Allen2007	383	383	啼(鸡鸣)	CVT	verb
453	Eryuan	chirp	mɛ₂₁	m ɛ ₂₁	m ɛ - ₂₁	mɛ21	crow(noise of cock)	Allen2007	383	383	啼(鸡鸣)	CVT	verb
454	Heqi	chirp	mɛ₂₁	m ɛ ₂₁	m ɛ - ₂₁	mɛ21	crow(noise of cock)	Allen2007	383	383	啼(鸡鸣)	CVT	verb
455	Lanping	chirp	mæ₂₁	m æ ₂₁	m æ - ₂₁	mæ21	crow(noise of cock)	Allen2007	383	383	啼(鸡鸣)	CVT	verb
456	Qiliqiao	chirp	mɛ₂₁	m ɛ ₂₁	m ɛ - ₂₁	mɛ21	crow(noise of cock)	Allen2007	383	383	啼(鸡鸣)	CVT	verb
457	Yunlong	chirp	mɛ₂₁	m ɛ ₂₁	m ɛ - ₂₁	mɛ21	crow(noise of cock)	Allen2007	383	383	啼(鸡鸣)	CVT	verb
458	Xiangyun	chirp	kɯ₃₅	k ɯ ₃₅	k ɯ - ₃₅	kɯ35	crow(noise of cock)	Allen2007	383	383	啼(鸡鸣)	CVT	verb
459	Luobenzhuo	chirp	mã₃₁	m ã ₃₁	m ã - ₃₁	mã31	crow(noise of cock)	Allen2007	383	383	啼(鸡鸣)	CVT	verb
#
469	Jianchuan	chop	t͡sou₄₄	t͡s ou ₄₄	t͡s ou ₄₄	tsou44	chop(firewood)	Allen2007	295	392	砍（柴）	CVT	verb
470	Eryuan	chop	kʰa₃₃	kʰ a ₃₃	kʰ a ₃₃	kʰa33	chop(firewood)	Allen2007	295	392	砍（柴）	CVT	verb
471	Heqi	chop	t͡sou₄₄	t͡s ou ₄₄	t͡s ou ₄₄	tsou44	chop(firewood)	Allen2007	295	392	砍（柴）	CVT	verb
472	Lanping	chop	t͡su₄₄	t͡s u ₄₄	t͡s u ₄₄	tsu44	chop(firewood)	Allen2007	295	392	砍（柴）	CVT	verb
473	Qiliqiao	chop	t͡so₄₄	t͡s o ₄₄	t͡s o ₄₄	tso44	chop(firewood)	Allen2007	295	392	砍（柴）	CVT	verb
474	Yunlong	chop	t͡su₄₄	t͡s u ₄₄	t͡s u ₄₄	tsu44	chop(firewood)	Allen2007	295	392	砍（柴）	CVT	verb
475	Xiangyun	chop	t͡sɔ₄₄	t͡s ɔ ₄₄	t͡s ɔ ₄₄	tsɔ44	chop(firewood)	Allen2007	295	392	砍（柴）	CVT	verb
476	Luobenzhuo	chop	nɯ₅₅	n ɯ ₅₅	n ɯ ₅₅	nɯ55	chop(firewood)	Allen2007	295	392	砍（柴）	CVT	verb
6971	Jianchuan	chop	tõ₄₂	t õ ₄₂	t õ ₄₂	tõ42	chop	Allen2007	314	1704	剁	CVT	?
6972	Eryuan	chop	tɔ₄₂	t ɔ ₄₂	t ɔ ₄₂	tɔ42	chop	Allen2007	314	1705	剁	CVT	?
6973	Heqi	chop	tɔu₄₂	t ɔu ₄₂	t ɔu ₄₂	tɔu42	chop	Allen2007	314	1706	剁	CVT	?
6974	Lanping	chop	tu₄₂	t u ₄₂	t u ₄₂	tu42	chop	Allen2007	314	1707	剁	CVT	?
6975	Qiliqiao	chop	tuɔ₃₂	t uɔ ₃₂	t uɔ ₃₂	tuɔ32	chop	Allen2007	314	1708	剁	CVT	?
6976	Yunlong	chop	to₄₂	t o ₄₂	t o ₄₂	to42	chop	Allen2007	314	1709	剁	CVT	?
6977	Xiangyun	chop	tuɔ₄₂	t uɔ ₄₂	t uɔ ₄₂	tuɔ42	chop	Allen2007	314	1710	剁	CVT	?
6978	Luobenzhuo	chop	tao₄₂	t ao ₄₂	t ao ₄₂	tao42	chop	Allen2007	314	1711	剁	CVT	?
#
486	Jianchuan	chopsticks	t͡sɤ₃₁	t͡s ɤ ₃₁	- t͡s ɤ ₃₁ - - -	tsɤ31	chopstick	Allen2007	217	176	筷子	CVT	?
487	Eryuan	chopsticks	t͡ʂɤ₃₁	t͡ʂ ɤ ₃₁	- t͡ʂ ɤ ₃₁ - - -	tʂɤ31	chopstick	Allen2007	217	176	筷子	CVT	?
488	Heqi	chopsticks	t͡suɔ₃₁	t͡s uɔ ₃₁	- t͡s uɔ ₃₁ - - -	tsuɔ31	chopstick	Allen2007	217	176	筷子	CVT	?
489	Lanping	chopsticks	t͡su₃₁sɔ̃₅₅	t͡s u ₃₁ s ɔ̃ ₅₅	- t͡s u ₃₁ s ɔ̃ ₅₅	tsu31(sɔ̃55)	chopstick	Allen2007	217	176	筷子	CVTCVT	?
490	Qiliqiao	chopsticks	t͡sɤ₃₁	t͡s ɤ ₃₁	- t͡s ɤ ₃₁ - - -	tsɤ31	chopstick	Allen2007	217	176	筷子	CVT	?
491	Yunlong	chopsticks	d͡zɤ₃₁	d͡z ɤ ₃₁	- d͡z ɤ ₃₁ - - -	dzɤ31	chopstick	Allen2007	217	176	筷子	CVT	?
492	Xiangyun	chopsticks	jɛ̃₃₁	j ɛ̃ ₃₁	- j ɛ̃ ₃₁ - - -	jɛ̃31	chopstick	Allen2007	217	176	筷子	CVT	?
493	Luobenzhuo	chopsticks	ʥy₄₄	ʥ y ₄₄	- ʥ y ₄₄ - - -	ʥy44	chopstick	Allen2007	217	176	筷子	CVT	?
#
503	Jianchuan	classifier (chicken)	tɛ₂₁	t ɛ ₂₁	- - - - - t ɛ ₂₁	tɛ21	CLS for chicken	Allen2007	465	232	只（鸡）	CVT	classifier
504	Eryuan	classifier (chicken)	tɯ₂₁	t ɯ ₂₁	- - - - - t ɯ ₂₁	tɯ21	CLS for chicken	Allen2007	465	232	只（鸡）	CVT	classifier
505	Heqi	classifier (chicken)	tɯ₂₁	t ɯ ₂₁	- - - - - t ɯ ₂₁	tɯ21	CLS for chicken	Allen2007	465	232	只（鸡）	CVT	classifier
506	Lanping	classifier (chicken)	tiɯ₂₁	t iɯ ₂₁	- - - - - t iɯ ₂₁	tiɯ21	CLS for chicken	Allen2007	465	232	只（鸡）	CVT	classifier
507	Qiliqiao	classifier (chicken)	tɯ₂₁	t ɯ ₂₁	- - - - - t ɯ ₂₁	tɯ21	CLS for chicken	Allen2007	465	232	只（鸡）	CVT	classifier
508	Yunlong	classifier (chicken)	tɯ₂₁	t ɯ ₂₁	- - - - - t ɯ ₂₁	tɯ21	CLS for chicken	Allen2007	465	232	只（鸡）	CVT	classifier
509	Xiangyun	classifier (chicken)	we₃₁	w e ₃₁	- - - - - w e ₃₁	we31	CLS for chicken	Allen2007	465	232	只（鸡）	CVT	classifier
510	Luobenzhuo	classifier (chicken)	ʈɯ₃₁	ʈ ɯ ₃₁	- - - - - ʈ ɯ ₃₁	ʈɯ31	CLS for chicken	Allen2007	465	232	只（鸡）	CVT	classifier
#
536	Jianchuan	classifier (clothes)	kʰõ₅₅	kʰ õ ₅₅	kʰ õ - ₅₅	kʰõ55	CLS for clothing	Allen2007	472	236	件（衣）	CVT	classifier
537	Eryuan	classifier (clothes)	kʰɔ₅₅	kʰ ɔ ₅₅	kʰ ɔ - ₅₅	kʰɔ55	CLS for clothing	Allen2007	472	236	件（衣）	CVT	classifier
538	Heqi	classifier (clothes)	kʰɔu₅₅	kʰ ɔu ₅₅	kʰ ɔu - ₅₅	kʰɔu55	CLS for clothing	Allen2007	472	236	件（衣）	CVT	classifier
539	Lanping	classifier (clothes)	kʰɔ̃₅₅	kʰ ɔ̃ ₅₅	kʰ ɔ̃ - ₅₅	kʰɔ̃55	CLS for clothing	Allen2007	472	236	件（衣）	CVT	classifier
540	Qiliqiao	classifier (clothes)	kʰo₅₅	kʰ o ₅₅	kʰ o - ₅₅	kʰo55	CLS for clothing	Allen2007	472	236	件（衣）	CVT	classifier
541	Yunlong	classifier (clothes)	kʰɔ₅₅	kʰ ɔ ₅₅	kʰ ɔ - ₅₅	kʰɔ55	CLS for clothing	Allen2007	472	236	件（衣）	CVT	classifier
542	Xiangyun	classifier (clothes)	kʰã₅₅	kʰ ã ₅₅	kʰ ã - ₅₅	kʰã55	CLS for clothing	Allen2007	472	236	件（衣）	CVT	classifier
543	Luobenzhuo	classifier (clothes)	kʰɤ̃₅₅	kʰ ɤ̃ ₅₅	kʰ ɤ̃ - ₅₅	kʰɤ̃55	CLS for clothing	Allen2007	472	236	件（衣）	CVT	classifier
#
520	Jianchuan	classifier (grain of rice)	kʰou₃₃	kʰ ou ₃₃	kʰ ou ₃₃ - - -	kʰou33	CLS for grain of rice	Allen2007	470	233	粒（米）	CVT	classifier
521	Eryuan	classifier (grain of rice)	kʰɔ₃₃	kʰ ɔ ₃₃	kʰ ɔ ₃₃ - - -	kʰɔ33	CLS for grain of rice	Allen2007	470	233	粒（米）	CVT	classifier
522	Heqi	classifier (grain of rice)	kʰuɔ₃₃	kʰ uɔ ₃₃	kʰ uɔ ₃₃ - - -	kʰuɔ33	CLS for grain of rice	Allen2007	470	233	粒（米）	CVT	classifier
523	Lanping	classifier (grain of rice)	kʰu₃₃	kʰ u ₃₃	kʰ u ₃₃ - - -	kʰu33	CLS for grain of rice	Allen2007	470	233	粒（米）	CVT	classifier
524	Qiliqiao	classifier (grain of rice)	ɔ₃₃	ɔ ₃₃	- ɔ ₃₃ - - -	ɔ33	CLS for grain of rice	Allen2007	470	233	粒（米）	VT	classifier
525	Yunlong	classifier (grain of rice)	kʰɔ₃₃	kʰ ɔ ₃₃	kʰ ɔ ₃₃ - - -	kʰɔ33	CLS for grain of rice	Allen2007	470	233	粒（米）	CVT	classifier
526	Xiangyun	classifier (grain of rice)	kʰuɔ₃₃kɯ₄₂	kʰ uɔ ₃₃ k ɯ ₄₂	kʰ uɔ ₃₃ k ɯ ₄₂	kʰuɔ33kɯ42	CLS for grain of rice	Allen2007	470	233	粒（米）	CVTCVT	classifier
527	Luobenzhuo	classifier (grain of rice)	qʰɔ₃₁	qʰ ɔ ₃₁	qʰ ɔ ₃₁ - - -	qʰɔ31	CLS for grain of rice	Allen2007	470	233	粒（米）	CVT	classifier
#
6595	Jianchuan	clay,pot	sɛ̃₂₁	s ɛ̃ ₂₁	s ɛ̃ ₂₁	sɛ̃21	clay,pot	Allen2007	218	1328	土罐	CVT	?
6596	Eryuan	clay,pot	zɿ₂₁	z ɿ ₂₁	z ɿ ₂₁	zɿ21	clay,pot	Allen2007	218	1329	土罐	CVT	?
6597	Heqi	clay,pot	zɛ₂₁	z ɛ ₂₁	z ɛ ₂₁	zɛ21	clay,pot	Allen2007	218	1330	土罐	CVT	?
6598	Lanping	clay,pot	ʐe₂₁pe₃₃	ʐ e ₂₁ p e ₃₃	ʐ e ₂₁ p e ₃₃	ʐe21pe33	clay,pot	Allen2007	218	1331	土罐	CVTCVT	?
6599	Qiliqiao	clay,pot	sɿ₂₁	s ɿ ₂₁	s ɿ ₂₁	sɿ21	clay,pot	Allen2007	218	1332	土罐	CVT	?
6600	Yunlong	clay,pot	zɛ₂₁	z ɛ ₂₁	z ɛ ₂₁	zɛ21	clay,pot	Allen2007	218	1333	土罐	CVT	?
6601	Xiangyun	clay,pot	zɛ̃₂₁	z ɛ̃ ₂₁	z ɛ̃ ₂₁	zɛ̃21	clay,pot	Allen2007	218	1334	土罐	CVT	?
6602	Luobenzhuo	clay,pot	ɲæ₂₁	ɲ æ ₂₁	ɲ æ ₂₁	ɲæ21	clay,pot	Allen2007	218	1335	土罐	CVT	?
#
7491	Jianchuan	clean	kã₅₅t͡ɕɯ̃₄₂	k ã ₅₅ t͡ɕ ɯ̃ ₄₂	k ã ₅₅ t͡ɕ ɯ̃ ₄₂	kã55tɕɯ̃42	clean	Allen2007	414	2224	干净	CVTCVT	?
7492	Eryuan	clean	ka₃₅t͡ɕɯ₄₂	k a ₃₅ t͡ɕ ɯ ₄₂	k a ₃₅ t͡ɕ ɯ ₄₂	ka35tɕɯ42	clean	Allen2007	414	2225	干净	CVTCVT	?
7493	Heqi	clean	kã₅₅t͡ɕɯ₄₂	k ã ₅₅ t͡ɕ ɯ ₄₂	k ã ₅₅ t͡ɕ ɯ ₄₂	kã55tɕɯ42	clean	Allen2007	414	2226	干净	CVTCVT	?
7494	Lanping	clean	kã₅₅t͡ɕɯ̃₃₁	k ã ₅₅ t͡ɕ ɯ̃ ₃₁	k ã ₅₅ t͡ɕ ɯ̃ ₃₁	kã55tɕɯ̃31	clean	Allen2007	414	2227	干净	CVTCVT	?
7495	Qiliqiao	clean	ka₃₅t͡ɕɯ₄₄	k a ₃₅ t͡ɕ ɯ ₄₄	k a ₃₅ t͡ɕ ɯ ₄₄	ka35tɕɯ44	clean	Allen2007	414	2228	干净	CVTCVT	?
7496	Yunlong	clean	ka₃₅t͡ɕɯ₄₂	k a ₃₅ t͡ɕ ɯ ₄₂	k a ₃₅ t͡ɕ ɯ ₄₂	ka35tɕɯ42	clean	Allen2007	414	2229	干净	CVTCVT	?
7497	Xiangyun	clean	kã₅₅t͡ɕɯ̃₄₂	k ã ₅₅ t͡ɕ ɯ̃ ₄₂	k ã ₅₅ t͡ɕ ɯ̃ ₄₂	kã55tɕɯ̃42	clean	Allen2007	414	2230	干净	CVTCVT	?
7498	Luobenzhuo	clean	ka₅₅t͡ɕi₄₄	k a ₅₅ t͡ɕ i ₄₄	k a ₅₅ t͡ɕ i ₄₄	ka55tɕi44	clean	Allen2007	414	2231	干净	CVTCVT	?
#
6851	Jianchuan	climb	mɛ₄₄	m ɛ ₄₄	m ɛ ₄₄	mɛ44	climb	Allen2007	286	1584	爬	CVT	?
6852	Eryuan	climb	mɛ₄₄	m ɛ ₄₄	m ɛ ₄₄	mɛ44	climb	Allen2007	286	1585	爬	CVT	?
6853	Heqi	climb	mɛ₄₄	m ɛ ₄₄	m ɛ ₄₄	mɛ44	climb	Allen2007	286	1586	爬	CVT	?
6854	Lanping	climb	mæ₄₄	m æ ₄₄	m æ ₄₄	mæ44	climb	Allen2007	286	1587	爬	CVT	?
6855	Qiliqiao	climb	mɛ₄₄	m ɛ ₄₄	m ɛ ₄₄	mɛ44	climb	Allen2007	286	1588	爬	CVT	?
6856	Yunlong	climb	mɛ₄₄	m ɛ ₄₄	m ɛ ₄₄	mɛ44	climb	Allen2007	286	1589	爬	CVT	?
6857	Xiangyun	climb	mɛ₄₄	m ɛ ₄₄	m ɛ ₄₄	mɛ44	climb	Allen2007	286	1590	爬	CVT	?
6858	Luobenzhuo	climb	ma₅₅	m a ₅₅	m a ₅₅	ma55	climb	Allen2007	286	1591	爬	CVT	?
#
550	Jianchuan	close	me₅₅	m e ₅₅	m e ₅₅ - - -	me55	close(eyes)	Allen2007	257	384	闭（眼）	CVT	verb
551	Eryuan	close	mi₃₅	m i ₃₅	m i ₃₅ - - -	mi35	close(eyes)	Allen2007	257	384	闭（眼）	CVT	verb
552	Heqi	close	me₃₅	m e ₃₅	m e ₃₅ - - -	me35	close(eyes)	Allen2007	257	384	闭（眼）	CVT	verb
553	Lanping	close	mĩ₅₅kʰɯ₃₃	m ĩ ₅₅ kʰ ɯ ₃₃	m ĩ ₅₅ kʰ ɯ ₃₃	mĩ55(kʰɯ33)	close(eyes)	Allen2007	257	384	闭（眼）	CVTCVT	verb
554	Qiliqiao	close	me₃₅	m e ₃₅	m e ₃₅ - - -	me35	close(eyes)	Allen2007	257	384	闭（眼）	CVT	verb
555	Yunlong	close	mi₃₅	m i ₃₅	m i ₃₅ - - -	mi35	close(eyes)	Allen2007	257	384	闭（眼）	CVT	verb
556	Xiangyun	close	mi₃₅	m i ₃₅	m i ₃₅ - - -	mi35	close(eyes)	Allen2007	257	384	闭（眼）	CVT	verb
557	Luobenzhuo	close	t͡ɕɛ₄₂	t͡ɕ ɛ ₄₂	- - - t͡ɕ ɛ ₄₂	tɕɛ42	close(eyes)	Allen2007	257	384	闭（眼）	CVT	verb
#
567	Jianchuan	cloth	se₄₄	s e ₄₄	s e ₄₄	se44	cloth	Allen2007	190	158	布	CVT	?
568	Eryuan	cloth	pʰiɔ₃₁	pʰ iɔ ₃₁	pʰ iɔ ₃₁	pʰiɔ31	cloth	Allen2007	190	158	布	CVT	?
569	Heqi	cloth	sʰe₄₄	sʰ e ₄₄	sʰ e ₄₄	sʰe44	cloth	Allen2007	190	158	布	CVT	?
570	Lanping	cloth	se₄₄	s e ₄₄	s e ₄₄	se44	cloth	Allen2007	190	158	布	CVT	?
571	Qiliqiao	cloth	pʰiɔ₃₁	pʰ iɔ ₃₁	pʰ iɔ ₃₁	pʰiɔ31	cloth	Allen2007	190	158	布	CVT	?
572	Yunlong	cloth	pʰiɔ₃₁	pʰ iɔ ₃₁	pʰ iɔ ₃₁	pʰiɔ31	cloth	Allen2007	190	158	布	CVT	?
573	Xiangyun	cloth	pʰiɔ₃₁	pʰ iɔ ₃₁	pʰ iɔ ₃₁	pʰiɔ31	cloth	Allen2007	190	158	布	CVT	?
574	Luobenzhuo	cloth	sæ₅₅	s æ ₅₅	s æ ₅₅	sæ55	cloth	Allen2007	190	158	布	CVT	?
#
6411	Jianchuan	clothing	ji₅₅kũã₅₅pe₄₂	j i ₅₅ k ũã ₅₅ p e ₄₂	j i ₅₅ k ũã ₅₅ p e ₄₂	ji55kũã55pe42	clothing	Allen2007	177	1144	衣服	CVTCVTCVT	?
6412	Eryuan	clothing	ji₃₅pe₄₂	j i ₃₅ p e ₄₂	j i ₃₅ p e ₄₂	ji35pe42	clothing	Allen2007	177	1145	衣服	CVTCVT	?
6413	Heqi	clothing	ji₃₅kũã₃₅	j i ₃₅ k ũã ₃₅	j i ₃₅ k ũã ₃₅	ji35kũã35	clothing	Allen2007	177	1146	衣服	CVTCVT	?
6414	Lanping	clothing	ji₅₅pe₃₃	j i ₅₅ p e ₃₃	j i ₅₅ p e ₃₃	ji55pe33	clothing	Allen2007	177	1147	衣服	CVTCVT	?
6415	Qiliqiao	clothing	ji₃₅pe₃₂	j i ₃₅ p e ₃₂	j i ₃₅ p e ₃₂	ji35pe32	clothing	Allen2007	177	1148	衣服	CVTCVT	?
6416	Yunlong	clothing	ji₃₅kʰao₅₅	j i ₃₅ kʰ ao ₅₅	j i ₃₅ kʰ ao ₅₅	ji35kʰao55	clothing	Allen2007	177	1149	衣服	CVTCVT	?
6417	Xiangyun	clothing	ji₃₅kũã₃₅	j i ₃₅ k ũã ₃₅	j i ₃₅ k ũã ₃₅	ji35kũã35	clothing	Allen2007	177	1150	衣服	CVTCVT	?
6418	Luobenzhuo	clothing	ʔẽʔ₅₅	ʔ ẽ ʔ ₅₅	ʔ ẽ ʔ ₅₅	ʔẽʔ55	clothing	Allen2007	177	1151	衣服	CVcT	?
#
5747	Jianchuan	cloud	vɤ̃₂₁	v ɤ̃ ₂₁	v ɤ̃ ₂₁	vɤ̃21	cloud	Allen2007	5	480	云	CVT	?
5748	Eryuan	cloud	vɤ₂₁	v ɤ ₂₁	v ɤ ₂₁	vɤ21	cloud	Allen2007	5	481	云	CVT	?
5749	Heqi	cloud	vɤ₂₁	v ɤ ₂₁	v ɤ ₂₁	vɤ21	cloud	Allen2007	5	482	云	CVT	?
5750	Lanping	cloud	vã₂₁	v ã ₂₁	v ã ₂₁	vã21	cloud	Allen2007	5	483	云	CVT	?
5751	Qiliqiao	cloud	vɤ₂₁	v ɤ ₂₁	v ɤ ₂₁	vɤ21	cloud	Allen2007	5	484	云	CVT	?
5752	Yunlong	cloud	ɥɛ₄₄	ɥ ɛ ₄₄	ɥ ɛ ₄₄	ɥɛ44	cloud	Allen2007	5	485	云	CVT	?
5753	Xiangyun	cloud	jɛ̃₂₁	j ɛ̃ ₂₁	j ɛ̃ ₂₁	jɛ̃21	cloud	Allen2007	5	486	云	CVT	?
5754	Luobenzhuo	cloud	mɯ̃₃₁kao₄₂	m ɯ̃ ₃₁ k ao ₄₂	m ɯ̃ ₃₁ k ao ₄₂	mɯ̃31kao42	cloud	Allen2007	5	487	云	CVTCVT	?
#
583	Jianchuan	cold	kɯ₅₅	k ɯ ₅₅	k ɯ - - ₅₅	kɯ55	cold	Allen2007	434	290	冷	CVT	?
584	Eryuan	cold	kɯ₃₅	k ɯ ₃₅	k ɯ - - ₃₅	kɯ35	cold	Allen2007	434	290	冷	CVT	?
585	Heqi	cold	kɯ₅₅	k ɯ ₅₅	k ɯ - - ₅₅	kɯ55	cold	Allen2007	434	290	冷	CVT	?
586	Lanping	cold	kɯ₄₄	k ɯ ₄₄	k ɯ - - ₄₄	kɯ44	cold	Allen2007	434	290	冷	CVT	?
587	Qiliqiao	cold	kɯ₃₅	k ɯ ₃₅	k ɯ - - ₃₅	kɯ35	cold	Allen2007	434	290	冷	CVT	?
588	Yunlong	cold	kɯ₃₅	k ɯ ₃₅	k ɯ - - ₃₅	kɯ35	cold	Allen2007	434	290	冷	CVT	?
589	Xiangyun	cold	kɯ₃₅	k ɯ ₃₅	k ɯ - - ₃₅	kɯ35	cold	Allen2007	434	290	冷	CVT	?
590	Luobenzhuo	cold	kɯ₅₅	k ɯ ₅₅	k ɯ - - ₅₅	kɯ55	cold	Allen2007	434	290	冷	CVT	?
#
600	Jianchuan	comb	sɤ₅₅	s ɤ ₅₅	- - - s ɤ ₅₅ - - -	sɤ55	comb	Allen2007	232	160	梳子	CVT	?
601	Eryuan	comb	ʂɤ₃₅pe₂₁	ʂ ɤ ₃₅ p e ₂₁	- - - ʂ ɤ ₃₅ p e ₂₁	ʂv35pe21	comb	Allen2007	232	160	梳子	CVTCVT	?
602	Heqi	comb	su₅₅t͡sɿ₃₃	s u ₅₅ t͡s ɿ ₃₃	- - - s u ₅₅ t͡s ɿ ₃₃	su55tsɿ33	comb	Allen2007	232	160	梳子	CVTCVT	?
603	Lanping	comb	su₅₅pʰi₃₁	s u ₅₅ pʰ i ₃₁	- - - s u ₅₅ pʰ i ₃₁	su55(pʰi31)	comb	Allen2007	232	160	梳子	CVTCVT	?
604	Qiliqiao	comb	kʰɔ₅₅sɤ₃₅pʰi₂₁	kʰ ɔ ₅₅ s ɤ ₃₅ pʰ i ₂₁	kʰ ɔ ₅₅ s ɤ ₃₅ pʰ i ₂₁	kʰɔ55sɤ35pʰi21	comb	Allen2007	232	160	梳子	CVTCVTCVT	?
605	Yunlong	comb	ʃɤ₃₅pe₂₁	ʃ ɤ ₃₅ p e ₂₁	- - - ʃ ɤ ₃₅ p e ₂₁	ʃɤ35pe21	comb	Allen2007	232	160	梳子	CVTCVT	?
606	Xiangyun	comb	ɕɛ₃₅t͡sɿ₃₃	ɕ ɛ ₃₅ t͡s ɿ ₃₃	- - - ɕ ɛ ₃₅ t͡s ɿ ₃₃	ɕɛ35tsɿ33	comb	Allen2007	232	160	梳子	CVTCVT	?
607	Luobenzhuo	comb	ɕu₃₃tɯ₃₁	ɕ u ₃₃ t ɯ ₃₁	- - - ɕ u ₃₃ t ɯ ₃₁	ɕu33tɯ31	comb	Allen2007	232	160	梳子	CVTCVT	?
608	Jianchuan	comb	sɤ̃₃₁	s ɤ̃ ₃₁	- - - s ɤ̃ ₃₁ - - -	sɤ̃31	comb(hair)	Allen2007	322	160	梳（头）	CVT	verb
609	Eryuan	comb	sɤ₃₁	s ɤ ₃₁	- - - s ɤ ₃₁ - - -	sɤ31	comb(hair)	Allen2007	322	160	梳（头）	CVT	verb
610	Heqi	comb	suɔ₃₁	s uɔ ₃₁	- - - s uɔ ₃₁ - - -	suɔ31	comb(hair)	Allen2007	322	160	梳（头）	CVT	verb
611	Lanping	comb	su₃₁	s u ₃₁	- - - s u ₃₁ - - -	su31	comb(hair)	Allen2007	322	160	梳（头）	CVT	verb
612	Qiliqiao	comb	sɤ₃₁	s ɤ ₃₁	- - - s ɤ ₃₁ - - -	sɤ31	comb(hair)	Allen2007	322	160	梳（头）	CVT	verb
613	Yunlong	comb	ʃɤ₃₁	ʃ ɤ ₃₁	- - - ʃ ɤ ₃₁ - - -	ʃɤ31	comb(hair)	Allen2007	322	160	梳（头）	CVT	verb
614	Xiangyun	comb	ɕɛ₂₁	ɕ ɛ ₂₁	- - - ɕ ɛ ₂₁ - - -	ɕɛ21	comb(hair)	Allen2007	322	160	梳（头）	CVT	verb
615	Luobenzhuo	comb	ɕu₃₃	ɕ u ₃₃	- - - ɕ u ₃₃ - - -	ɕu33	comb(hair)	Allen2007	322	160	梳（头）	CVT	verb
#
7267	Jianchuan	come	ɣɯ₃₅	ɣ ɯ ₃₅	ɣ ɯ ₃₅	ɣɯ35	come	Allen2007	363	2000	来	CVT	?
7268	Eryuan	come	pe₄₄jɯ₃₅	p e ₄₄ j ɯ ₃₅	p e ₄₄ j ɯ ₃₅	pe44jɯ35	come	Allen2007	363	2001	来	CVTCVT	?
7269	Heqi	come	ɣɯ₃₅	ɣ ɯ ₃₅	ɣ ɯ ₃₅	ɣɯ35	come	Allen2007	363	2002	来	CVT	?
