rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
318889	gur	jaggery		Bhat-Boro	350	Bodo	
318890	gur mitay	jaggery		Bhat-Boro	350	Bodo	
318891	gurgó	cast off slough	v	Bhat-Boro	350	Bodo	
318893	bi◦gur	skin / bark		Bhat-Boro	350	Bodo	
318894	gúr	fish with a bsaket	v	Bhat-Boro	350	Bodo	
318895	gur kugá	bird (kind of, black)		Bhat-Boro	350	Bodo	
318896	gurə́y	soft / loose		Bhat-Boro	350	Bodo	
318897	gurə́y	frail / weak		Bhat-Boro	350	Bodo	
318898	gura	cross bar in a boat for sitting		Bhat-Boro	350	Bodo	
318899	guri	piece of bamboo, small, round, used for keeping so		Bhat-Boro	350	Bodo	
318900	guri	paddy, fresh, just after it is thrashed and separa		Bhat-Boro	350	Bodo	
318902	guruŋ	loose		Bhat-Boro	350	Bodo	
318903	gurkíya	coward		Bhat-Boro	350	Bodo	
318904	gurguri	snail (kind of, very small, round)		Bhat-Boro	350	Bodo	
318905	gurbla	appear suddenly	v	Bhat-Boro	350	Bodo	
318906	gurma	bird (kind of, black)		Bhat-Boro	350	Bodo	
318907	gurzi	bent / slanting		Bhat-Boro	350	Bodo	
318908	gul	buttermilk		Bhat-Boro	350	Bodo	
318909	gulay guzay	helter skelter		Bhat-Boro	350	Bodo	
318910	guli	place between kurəy and the first gura of a boat		Bhat-Boro	350	Bodo	
318911	guluŋ	bend; fall down (as the bank of a river)	v	Bhat-Boro	350	Bodo	
318912	gulum	slippery		Bhat-Boro	350	Bodo	
318913	gullub guttub	shaking / trembling		Bhat-Boro	350	Bodo	
318914	guldub dáw	bird (kind of)		Bhat-Boro	350	Bodo	
318915	guwar	wide / broad		Bhat-Boro	350	Bodo	
318916	guwal	coward		Bhat-Boro	350	Bodo	
318919	gussuŋ	short		Bhat-Boro	350	Bodo	
318920	gusutəy	lip		Bhat-Boro	350	Bodo	
318921	guslay	leave off (slough)	v	Bhat-Boro	350	Bodo	
318922	gu◦slay	change the color of skin (children)	v	Bhat-Boro	350	Bodo	
318923	guzi	rods (very thin, iron, as the sticks of an umbrell		Bhat-Boro	350	Bodo	
318924	gizigon	sticks (iron, used for roasting fish etc. on fire)		Bhat-Boro	350	Bodo	
318926	guzyu	cough	v	Bhat-Boro	350	Bodo	
318927	guzudəy	phlegm		Bhat-Boro	350	Bodo	
318928	guzur	speak not very clearly due to some defect	v	Bhat-Boro	350	Bodo	
318929	guzray	roar (tiger)	v	Bhat-Boro	350	Bodo	
318930	guzreŋ	stand in the corner	v	Bhat-Boro	350	Bodo	
318931	guzzí	man with a crooked face		Bhat-Boro	350	Bodo	
318932	ge siláw	lily (water, kind of, bearing an itching fruit)		Bhat-Boro	350	Bodo	
318933	gekeŋ	open (door)		Bhat-Boro	350	Bodo	
318934	gega	blunt		Bhat-Boro	350	Bodo	
318935	gegáŋ	person with a bent body		Bhat-Boro	350	Bodo	
318936	gegreb	crushed	v	Bhat-Boro	350	Bodo	
318937	gegreb	something broken into pieces		Bhat-Boro	350	Bodo	
318938	gegreb tebreb	crushed		Bhat-Boro	350	Bodo	
318939	geŋ	open	vi	Bhat-Boro	350	Bodo	
318940	geŋgay	mimic	v	Bhat-Boro	350	Bodo	
318941	geŋgra geŋgri	bending (with the chest coming up)		Bhat-Boro	350	Bodo	
318943	geddá geddí	begding (with the chest coming up)		Bhat-Boro	350	Bodo	
318944	gedra	particles that have settled down at the bottom (in		Bhat-Boro	350	Bodo	
318945	gedray	settle down (particles in liquid)	v	Bhat-Boro	350	Bodo	
318946	gen	muddy		Bhat-Boro	350	Bodo	
318947	gena	laziness		Bhat-Boro	350	Bodo	
318948	genew	slow / lazy		Bhat-Boro	350	Bodo	
318949	gende rewa	fruit (kind of)		Bhat-Boro	350	Bodo	
318950	gendra	child which does not grow fast		Bhat-Boro	350	Bodo	
318951	gendra	person with a big belly (male)		Bhat-Boro	350	Bodo	
318952	gendri	child which does not grow fast		Bhat-Boro	350	Bodo	
318953	gendri	person with a big belly (female)		Bhat-Boro	350	Bodo	
318954	gendra	dirty; dingeon		Bhat-Boro	350	Bodo	
318955	genna	knot		Bhat-Boro	350	Bodo	
318959	geblé	smashed / powdered	v	Bhat-Boro	350	Bodo	
318960	geble teble	sticky (rice)		Bhat-Boro	350	Bodo	
318961	geruwa	brown		Bhat-Boro	350	Bodo	
318963	gereŋ	thinly knit		Bhat-Boro	350	Bodo	
318965	gel gel	damp / dirty		Bhat-Boro	350	Bodo	
318966	gel◦eb	dirty		Bhat-Boro	350	Bodo	
318967	gel gel	tightly		Bhat-Boro	350	Bodo	
318968	gelé	play	v	Bhat-Boro	350	Bodo	
318969	geleden	play with children	v	Bhat-Boro	350	Bodo	
318970	gelénay	playmate		Bhat-Boro	350	Bodo	
318971	gelega	oily		Bhat-Boro	350	Bodo	
318972	geleb	bubbling		Bhat-Boro	350	Bodo	
318973	gelem	bend (tree etc.) due to wind; slant	v	Bhat-Boro	350	Bodo	
318974	gella	loose		Bhat-Boro	350	Bodo	
318975	gella	proud		Bhat-Boro	350	Bodo	
318976	gelleŋ	trapped suddenly	v	Bhat-Boro	350	Bodo	
318977	gew	open	vi	Bhat-Boro	350	Bodo	
318978	gewnaŋ	wide		Bhat-Boro	350	Bodo	
318979	gesaw	stale		Bhat-Boro	350	Bodo	
318980	geseb	width		Bhat-Boro	350	Bodo	
318982	gesśeb	narrow		Bhat-Boro	350	Bodo	
318985	gezer	middle		Bhat-Boro	350	Bodo	
318986	gezra	ugly		Bhat-Boro	350	Bodo	
318987	gezzer	narrow		Bhat-Boro	350	Bodo	
318988	gehem	length		Bhat-Boro	350	Bodo	
318989	geher	big / wide		Bhat-Boro	350	Bodo	
318990	geher	steady		Bhat-Boro	350	Bodo	
318991	gehũ	clarified butter		Bhat-Boro	350	Bodo	
318992	go	hatch	v	Bhat-Boro	350	Bodo	
318993	gokar	hatch out	v	Bhat-Boro	350	Bodo	
318994	gobray	put in; press down by the neck and make someone si	v	Bhat-Boro	350	Bodo	
318995	gobro	sink in		Bhat-Boro	350	Bodo	
318996	gobló	drown		Bhat-Boro	350	Bodo	
318997	gobó	drown		Bhat-Boro	350	Bodo	
318998	gora	low bank (of a river)		Bhat-Boro	350	Bodo	
319001	gori	keep immersed in water (timber, bamboo etc.)	v	Bhat-Boro	350	Bodo	
319003	zagó	finish off eating	v	Bhat-Boro	350	Bodo	
319004	kargo	run away / escape	v	Bhat-Boro	350	Bodo	
319005	gab◦gó	weep very much	v	Bhat-Boro	350	Bodo	
319006	tabaygo	walk very much	v	Bhat-Boro	350	Bodo	
319007	gó	slip off	vi	Bhat-Boro	350	Bodo	
319008	gó	exposed / displayed		Bhat-Boro	350	Bodo	
319009	gó	leak out	v	Bhat-Boro	350	Bodo	
319010	gogo	slippery		Bhat-Boro	350	Bodo	
319011	sogó	make to slip	v	Bhat-Boro	350	Bodo	
319012	gurgó	cast off slough		Bhat-Boro	350	Bodo	
319013	gokətay	hit by the fist; gore by a stick	v	Bhat-Boro	350	Bodo	
319014	gokay nó	temple		Bhat-Boro	350	Bodo	
319015	goga	cold		Bhat-Boro	350	Bodo	
319016	goga	boast; proud	v	Bhat-Boro	350	Bodo	
319017	gogab	proud		Bhat-Boro	350	Bodo	
319018	gográ	place for keeping hens (made of sticks)		Bhat-Boro	350	Bodo	
319019	gogré	cry (cock)	v	Bhat-Boro	350	Bodo	
319020	goder	cry after or before laying eggs	v	Bhat-Boro	350	Bodo	
319021	gogré má	spider (kind of)		Bhat-Boro	350	Bodo	
319022	goŋ	horn		Bhat-Boro	350	Bodo	
319023	goŋ	bend down	v	Bhat-Boro	350	Bodo	
319025	naygoŋ	bend to see	v	Bhat-Boro	350	Bodo	
319026	hagoŋ	bend to cut	v	Bhat-Boro	350	Bodo	
319027	goŋ◦glay	bend to honor	v	Bhat-Boro	350	Bodo	
319028	goŋglay	supressed		Bhat-Boro	350	Bodo	
319029	goŋ	clf for house and household articles		Bhat-Boro	350	Bodo	
319030	goŋkon	money offered to bride's or bridegroom's parents d		Bhat-Boro	350	Bodo	
319031	goŋgar	people of Bhutan		Bhat-Boro	350	Bodo	
319032	goŋgar	man or woman with reddish color		Bhat-Boro	350	Bodo	
319033	goŋgar	dirty and bad-tempered (a term of abuse)		Bhat-Boro	350	Bodo	
319034	goŋgar kuliya	people who are angry by nature		Bhat-Boro	350	Bodo	
319035	goŋgar panzlu	chili (kind of, big, round, very pungent )		Bhat-Boro	350	Bodo	
319036	gotay	hand over	v	Bhat-Boro	350	Bodo	
319037	gotó	child		Bhat-Boro	350	Bodo	
319038	gotó gatay	children		Bhat-Boro	350	Bodo	
319039	godəy	last issue (youngest son or daughter)		Bhat-Boro	350	Bodo	
319040	godəy	term of address for a loving child		Bhat-Boro	350	Bodo	
319041	go◦do	neck		Bhat-Boro	350	Bodo	
319042	godoŋ	child who has just started to stand		Bhat-Boro	350	Bodo	
319043	godoy pisá	step child		Bhat-Boro	350	Bodo	
319044	gón	short stick		Bhat-Boro	350	Bodo	
319045	gonkáw	piece of bamboo, split		Bhat-Boro	350	Bodo	
319046	gon◦dráy	piece of stick		Bhat-Boro	350	Bodo	
319047	gon◦sá	small stick		Bhat-Boro	350	Bodo	
319048	gon◦sí	small stick		Bhat-Boro	350	Bodo	
319049	gonay	control	v	Bhat-Boro	350	Bodo	
319050	gontay	string	v	Bhat-Boro	350	Bodo	
319051	gon◦toŋ	nose		Bhat-Boro	350	Bodo	
319052	gontoŋ gallaw	shy		Bhat-Boro	350	Bodo	
319053	gopa	hill extending over a field (or anything that exte		Bhat-Boro	350	Bodo	
319054	gopa gopi	uneven / irregular (as a bad haircut)		Bhat-Boro	350	Bodo	
319055	gopoŋ	float	vi	Bhat-Boro	350	Bodo	
319056	gopoŋ	unsettled		Bhat-Boro	350	Bodo	
319057	gopoŋ	wander without any job	v	Bhat-Boro	350	Bodo	
319058	gopób	buried	v	Bhat-Boro	350	Bodo	
319059	goblá	stupid		Bhat-Boro	350	Bodo	
319060	gobló	vomit (infants)	v	Bhat-Boro	350	Bodo	
319061	gobloŋ	hollow		Bhat-Boro	350	Bodo	
319062	gom	wheat		Bhat-Boro	350	Bodo	
319063	gom gom	quickly		Bhat-Boro	350	Bodo	
319064	goma	true		Bhat-Boro	350	Bodo	
319065	gom◦ta	dirty		Bhat-Boro	350	Bodo	
319066	gomta	gloomy		Bhat-Boro	350	Bodo	
319067	gomta	person who speaks very little		Bhat-Boro	350	Bodo	
319068	goy	arecanut		Bhat-Boro	350	Bodo	
319069	goy dedré	arecanut (kind of, small)		Bhat-Boro	350	Bodo	
319070	goyari	clan name	n	Bhat-Boro	350	Bodo	
319071	gor	classifier for seeds, coins, etc.		Bhat-Boro	350	Bodo	
319072	begór	seed / grain		Bhat-Boro	350	Bodo	
319073	gor	rhinoceros		Bhat-Boro	350	Bodo	
319074	gora	bank of a river, low		Bhat-Boro	350	Bodo	
319075	gora	back part of the sole of foot		Bhat-Boro	350	Bodo	
319076	goray	horse		Bhat-Boro	350	Bodo	
319077	goray zə́	mare		Bhat-Boro	350	Bodo	
319078	goray	bottom		Bhat-Boro	350	Bodo	
319079	goray	source of a river		Bhat-Boro	350	Bodo	
319080	goray	keep immersed in water (timber, bamboo etc.)	v	Bhat-Boro	350	Bodo	
319081	gori	bottom		Bhat-Boro	350	Bodo	
319082	gori	immersed	v	Bhat-Boro	350	Bodo	
319083	gorayti	boatman belonging to the back part of a boat		Bhat-Boro	350	Bodo	
319084	goratiya	boatman belonging to the back part of a boat		Bhat-Boro	350	Bodo	
319085	gori	back		Bhat-Boro	350	Bodo	
319086	gori bəyta	oar, long, used in the back part of a boat		Bhat-Boro	350	Bodo	
319087	goriyal	person who conducts the rowers in a boat		Bhat-Boro	350	Bodo	
319088	goray uwá	bamboo (kind of, used for posts)		Bhat-Boro	350	Bodo	
319089	goral	enclosure for animals, birds etc.		Bhat-Boro	350	Bodo	
319092	gorká	part of a handloom (pair of bamboo poles moved by		Bhat-Boro	350	Bodo	
319093	gorsi	beans		Bhat-Boro	350	Bodo	
319094	gossəy	beans		Bhat-Boro	350	Bodo	
319095	gorsi gorsi	minutely		Bhat-Boro	350	Bodo	
319096	gola	bad egg		Bhat-Boro	350	Bodo	
319097	gola	shop		Bhat-Boro	350	Bodo	
319098	gola	tone		Bhat-Boro	350	Bodo	
319099	golay	dissolve / mix	v	Bhat-Boro	350	Bodo	
319100	goli	get mixed	v	Bhat-Boro	350	Bodo	
319101	goli	melt	v	Bhat-Boro	350	Bodo	
319102	golay	branch of a tree		Bhat-Boro	350	Bodo	
319103	goli	space between two gura in a boat		Bhat-Boro	350	Bodo	
319105	goló goló	frail / unable to stand		Bhat-Boro	350	Bodo	
319106	goló goló	unbalanced (drunk)		Bhat-Boro	350	Bodo	
319107	gələ gətə	frail / unable to stand		Bhat-Boro	350	Bodo	
319108	gələ gətə	unbalanced (drunk)		Bhat-Boro	350	Bodo	
319109	goló toló	shaky (small infant)		Bhat-Boro	350	Bodo	
319110	gosay	rice beer, weak diluted; rice beer, residual		Bhat-Boro	350	Bodo	
319111	gosoŋ	stand		Bhat-Boro	350	Bodo	
319112	gosor	drip / leak	v	Bhat-Boro	350	Bodo	
319113	gosla	shirt		Bhat-Boro	350	Bodo	
319114	goza	firm / permanent; worthy		Bhat-Boro	350	Bodo	
319115	gozob	hide oneself	v	Bhat-Boro	350	Bodo	
319116	gozob	sit with hands etc. pulled together	v	Bhat-Boro	350	Bodo	
319117	goh	pride		Bhat-Boro	350	Bodo	
319118	goho	pride		Bhat-Boro	350	Bodo	
319119	gohena	onament		Bhat-Boro	350	Bodo	
319120	zagdáw	eat suddenly	v	Bhat-Boro	350	Bodo	
319121	həgdáw	shout at	v	Bhat-Boro	350	Bodo	
319122	naygmə	stare being surprised	v	Bhat-Boro	350	Bodo	
319123	kargmə́	run due to fear	v	Bhat-Boro	350	Bodo	
319124	zagmá	rare to get for eating		Bhat-Boro	350	Bodo	
319125	dangmá	rare to get for cutting		Bhat-Boro	350	Bodo	
319126	sugmá	cold (completely)	v	Bhat-Boro	350	Bodo	
319127	zagmá	eat off completely	v	Bhat-Boro	350	Bodo	
319128	tangrə́	go before someone else	v	Bhat-Boro	350	Bodo	
319129	zagrə́	eat first	v	Bhat-Boro	350	Bodo	
319130	hag◦rə	cut first	v	Bhat-Boro	350	Bodo	
319131	grən	row; group		Bhat-Boro	350	Bodo	
319132	zab◦grə́b	fold completely	v	Bhat-Boro	350	Bodo	
319133	kəb◦grə́b	cover completely	v	Bhat-Boro	350	Bodo	
319134	nəŋgrəb	press down properly	v	Bhat-Boro	350	Bodo	
319135	or◦grə́b	bite properly	v	Bhat-Boro	350	Bodo	
319136	zagrə́m	eat in darkness	v	Bhat-Boro	350	Bodo	
319137	pay◦grəm	come in darkness	v	Bhat-Boro	350	Bodo	
319138	daŋgrəm	search in darkness; search inside water	v	Bhat-Boro	350	Bodo	
319139	gəgrəm	search out from the bottom (of dirt, river etc.)	v	Bhat-Boro	350	Bodo	
319140	gəgrəm	dive in water	v	Bhat-Boro	350	Bodo	
319141	maw◦gra	worker		Bhat-Boro	350	Bodo	
319142	zagrá	eater		Bhat-Boro	350	Bodo	
319143	bəgraŋ	pull unnecessarily	v	Bhat-Boro	350	Bodo	
319144	nar◦graŋ	push unnecessarily	v	Bhat-Boro	350	Bodo	
319145	zagráŋ	eat unnecessarily	v	Bhat-Boro	350	Bodo	
319146	gagráŋ	kick off unconsciously	v	Bhat-Boro	350	Bodo	
319147	daŋgraŋ	touch unconsciously and go away	v	Bhat-Boro	350	Bodo	
319148	agráŋ bagráŋ	meaningless		Bhat-Boro	350	Bodo	
319149	bargráŋ	jump a little	v	Bhat-Boro	350	Bodo	
319150	zagráŋ	eat little bits here and there	v	Bhat-Boro	350	Bodo	
319151	ergráŋ	tease	v	Bhat-Boro	350	Bodo	
319152	agráŋ bigráŋ	this and that; something		Bhat-Boro	350	Bodo	
319153	esegrab	this much		Bhat-Boro	350	Bodo	
319154	besegrab	how much		Bhat-Boro	350	Bodo	
319155	bargráy	successful	v	Bhat-Boro	350	Bodo	
319156	bargráw	jump down	v	Bhat-Boro	350	Bodo	
319158	maw◦gru	work hastily	v	Bhat-Boro	350	Bodo	
319159	zagrú	eat hastily	v	Bhat-Boro	350	Bodo	
319160	greŋ	happily		Bhat-Boro	350	Bodo	
319161	greb	break into pieces	v	Bhat-Boro	350	Bodo	
319162	goŋ◦groŋ	bend due to old age	v	Bhat-Boro	350	Bodo	
319163	zaw◦groŋ	dig deeply	v	Bhat-Boro	350	Bodo	
319164	tabəyglaŋ	walk for a while	v	Bhat-Boro	350	Bodo	
319165	zagláŋ	eat for a while	v	Bhat-Boro	350	Bodo	
319166	geŋglaŋ	open (door etc.)	v	Bhat-Boro	350	Bodo	
319167	bargláŋ	naughty		Bhat-Boro	350	Bodo	
319168	bargláŋ	person who jumps up and down		Bhat-Boro	350	Bodo	
319169	rayglaŋ	person who always rebukes others		Bhat-Boro	350	Bodo	
319170	bargláy	jump from one tree to another	v	Bhat-Boro	350	Bodo	
319171	zagláy	eat from one plate then another	v	Bhat-Boro	350	Bodo	
319172	tabayglay	practice to walk, as after some sickness	v	Bhat-Boro	350	Bodo	
319173	za◦gláy	eat from top to bottom (as worms)	v	Bhat-Boro	350	Bodo	
319174	zagláy	eat completely at one time (everybody or everythin	v	Bhat-Boro	350	Bodo	
319175	tabyglaw	walk a little	v	Bhat-Boro	350	Bodo	
319176	baglaw	carry a child on the back rather loosely	v	Bhat-Boro	350	Bodo	
319177	bəhəyglaw	looking continuously	v	Bhat-Boro	350	Bodo	
319178	zaglí	chew again and again	v	Bhat-Boro	350	Bodo	
319179	peglí	extremely drunk	v	Bhat-Boro	350	Bodo	
319180	hag◦li	cut into pieces	v	Bhat-Boro	350	Bodo	
319181	sawglí	chew into pieces	v	Bhat-Boro	350	Bodo	
319182	naygluŋ	search here and there continuously	v	Bhat-Boro	350	Bodo	
319183	zaglúŋ	eat this and that	v	Bhat-Boro	350	Bodo	
319184	karglúb	cover a distance by running	v	Bhat-Boro	350	Bodo	
319185	hag◦lub	cut everything	v	Bhat-Boro	350	Bodo	
319186	gle	sticky / overcooked		Bhat-Boro	350	Bodo	
319187	zaglém	eat a little	v	Bhat-Boro	350	Bodo	
319188	unduglem	stretch a bit	v	Bhat-Boro	350	Bodo	
319189	vagló	eat quickly	v	Bhat-Boro	350	Bodo	
319190	masa◦glo	dance jumping	v	Bhat-Boro	350	Bodo	
319191	buglo	beat rapidly	v	Bhat-Boro	350	Bodo	
319192	zatə́	eat for a while	v	Bhat-Boro	350	Bodo	
319193	kartə́	run a little	v	Bhat-Boro	350	Bodo	
319194	maw◦tə	work for a while	v	Bhat-Boro	350	Bodo	
319195	tə́	sufficient	v	Bhat-Boro	350	Bodo	
319196	təblíd məblíd	sufficient		Bhat-Boro	350	Bodo	
319197	tə́	fill up belly with food	v	Bhat-Boro	350	Bodo	
319198	tənə́	fill up	vt	Bhat-Boro	350	Bodo	
319199	təŋ	classifier for the leg		Bhat-Boro	350	Bodo	
319201	sətəŋ səta	obstruction		Bhat-Boro	350	Bodo	
319202	zaŋtə́n	anything that comes up to the knee or below it (wa		Bhat-Boro	350	Bodo	
319203	gətəŋ	clear / fluent		Bhat-Boro	350	Bodo	
319206	itə́ŋ bitə́ŋ	here and there		Bhat-Boro	350	Bodo	
319207	etə́ŋ	this way		Bhat-Boro	350	Bodo	
319208	təŋ	concessive suffix (III person)		Bhat-Boro	350	Bodo	
319209	zatə́ŋ	let him eat	v	Bhat-Boro	350	Bodo	
319210	mi◦títəŋ	let him know	v	Bhat-Boro	350	Bodo	
319211	pantəŋ	let him steal	v	Bhat-Boro	350	Bodo	
319212	təŋ	ablative suffix		Bhat-Boro	350	Bodo	
319213	tə́ŋ	straight	v	Bhat-Boro	350	Bodo	
319214	gətəŋ	straight		Bhat-Boro	350	Bodo	
319216	təŋzə́ŋ	mild / simple fellow		Bhat-Boro	350	Bodo	
319217	tə́ŋ	understand	v	Bhat-Boro	350	Bodo	
319218	təŋgə́r	firm		Bhat-Boro	350	Bodo	
319219	tən	ask to go; send	v	Bhat-Boro	350	Bodo	
319220	tən	beg	v	Bhat-Boro	350	Bodo	
319221	tənə́	fill up	v	Bhat-Boro	350	Bodo	
319222	tənə tənə	tightly		Bhat-Boro	350	Bodo	
319223	təb	drop (quantifier)		Bhat-Boro	350	Bodo	
319224	təb	very much		Bhat-Boro	350	Bodo	
319225	təy	die	v	Bhat-Boro	350	Bodo	
319226	gətəy	dead		Bhat-Boro	350	Bodo	
319227	gətəy sə́	ghost		Bhat-Boro	350	Bodo	
319229	təyri	affacted by some incurable disease		Bhat-Boro	350	Bodo	
319231	tə́y	blood		Bhat-Boro	350	Bodo	
319232	bi◦tə́y	blood, solidified		Bhat-Boro	350	Bodo	
319233	bitə́y	menstruation		Bhat-Boro	350	Bodo	
319234	təygá	reddish		Bhat-Boro	350	Bodo	
319235	təyla	gunny bag		Bhat-Boro	350	Bodo	
319236	tərəb	layer; story		Bhat-Boro	350	Bodo	
319237	tərəb	heap		Bhat-Boro	350	Bodo	
319238	tərəb	exactly		Bhat-Boro	350	Bodo	
319239	tərí	thatching grass		Bhat-Boro	350	Bodo	
319240	tərí gundi	old thatch		Bhat-Boro	350	Bodo	
319241	tərgubəy	true; fixed		Bhat-Boro	350	Bodo	
319242	tərbər	shaky		Bhat-Boro	350	Bodo	
319243	təw	pot made of brass or copper		Bhat-Boro	350	Bodo	
319244	təw	let us go		Bhat-Boro	350	Bodo	
319245	tə́w	difficult to cross (as a stream by walking)	v	Bhat-Boro	350	Bodo	
319246	tə́w	deep	v	Bhat-Boro	350	Bodo	
319248	pətə́w	scoop out earth when there is water on the road (c	v	Bhat-Boro	350	Bodo	
319249	gətəw	deep		Bhat-Boro	350	Bodo	
319250	təwlí	shallow		Bhat-Boro	350	Bodo	
319251	təwsí	instrument, pounding, for masala		Bhat-Boro	350	Bodo	
319252	ta	classifier of the second system, indicating fruits		Bhat-Boro	350	Bodo	
319253	tá	stay / live	v	Bhat-Boro	350	Bodo	
319254	tá	stop	v	Bhat-Boro	350	Bodo	
319255	bita	site for a house		Bhat-Boro	350	Bodo	
319257	mutári	blind		Bhat-Boro	350	Bodo	
319258	homtá	detain; put in custody	v	Bhat-Boro	350	Bodo	
319259	tá alu	root (kind of, long)		Bhat-Boro	350	Bodo	
319260	tá gusu	root (kind of, bulbous)		Bhat-Boro	350	Bodo	
319261	tá subá	slap	v	Bhat-Boro	350	Bodo	
319262	takə	steps		Bhat-Boro	350	Bodo	
319263	taka	money		Bhat-Boro	350	Bodo	
319264	takay	because of; for		Bhat-Boro	350	Bodo	
319265	takí tukí	exactly		Bhat-Boro	350	Bodo	
319266	taktáy	stand firm / stick	v	Bhat-Boro	350	Bodo	
319267	takrí	bottom of the pot called bati		Bhat-Boro	350	Bodo	
319268	taklay	make clicking sound; smack the lips	v	Bhat-Boro	350	Bodo	
319269	taŋ	survive / remain	v	Bhat-Boro	350	Bodo	
319270	təytaŋ	with the utmost effort		Bhat-Boro	350	Bodo	
319271	nəŋ◦táŋ	you (honorific)		Bhat-Boro	350	Bodo	
319273	maw ontáŋ	please do		Bhat-Boro	350	Bodo	
319274	lab ontáŋ	please bring		Bhat-Boro	350	Bodo	
319275	ontáŋ	beloved / kind		Bhat-Boro	350	Bodo	
319276	táŋ	go	v	Bhat-Boro	350	Bodo	
319277	taŋ◦kár	go away; go with a lover	v	Bhat-Boro	350	Bodo	
319278	taŋ◦gár	leave	v	Bhat-Boro	350	Bodo	
319279	taŋ◦grə́	go before someone else	v	Bhat-Boro	350	Bodo	
319281	taŋ◦pá	go with a lover; run away	v	Bhat-Boro	350	Bodo	
319282	taŋki	purposeful	v	Bhat-Boro	350	Bodo	
319283	taŋku	tobacco		Bhat-Boro	350	Bodo	
319284	taŋku sipré	tobacco (kind of, with small, long leaves)		Bhat-Boro	350	Bodo	
319285	taŋgən	cudgel		Bhat-Boro	350	Bodo	
319286	tatəka	funny fellow (male)		Bhat-Boro	350	Bodo	
319287	tatəki	funny person (female)		Bhat-Boro	350	Bodo	
319288	tanan	happy; healthy		Bhat-Boro	350	Bodo	
319289	tandáli	table, bamboo, used in the kitchen		Bhat-Boro	350	Bodo	
319290	tanzali	temple		Bhat-Boro	350	Bodo	
319291	tapila	buttocks		Bhat-Boro	350	Bodo	
319292	tapla	bald		Bhat-Boro	350	Bodo	
319293	tap◦la	lazy (male)		Bhat-Boro	350	Bodo	
319294	tapli	lazy (female)		Bhat-Boro	350	Bodo	
319295	zatáb	eat by force	v	Bhat-Boro	350	Bodo	
319296	gelétab	play by force	v	Bhat-Boro	350	Bodo	
319297	zomtab	go on waiting	v	Bhat-Boro	350	Bodo	
319298	utáb	by force		Bhat-Boro	350	Bodo	
319299	táb	paste	v	Bhat-Boro	350	Bodo	
319300	taptá	stop (as bleeding)	v	Bhat-Boro	350	Bodo	
319301	taptá	get stuck up (stick in a tree, cloth to a thorn)	v	Bhat-Boro	350	Bodo	
319302	tabə	settled / fixed	v	Bhat-Boro	350	Bodo	
319303	kutáb	sew together	v	Bhat-Boro	350	Bodo	
319304	katab	tie together	v	Bhat-Boro	350	Bodo	
319305	raytáb	stick to abusing	v	Bhat-Boro	350	Bodo	
319306	poraytab	stick to studies	v	Bhat-Boro	350	Bodo	
319307	táb	soon		Bhat-Boro	350	Bodo	
319308	tabró	suddenly		Bhat-Boro	350	Bodo	
319309	tabay	walk	v	Bhat-Boro	350	Bodo	
319311	tam	three		Bhat-Boro	350	Bodo	
319312	katam mansəy	three men		Bhat-Boro	350	Bodo	
319313	dozon◦tam kitáb	three dozen books		Bhat-Boro	350	Bodo	
319314	zatám	eat fully	v	Bhat-Boro	350	Bodo	
319315	maw◦tam	work completely	v	Bhat-Boro	350	Bodo	
319316	tam tim	ready / decorated		Bhat-Boro	350	Bodo	
319317	tampəy	mosquito		Bhat-Boro	350	Bodo	
319318	tampi	mosquito		Bhat-Boro	350	Bodo	
319319	tampi má	fly (kind of, blood-sucking, found in cattle)		Bhat-Boro	350	Bodo	
319320	tampla	pot (brass)		Bhat-Boro	350	Bodo	
319321	tamzáŋ	pot (big, for boiling paddy, clothes, etc.)		Bhat-Boro	350	Bodo	
319322	tay	surely		Bhat-Boro	350	Bodo	
319323	zayátay	surely I have not eaten		Bhat-Boro	350	Bodo	
319324	zawklúwatay	surely I do not go on digging		Bhat-Boro	350	Bodo	
319325	pətay	trust / depend on	v	Bhat-Boro	350	Bodo	
319327	kontay	poem		Bhat-Boro	350	Bodo	
319329	səmtay	black		Bhat-Boro	350	Bodo	
319330	táy	rain		Bhat-Boro	350	Bodo	
319331	taypri	drizzle / start raining	v	Bhat-Boro	350	Bodo	
319332	táy	bear fruit	v	Bhat-Boro	350	Bodo	
319334	otáykon	benefit		Bhat-Boro	350	Bodo	
319335	tay	classifier for fruits, balls, etc.		Bhat-Boro	350	Bodo	
319337	tatká	fruit (kind of, sour)		Bhat-Boro	350	Bodo	
319338	taygír	apple (wood)		Bhat-Boro	350	Bodo	
319339	taybáŋ	watermelon		Bhat-Boro	350	Bodo	
319340	tayzə́w	mango		Bhat-Boro	350	Bodo	
319341	tayzú	mango		Bhat-Boro	350	Bodo	
319342	hatay	market		Bhat-Boro	350	Bodo	
319343	tayzú taká	embroidery (kind of, like bunches of mangoes)		Bhat-Boro	350	Bodo	
319344	tayzú tuki	embroidery (kind of, like bunches of mangoes)		Bhat-Boro	350	Bodo	
319345	gatar	pure / fresh		Bhat-Boro	350	Bodo	
319346	gatar getar	neat and fresh		Bhat-Boro	350	Bodo	
319347	pay◦tar	certainly to come		Bhat-Boro	350	Bodo	
