lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
201271				jɛʔ⁴⁴kɑ̃⁵⁵sɛʔ⁴⁴	loom		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	417.40	5.1	Waste products	0
217285				jɛ⁵⁵	dare		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	731.40			0
214276				jɑiʔ⁴⁴	hammer (nail in)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	672.40	5.11.5.4	Workshop use/Equipment	0
216214				jɑiʔ⁴⁴	hit / beat		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	710.40	6.8	Striking, hitting verbs	0
219682				jɑũ²²	swollen		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	778.40	1.1.5.2	Swollen/Swell/Bloated	0
217744				jɑuʔ⁴⁴	arrive		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	740.40	6.7.1	Inward	0
228352				jɑuʔ⁴⁴	classifier for people		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	948.40	10.1.3	Classifiers	0
196885				jɑuʔ⁴⁴khɑ⁵³mɑ⁵³	father-in-law		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	331.40	4.7.4	Related by marriage	0
196936				jɑuʔ⁴⁴khɑ⁵³mɑ⁵³	mother-in-law		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	332.40	4.7.4	Related by marriage	0
194794				jɑuʔ⁴⁴tɕɑ⁵⁵	man (male person)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	290.40	1.9.6.1	Pregnant	0
211471				jɑũ⁵⁵	sell		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	617.40	6.22	Exchanges	0
181432				jɑ²²	ground		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	28.40	3.2.11	Ground/Earth/Soil/Dirt	0
227893				jɑ²²	hundred		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	939.40	9.9	Numbers and numeric expression	0
209023	145			jɑʔ⁴⁴	stand		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	569.40	1.5.2	Foot	0
228862				jɑ̃²²	pair		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	958.40	9.9	Numbers and numeric expression	0
216163				jɑ̃²²phjiʔ⁴⁴	fight		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	709.40	6.5	Fighting	0
195151				jɑ̃²²tθu²²	enemy		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	297.40	4.2.6	Military roles	0
201730				jɑ̃⁵⁵	gunpowder		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	426.40	5.15	War and violence	0
214429				jɑ⁵³	get		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	675.40	1.1.5	Strength	0
185410				jɑ⁵³khu⁵³	now		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	106.40	9.1.5	Other Intervals	0
183319				jɑ⁵³khu⁵³n̥iʔ⁴⁴	year, this		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	65.40	9.1.2	Months and Years	0
183370				jɑ⁵³mɑ̃²²n̥iʔ⁴⁴	year, last		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	66.40	9.1.2	Months and Years	0
184543				jɑ⁵³ne⁵³	today		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	89.40	9.1.3	Days	0
225904				jɑ⁵⁵	itch		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	900.40	1.6.5.5	Itch/Scratch	0
213460				khĩ⁵⁵	make bed		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	656.40	6.14	Construction	0
188980	819			khjo²²	horn		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	176.40	1.2.2	Horn(ed)/Antler	0
187144	2346			kho²²	pigeon		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	140.40	2.2.4.1	Particular birds	0
208972				khõ²²	jump		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	568.40	6.7.8	Downward	0
210706				khoʔ⁴⁴	chop (tree)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	602.40	6.9.3	Chop, slice	0
216469	2365			kho⁵⁵	steal		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	715.40	6.2.2.1	Assorted action verbs	0
226771	m,2505			khu⁵³niʔ⁴⁴	seven		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	917.40	9.9	Numbers and numeric expression	0
230494				khu⁵³nɑ⁵³	just now		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	990.40	9.1.1	Adverbial uses	0
183217				khu⁵³n̥iʔ⁴⁴	year		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	63.40	9.1.2	Months and Years	0
227740	m,2505,2748			khu⁵³n̥iʔ⁴⁴hsɛ²²	seventy		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	936.40	9.9	Numbers and numeric expression	0
186073	1764			khwe⁵⁵	dog		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	119.40	2.1.11	Canine	0
203158				khwe⁵⁵tɕhe²²	stool		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	454.40	5.11.9.4	Furnishings	0
210808				khwɛ⁵⁵	cut (firewood)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	604.40	6.9.3	Chop, slice	0
212440				khwɛ⁵⁵	cut open (fish)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	636.40	6.9.3	Chop, slice	0
188929	417			khwɑ²²	hoof		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	175.40	1.5.4	Hoof/Paw	0
224833	173			khɛʔ⁴⁴	difficult		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	879.40	9.6.2	Negative Qualities	0
205096				khɛ⁵⁵tɑ̃²²	pencil		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	492.40	5.1	Waste products	0
200557				khɑuʔ⁴⁴shwɛ⁵⁵	noodles		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	403.40	5.5	Cooking Implements	0
191836				khɑũ⁵⁵	head		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	232.40	1.2.1	Head/Headed	0
205912				khɑũ⁵⁵lɑũ⁵⁵	bell		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	508.40	5.1	Waste products	0
199741				khɑũ⁵⁵õ⁵⁵	pillow		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	387.40	1.2.1	Head/Headed	0
198823				khɑũ⁵⁵pɑũ⁵⁵	scarf for the head / turban		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	369.40	5.11.8.2.1.1	Head	0
212848				khɑʔ⁴⁴	scoop		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	644.40	6.11	Digging, excavation	0
190459				khɑ⁵³jɑ̃⁵⁵	eggplant		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	205.40	3.1.5	Fruits and vegetables	0
198925				khɑ⁵³mɑuʔ⁴⁴	hat (bamboo)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	371.40	5.11.8.2.1.1	Head	0
230698				khɑ⁵³nɑ⁵³khɑ⁵³nɑ⁵³	often		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	994.40	9.1.1	Adverbial uses	0
193315	201			khɑ⁵⁵	waist		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	261.40	1.4.6	Waist	0
225343	229			khɑ⁵⁵	bitter		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	889.40	7.1.4.4	Taste	0
212185				kĩ²²	dry (clothes) near fire		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	631.40	6.6	Verbs requiring liquids	0
188062				kĩ⁵⁵tɕhe²²mjɑ⁵⁵	centipede		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	158.40	2.2.6	Insects, Arachnids, and Worms	0
191785				ko²²	body		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	231.40	1.1.1	Body	0
196987				ko²²ko²²	brother (elder)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	333.40	1.5.3.2	Five	0
226873	2364			ko⁵⁵	nine		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	919.40	9.9	Numbers and numeric expression	0
227842	2364,2748			ko⁵⁵hsɛ²²	ninety		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	938.40	9.9	Numbers and numeric expression	0
215653	5771			ku²²	help		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	699.40	6.2.2.1	Assorted action verbs	0
215755	5771			ku⁵³	treat / cure		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	701.40	5.8	Religion	0
203107				ku⁵³lɑ⁵⁵htɑĩ²²	chair		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	453.40	5.11.9.4	Furnishings	0
203209				ku⁵³tɪ̃²²	bed		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	455.40	1.5.3.2	Five	0
219070				kwɛ⁵⁵	break		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	766.40	9.5	Change of state	0
210298				kɔ²²	pry		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	594.40	6.2.2.1	Assorted action verbs	0
201322				kɔ²²pjɑ⁵⁵	spade		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	418.40	5.3	Diseases	0
215704				kɛ²²	save / rescue		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	700.40	6.2.2.1	Assorted action verbs	0
208105				kɑĩ²²	grip / hold		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	551.40	6.16	Holding	0
207289				kɑiʔ⁴⁴	bite		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	535.40	1.3.4.4	Bite/Hold in Mouth	0
207493				kɑiʔ⁴⁴	gnaw		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	539.40	1.3.4.4	Bite/Hold in Mouth	0
225955				kɑiʔ⁴⁴	pain / ache		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	901.40	1.1.5.1	Sick/Hurt/Ache	0
228505				kɑũ²²	classifier for animals		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	951.40	10.1.3	Classifiers	0
208360	5430			kɑuʔ⁴⁴	pick up		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	556.40	6.10.4	Intentional separation - Sort	0
221926				kɑuʔ⁴⁴	crooked		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	822.40	9.7.2	Verbs referring to size/shape	0
189439				kɑuʔ⁴⁴pɛ⁵⁵tθi⁵⁵n̥ɑ̃²²	crops		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	185.40	1.7.6.1	Gizzard/Crop	0
223864				kɑũ⁵⁵	good		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	860.40	9.6.1.1	Positive Qualities	0
220600				kɑ²²kwɛ²²	protect		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	796.40	6.2.2.1	Assorted action verbs	0
199384				kɑ²²wũ²²	skirt		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	380.40	5.11.8.2.1	Clothes (general)	0
211930				kɑʔ⁴⁴	paste / glue / stick		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	626.40	5.4	Instruments and therapies	0
203464				kɑʔ⁴⁴tɕi⁵⁵	scissors		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	460.40	5.11.5.3	Cutting/Boring	0
181024				kɑ̃²²	lake		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	20.40	3.2.5	Landforms and geographical features	0
208819	6705			kɑ̃²²	kick		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	565.40	6.2.2.3.3	Kick	0
189898				kɑ̃²²sũ⁵⁵u⁵³	sweet potato		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	194.40	7.1.4.4	Taste	0
221977				kɑ̃⁵³lɑ̃⁵³phjɑʔ⁴⁴	horizontal		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	823.40	7.1.5.4	Position - front/back/side-side	0
181330				kɑ̃⁵⁵pɑ⁵⁵	cliff		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	26.40	3.2.5	Landforms and geographical features	0
214888	521			kɑ⁵³	dance		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	684.40	6.7.9	Manner is primary	0
199282				kɑ⁵³du⁵⁵	raincoat (of leaves, hemp fibe		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	378.40	5.11.8.2.2	Special clothes and equipment	0
183931				kɑ⁵³hsõ²²	February		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	77.40	9.1.2	Months and Years	0
195049				kɑ⁵³le⁵⁵	child		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	295.40	1.5.3.2	Five	0
180361	2412			le²²	wind		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	7.40	3.2.1	Weather and seasons	0
216520				lẽ²²	cheat / swindle		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	716.40	6.19	Social action	0
204586				le²²jĩ²²pjɑ̃²²	airplane		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	482.40	5.1	Waste products	0
226108				lẽ²²mɑ²²	intelligent		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	904.40	8.3.1.13.1	Think	0
224629				lẽ²²ȵɑ²²	false		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	875.40	9.6.2.1	Negative Qualities	0
187858				leʔ⁴⁴pjɑ²²	butterfly		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	154.40	2.2.6	Insects, Arachnids, and Worms	0
206728				leʔ⁴⁴pjɑ²²	soul / spirit		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	524.40	1.10	Mind	0
218866				lẽ⁵³hsĩ⁵⁵	roll (e.g. rock)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	762.40	6.7.6	Circularly	0
201781	2411			le⁵⁵	bow (weapon)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	427.40	5.15	War and violence	0
222334	2415			le⁵⁵	heavy		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	830.40	9.6.2	Negative Qualities	0
226618	2409			le⁵⁵	four		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	914.40	9.9	Numbers and numeric expression	0
227587	2409,2748			le⁵⁵hsɛ²²	forty		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	933.40	9.9	Numbers and numeric expression	0
221212				le⁵⁵htɑũ⁵³	square		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	808.40	9.7.1	Shape and size	0
222487				lĩ⁵⁵	bright		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	833.40	7.1.11.1	Light	0
187603				lĩ⁵⁵no⁵³	bat		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	149.40	2.2.4.1	Particular birds	0
214378				lo²²	want		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	674.40	8.3.1.14.3	Desirable	0
209788				loʔ⁴⁴	do		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	584.40	6.1.1.1	To do/act	0
226210				lõ⁵³lɑ⁵³ɕi⁵³	diligent		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	906.40	9.6.1.2	Positive Human Qualities	0
228403	1381			lõ⁵⁵	classifier for e.g. bowls		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	949.40	10.1.3	Classifiers	0
194743	5632			lu²²	person		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	289.40	4.5	Other Collective terms	0
196018				lu²²mjo⁵⁵	nationality		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	314.40	5.8	Religion	0
194896	5632,m			lu²²o²²	old person		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	292.40	7.1.8.3	Neutral term	0
194947	5632,m			lu²²pjo²²	young man		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	293.40	7.1.8.3	Neutral term	0
216418				lu⁵³	rob		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	714.40	6.2.2.1	Assorted action verbs	0
224782	2426			lwɛ²²	easy		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	878.40	9.6.1.1	Positive Qualities	0
181483				lwɪ̃²²pjɪ̃²²	plain		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	29.40	3.2.5	Landforms and geographical features	0
181381				lɛ²²	field		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	27.40	3.2.5	Landforms and geographical features	0
214684				lɛ²²	play		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	680.40	6.1.1.3	Play	0
218917				lɛ²²	rotate / spin		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	763.40	6.7.6	Circularly	0
192652	479,m			lɛ²²pɪ̃⁵⁵	neck		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	248.40	1.4.2	Neck	0
195814				lɛ²²tθɑ⁵³mɑ⁵⁵	farmer		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	310.40	9.10.5	Places in general, countries	0
192805	695			lɛʔ⁴⁴	hand		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	251.40	1.5.1.1	Hand	0
228556				lɛʔ⁴⁴	classifier for objects with ha		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	952.40	10.1.3	Classifiers	0
199027	695,m			lɛʔ⁴⁴kɑuʔ⁴⁴	bracelet		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	373.40	5.11.8.3	Jewelry and Accessories	0
192907	695,769			lɛʔ⁴⁴mɑũ⁵⁵	arm		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	253.40	1.5.1.2	Arm	0
229015	695,m			lɛʔ⁴⁴mɑ⁵³	inch		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	961.40			0
199078	695,m,m,m			lɛʔ⁴⁴pɑʔ⁴⁴nɑ²²ji²²	wristwatch		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	374.40	5.11.8.3	Jewelry and Accessories	0
199129	695,m			lɛʔ⁴⁴suʔ⁴⁴	ring		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	375.40	5.11.8.3	Jewelry and Accessories	0
192856	695,m			lɛʔ⁴⁴tθi⁵⁵	fist		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	252.40	1.5.1.1.1	Fist	0
193060	695,m			lɛʔ⁴⁴tθɛ⁵⁵	fingernail		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	256.40	1.5.10.1	Fingernail	0
193009	695,m			lɛʔ⁴⁴tθɑ̃⁵⁵	finger		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	255.40	1.5.6	Finger/Toe	0
195559				lɛʔ⁴⁴tθɑ⁵³mɑ⁵⁵	carpenter		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	305.40	4.2.1.4	Artists and Artisans	0
231004				lɛ⁵⁵	also		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	1000.40	10.1.2.1	Compound	0
209431				lɛ⁵⁵	fall (down)		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	577.40	6.1.1.4.2	Fall	0
215449	2137			lɛ⁵⁵	exchange		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	695.40	6.22	Exchanges	0
216316				lɑiʔ⁴⁴	chase / run after		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	712.40	6.7.10	Move with something else	0
188572	5432			lɑuʔ⁴⁴	maggot		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	168.40	2.2.6	Insects, Arachnids, and Worms	0
210553				lɑũ⁵⁵	water	v	1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	599.40	3.2.3	Water and other liquids	0
217591				lɑ²²	come		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	737.40	6.7.1	Inward	0
228913				lɑ̃²²	fathom=6 feet		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	959.40	9.8	Measure Words	0
204178				lɑ̃⁵⁵	road / way		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	474.40	9.10.1	Roads and Ways	0
180157	1016			lɑ⁵³	moon		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	3.40	3.2.2	Planets/Meteorological objects/Sky	0
183778	1016			lɑ⁵³	month		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	74.40	9.1.2	Months and Years	0
184798				lɑ⁵³hsɑ̃⁵⁵tɑ⁵³jɛʔ⁴⁴ne⁵³	day, first of month		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	94.40	1.5.3.2	Five	0
204943				lɑ⁵³khɑ⁵³	wages		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	489.40	5.9	Monetary Terms	0
185155				lɑ⁵³kwɛ²²ne⁵³	day, thirtieth of month		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	101.40	1.5.3.2	Five	0
185002				lɑ⁵³pje⁵³ne⁵³	day, fifteenth of month		1428	Burmese (Spoken Rangoon)	44	6.1.1	Burmish	Sun H 91 ZMYY	ZMYYC	98.40	1.5.3.2	Five	0
