rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
121449	lho	tear out, uproot	vtt	BM-Hay	641	Hayu	84.147
121452	waːkum	yawn	n + vt,	BM-Hay	641	Hayu	84.147
121453	wa(t)	put on, wear (a shawl or blanket)	vt, vtt	BM-Hay	641	Hayu	84.147
121454	wat	abandon, leave, stop	vtt	BM-Hay	641	Hayu	84.147
121455	wati	over there, on the other side	adv	BM-Hay	641	Hayu	84.147
121456	wani	up, up there, above	adv	BM-Hay	641	Hayu	84.61 (won
121457	wam	possess so. (of a god)	vtt	BM-Hay	641	Hayu	73.1.4, 84
121458	wam	tie together (in construction), wrap, twist strands into rope	vtt	BM-Hay	641	Hayu	73.1.4, 84
121459	waːyʊ	Hayu	n	BM-Hay	641	Hayu	73.1.4, 84
121460	waːhup (?)	fox	n	BM-Hay	641	Hayu	73.1.4, 84
121461	wo	white, clean	be v.	BM-Hay	641	Hayu	84.230 (vi
121462	-wo	person, male (derivational suffix)	suff n	BM-Hay	641	Hayu	84.230 (vi
121464	wo(t)	fetch (water)	vt, vtt	BM-Hay	641	Hayu	84.11 (woò
121465	wotoŋ	over there, on the other side	vt, vtt	BM-Hay	641	Hayu	84.11 (woò
121466	woni	up there 	vt, vtt	BM-Hay	641	Hayu	84.11 (woò
121467	wop	start work	vtt, vr	BM-Hay	641	Hayu	84.125 (vr
121468	wom	dried up, wrinkled	be v.	BM-Hay	641	Hayu	84.230, 84
121469	wol	dry up	be v.	BM-Hay	641	Hayu	84.230, 84
121470	wol	dry up	be v.	BM-Hay	641	Hayu	84.230, 84
121473	sak	make a sound, thunder	vtt	BM-Hay	641	Hayu	84.230, 84
121474	sak	get tangled	vs	BM-Hay	641	Hayu	84.136
121475	saŋ	untangle; be healed, dissolve (of sleep), 	vi, vr	BM-Hay	641	Hayu	84.136
121476	saŋma	noise, sound, shouting	n	BM-Hay	641	Hayu	84.136
121477	sat	drill, carve out (e.g. with a chisel)	vtt	BM-Hay	641	Hayu	84.136
121478	sap	dig out, enlarge a hole	vt, vtt	BM-Hay	641	Hayu	84.126
121479	saʔwo	wasp	n	BM-Hay	641	Hayu	84.198
121480	saxka	barley	n	BM-Hay	641	Hayu	84.198
121481	si	go in front	vt, vtt	BM-Hay	641	Hayu	72.5a.3
121482	-si	fruit	suff n	BM-Hay	641	Hayu	72.5a.3
121483	-si	functor [action / manner nominal]	suff v	BM-Hay	641	Hayu	72.5a.3
121485	xik	put on, wear (a necklace, bracelet, ornament)	vt, vtt	BM-Hay	641	Hayu	72.5a.3
121487	sɩ̃ːkun	lichen	n df.	BM-Hay	641	Hayu	84.147
121488	sikuli	pelvis, hip	n	BM-Hay	641	Hayu	84.198
121490	sikdzi	marten	n df.	BM-Hay	641	Hayu	84.198
121491	sikphu	wood-boring larva	n df.	BM-Hay	641	Hayu	84.65
121492	sikyo	shrew	n	BM-Hay	641	Hayu	84.65
121493	siŋ	wood	n	BM-Hay	641	Hayu	84.65
121494	siŋ	gather wood	n (oby)	BM-Hay	641	Hayu	84.65
121495	siŋ	roast, light (a fire wit	vt	BM-Hay	641	Hayu	84.65
121496	siŋ	pierce, pin, baste wi	vtt	BM-Hay	641	Hayu	84.65
121497	-siŋ	functor [time nominal]	suff v	BM-Hay	641	Hayu	84.65
121498	siŋtoŋ	man, person	n	BM-Hay	641	Hayu	84.65
121499	siŋphum	tree	n	BM-Hay	641	Hayu	84.65
121500	siŋwo	bee	n	BM-Hay	641	Hayu	84.65
121501	xit	rub, massage	vtt	BM-Hay	641	Hayu	84.65
121502	-sina	functor [manner nominal]	suff v	BM-Hay	641	Hayu	84.65
121503	xip	wring, twist together (i	vt, vtt	BM-Hay	641	Hayu	72.1.102,
121504	sipitupluŋ	waist	n	BM-Hay	641	Hayu	72.1.102,
121505	sɩ̃ːphi	ginger	n	BM-Hay	641	Hayu	72.1.102,
121506	simi	thatch, broom-grass	n	BM-Hay	641	Hayu	84.121
121507	sɩ	pick (fruit)	vt, vtt	BM-Hay	641	Hayu	84.121
121508	sɩk	gnaw at	vt, vtt	BM-Hay	641	Hayu	84.126
121509	sɩktaŋ	rodent (?shrew)	n df.	BM-Hay	641	Hayu	84.126
121510	sɩːtsiŋ	plant (buḍhi dhangeri)	n df.	BM-Hay	641	Hayu	84.126
121511	sɩ(t)	know	vt	BM-Hay	641	Hayu	84.126
121512	sɩt	kill	vtt	BM-Hay	641	Hayu	84.126
121513	sɩ̃ːtɩ	back / backbone	n	BM-Hay	641	Hayu	84.126
121514	sɩn	wake	vr	BM-Hay	641	Hayu	[m73.1.21]
121515	xĩːbi	broom-grass	n	BM-Hay	641	Hayu	
121516	sɩmreŋ	plant	n df.	BM-Hay	641	Hayu	[m73.1.21]
121517	sɩːli	cutch tree	n df.	BM-Hay	641	Hayu	[m73.1.21]
121518	su	plaster	vtt	BM-Hay	641	Hayu	[m73.1.21]
121519	su	who?	pron in	BM-Hay	641	Hayu	[m73.1.21]
121520	sũːkham	unhusked rice grain	n	BM-Hay	641	Hayu	[73.1.10,m
121521	su(t)	claw, pinch	vt, ?vt	BM-Hay	641	Hayu	[73.1.10,m
121522	sup	call out to, hail	vtt	BM-Hay	641	Hayu	[73.1.10,m
121523	sum	put in (food into a pot to cook)	vtt	BM-Hay	641	Hayu	84.115, 84
121524	suwa	beer mash	n	BM-Hay	641	Hayu	84.200
121525	sʊk	put (fuel, etc.) into the fire	vtt	BM-Hay	641	Hayu	84.200
121526	sʊt	stale	be v.	BM-Hay	641	Hayu	84.128
121527	sʊ̃ːthiŋ	snout	n	BM-Hay	641	Hayu	84.128
121528	sʊn	heat (esp. in fire), roast	vt	BM-Hay	641	Hayu	[m73.1.3]
121529	sʊp	roof (a storey or a house)	vtt	BM-Hay	641	Hayu	84.15
121531	sʊya	beer	n	BM-Hay	641	Hayu	84.15
121532	sʊːli	a closely-woven basket	n	BM-Hay	641	Hayu	84.15
121533	sʊlipʊŋ	navel	n	BM-Hay	641	Hayu	84.15
121534	sʊʔwo	clan name	pn	BM-Hay	641	Hayu	84.15
121535	xe	break (in pieces), break	vtt	BM-Hay	641	Hayu	84.98
121536	sek	louse	n	BM-Hay	641	Hayu	84.98
121537	sekeleŋ	a small bird (n. baũḍāi)	n df.	BM-Hay	641	Hayu	84.98
121538	sekduk	tree	n df.	BM-Hay	641	Hayu	84.98
121539	xeŋdaŋ	horizontal	adj	BM-Hay	641	Hayu	84.98
121541	sɛːlo	chestnut (Castanopsis indica)	n	BM-Hay	641	Hayu	
121542	se(t)	bear fruit	vi	BM-Hay	641	Hayu	84.98
121543	xe(t)	quarrel	vi	BM-Hay	641	Hayu	84.98
121544	xet	help	vtt	BM-Hay	641	Hayu	84.98
121545	sẽːthoŋ	aerial yam tuber	n	BM-Hay	641	Hayu	84.43
121546	seːdʊŋ	small rat	n df.	BM-Hay	641	Hayu	84.105, 84
121547	sen	salty	be v.	BM-Hay	641	Hayu	84.105, 84
121548	xep	strip off (esp. branches)	vtt	BM-Hay	641	Hayu	84.105, 84
121549	sel	arrange, space out (plants)	vtt	BM-Hay	641	Hayu	84.127
121550	seːse	warm, hot	adj	BM-Hay	641	Hayu	84.12
121551	sok	dry up (of water in cooking, in a pond)	be v.	BM-Hay	641	Hayu	84.215
121552	sʊksa	hunger	n	BM-Hay	641	Hayu	84.215
121553	soːgali	belly	n	BM-Hay	641	Hayu	84.215
121554	so(t)	spicy hot	be v.	BM-Hay	641	Hayu	84.45
121555	som	hair, fur	n	BM-Hay	641	Hayu	
121556	son	jump (up)	vr	BM-Hay	641	Hayu	m72.1.55
121557	sophop	much, a lot	adv	BM-Hay	641	Hayu	m72.1.55
121558	som	hair	n	BM-Hay	641	Hayu	m72.1.55
121560	soːso	dry (of earth)	adj	BM-Hay	641	Hayu	m72.1.55
121562	ha	give sth. to so. (obj.),	vtt	BM-Hay	641	Hayu	m72.1.55
121563	-ha	[ERGATIVE/INSTRUMENTAL/MANNER]	pp	BM-Hay	641	Hayu	m72.1.55
121565	hak	chop	vtt	BM-Hay	641	Hayu	m72.1.55
121566	haːkʊ paːkʊ	bird	n df.	BM-Hay	641	Hayu	m72.1.55
121567	hakhi	when?, sometime	adv int	BM-Hay	641	Hayu	m72.1.55
121569	haŋ	open (e.g. a bag)	vt	BM-Hay	641	Hayu	84.202
121570	haŋa	how, somehow	adv int	BM-Hay	641	Hayu	84.202
121571	hatha	how much, however much	adv int	BM-Hay	641	Hayu	84.202
121572	han	play, amuse, cause to play, swim	vtt	BM-Hay	641	Hayu	84.130
121573	hani	where, wherever	adv int	BM-Hay	641	Hayu	84.130
121574	hanʊŋ	which?	pron in	BM-Hay	641	Hayu	84.130
121575	hanoŋ	where, wherever	adv int	BM-Hay	641	Hayu	84.130
121576	ham	spread (e.g. compost)	vtt	BM-Hay	641	Hayu	84.130
121577	hararara	manner of falling or drifting	adv	BM-Hay	641	Hayu	84.130
121578	hi	count, think	vtt	BM-Hay	641	Hayu	84.130
121579	hikuli	manner of falling suddenly	adv	BM-Hay	641	Hayu	84.175
121580	hɩk	pour out, empty	vtt	BM-Hay	641	Hayu	m73.1.16,
121581	hiŋkalik	lying across sthg, manner of	adv	BM-Hay	641	Hayu	m73.1.16,
121582	hɩt	strike with the horns	vtt	BM-Hay	641	Hayu	m73.1.16,
121583	hɩta	later (in the same day), in the evening	adv	BM-Hay	641	Hayu	m73.1.16,
121584	hibilik	dented, harelipped	adj	BM-Hay	641	Hayu	84.112
121585	hɩm	put to bed, put to sleep	vt, vtt	BM-Hay	641	Hayu	84.112
121586	huk	yield well (of a crop)	vi	BM-Hay	641	Hayu	84.112
121587	hũgulum	hole	n	BM-Hay	641	Hayu	84.112
121588	hutshaŋ poːyi	steam	n + n	BM-Hay	641	Hayu	84.112
121589	hudzuluŋ	a bird of prey	n df.	BM-Hay	641	Hayu	84.112
121590	hut	burn (e.g. the hand)	? vtt,	BM-Hay	641	Hayu	84.112
121591	hute	down, below	adv loc	BM-Hay	641	Hayu	84.112
121592	hutoŋ	down, below	adv	BM-Hay	641	Hayu	84.112
121593	hũdulum	hole	adv	BM-Hay	641	Hayu	84.112
121594	hup	gather, collect	vtt, vr	BM-Hay	641	Hayu	84.112
121595	huwali	plant, Oroxylum indicum	n df.	BM-Hay	641	Hayu	84.112
121596	hululuhut	manner of being hot, steaming	adv	BM-Hay	641	Hayu	84.112
121597	hʊŋ	open (a lid)	vt, vtt	BM-Hay	641	Hayu	84.112
121599	hʊːdzʊŋ	wind	n	BM-Hay	641	Hayu	84.144
121600	hʊ(t)	look~for	vt, vtt	BM-Hay	641	Hayu	84.144
121601	hʊt	speak	vi	BM-Hay	641	Hayu	84.144
121602	hʊnʊhʊnʊ	hollow	adj	BM-Hay	641	Hayu	84.144
121603	hʊli	dance	n	BM-Hay	641	Hayu	84.144
121604	-he	in, on, at; while	pp	BM-Hay	641	Hayu	84.144
121605	hẽːki	breath	n	BM-Hay	641	Hayu	84.144
121608	hep	copulate with (of a male)	vtt, vr	BM-Hay	641	Hayu	84.144
121609	hemcu	breath	n	BM-Hay	641	Hayu	84.144
121610	helduŋmi	yellow	adj	BM-Hay	641	Hayu	84.144
121611	ho	fish (of the Kosi River)	n	BM-Hay	641	Hayu	84.144
121612	ho	open, esp. a door	vt	BM-Hay	641	Hayu	84.144
121614	ho	wash (clothes)	vtt	BM-Hay	641	Hayu	84.144
121615	hok	proper, right (of an action)	be v.	BM-Hay	641	Hayu	84.144
121616	hok	shake (tr. and intr.)	vi, vtt	BM-Hay	641	Hayu	84.144
121617	hõːku	in front of, before	adv	BM-Hay	641	Hayu	84.144
121618	hokholi	loose	adv	BM-Hay	641	Hayu	84.201
121619	hoŋpa	black-faced gibbon	adv	BM-Hay	641	Hayu	84.201
121620	hoŋreŋ	buzzard	n	BM-Hay	641	Hayu	84.179
121621	hot	blow, cure by blowing	vtt	BM-Hay	641	Hayu	84.179
121622	hon	obey, agree to do sth.	vt	BM-Hay	641	Hayu	84.102
121623	hondi	hoeing-song	n	BM-Hay	641	Hayu	84.150
121624	hop	jump down, jump off sth.; throw down	vtt, vr	BM-Hay	641	Hayu	84.150
121625	hop	disappointed	be v.	BM-Hay	641	Hayu	84.150
121626	hoptsho	manner of falling from a height	adv	BM-Hay	641	Hayu	84.150
121628	-hõːba	side	suff ad	BM-Hay	641	Hayu	84.150
121631	hoːbu	snake	n	BM-Hay	641	Hayu	84.3
121632	hom	taste	vt	BM-Hay	641	Hayu	84.3, 84.1
121634	xi	domestic yam	n	BM-Hay	641	Hayu	84.3, 84.1
121635	ximha	manner of carrying, esp. on t	adv	BM-Hay	641	Hayu	84.3, 84.1
121636	xu	split	vt	BM-Hay	641	Hayu	84.3, 84.1
121637	xuk	winnow (moving the tray rap	vt	BM-Hay	641	Hayu	84.137, 84
121638	xuŋ	brother-in-law (elder sister's	n	BM-Hay	641	Hayu	84.137, 84
121639	xuŋmen	sister-in-law (elder brother's	n	BM-Hay	641	Hayu	84.137, 84
121641	xum	bury	vt	BM-Hay	641	Hayu	84.88
121642	xumpʊ̃ːkimi	hornet	n	BM-Hay	641	Hayu	84.88
121643	xuʔlam	far	adv	BM-Hay	641	Hayu	84.88
121644	xʊŋbʊwo	Tamang (ethnic name)	n	BM-Hay	641	Hayu	84.88
121645	xʊn	be big, become big; win	vi, vr	BM-Hay	641	Hayu	84.109
121646	xʊm	tomb	n	BM-Hay	641	Hayu	84.109
121647	xʊm	bow to so. (obj)	vtt	BM-Hay	641	Hayu	84.109
121648	xokthup	manner of folding up	adv	BM-Hay	641	Hayu	84.109
121649	xoŋ	fix sth. (e.g. in the earth), poke	vtt	BM-Hay	641	Hayu	84.233, 84
121650	xoːco	chicken	n	BM-Hay	641	Hayu	84.233, 84
121651	xotsetor	fig (fruit)	n	BM-Hay	641	Hayu	84.233, 84
121652	xo(t)	fold in pleats	vt	BM-Hay	641	Hayu	84.233, 84
121653	xo(t)	shy, modest	be v.	BM-Hay	641	Hayu	84.59, 84.
121655	xwak	earwax	n	BM-Hay	641	Hayu	84.59, 84.
121656	xwak-ha	giving sth., manner of	adv	BM-Hay	641	Hayu	84.59, 84.
121657	xwaŋ	wedge, level (furniture)	vt, vtt	BM-Hay	641	Hayu	84.132, 84
121658	xwatshik-ha	manner of carrying (? in the crook of the arm)	adv	BM-Hay	641	Hayu	84.82
121659	xwat()	feed	vtt	BM-Hay	641	Hayu	84.82
121660	xwat	tighten	vtt	BM-Hay	641	Hayu	84.82
121661	xwan	be satiated	vr	BM-Hay	641	Hayu	84.82
121663	xwap	bite into, chew	vt, vr	BM-Hay	641	Hayu	84.34, 84.
121664	xwãːpaŋ	meat drying-rack over the fire	n	BM-Hay	641	Hayu	84.168
121665	xwapip-ha	manner of carrying on the hip	adv	BM-Hay	641	Hayu	84.168
121666	xwaptso	spouse	n	BM-Hay	641	Hayu	84.168
121667	xwam	start, startle	vtt, vr	BM-Hay	641	Hayu	84.168
121668	xwaːmen	star	n	BM-Hay	641	Hayu	84.168
121669	xwamsɩ	tree	n df.	BM-Hay	641	Hayu	84.168
121670	xwalip	manner of turning	n df.	BM-Hay	641	Hayu	84.168
121671	xwalgoŋ	one gallon (approximately)	n	BM-Hay	641	Hayu	84.80
168661	xwasep	loose	n df.	BM-Hay	641	Hayu	73.1.10,m7
120105	aŋ	my, me	pron po	BM-Hay	641	Hayu	
120107	aŋ	heat, scald (esp. milk)	vt	BM-Hay	641	Hayu	
120108	aŋtshe	our (DE), us (DE)	pron po	BM-Hay	641	Hayu	
120109	atshe	their, them	pron po	BM-Hay	641	Hayu	
120110	atikhen	from over there	adv	BM-Hay	641	Hayu	
120111	atim	there, that way (away from speaker)	adv	BM-Hay	641	Hayu	
120114	ani	up, above	adv loc	BM-Hay	641	Hayu	
120115	ani	above	pp	BM-Hay	641	Hayu	
120116	ami	their, them	pron po	BM-Hay	641	Hayu	
120117	i	this, he, etc.	dem	BM-Hay	641	Hayu	
120118	i	nearby, here	adj	BM-Hay	641	Hayu	
120127	isore	clan name	pn	BM-Hay	641	Hayu	84.235
120128	ɩŋ	pour (e.g. into a cup), to serve	vt, vtt	BM-Hay	641	Hayu	84.74
120129	ɩt	say, say sth. to so. (obj.)	vtt, vr	BM-Hay	641	Hayu	84.74
120130	ɩm	sleep	vi, vr	BM-Hay	641	Hayu	84.74
120132	ɩ̃ː◦pi	sleep	n	BM-Hay	641	Hayu	84.74
120136	ũːki	our (PI), us (PI)	pron po	BM-Hay	641	Hayu	84.74
120137	ukuti	current (of water)	n	BM-Hay	641	Hayu	84.74
120138	uk	lift, pry up, pull up	vt	BM-Hay	641	Hayu	84.74
120139	uŋ	your , you	pron po	BM-Hay	641	Hayu	84.74
120140	uŋtshe	our (DI), us (DI)	pron po	BM-Hay	641	Hayu	84.74
120141	ut	pull off skin or bark	vtt	BM-Hay	641	Hayu	84.74
120142	ʊ̃ːti	cloudy (of water)	adj	BM-Hay	641	Hayu	84.74
120144	uti	below	pp	BM-Hay	641	Hayu	84.74
120146	utimtso	lower	n	BM-Hay	641	Hayu	84.74
120147	uni	your , you (PL)	pron po	BM-Hay	641	Hayu	84.74
120148	up	wash (of body parts)	vt, vtt	BM-Hay	641	Hayu	84.74
120149	uxpʊ	father	n	BM-Hay	641	Hayu	84.74
120150	uboŋ	ahead, in front, before	adv	BM-Hay	641	Hayu	84.74
120151	um	smoke out, cremate	vtt	BM-Hay	641	Hayu	84.74
120152	umu	mother	n	BM-Hay	641	Hayu	84.74
120153	umbe	now	adv	BM-Hay	641	Hayu	84.74
120155	umum-he	later, in a minute	adv	BM-Hay	641	Hayu	84.33
120156	ʊ	raise to maturity; mature	vtt, vr	BM-Hay	641	Hayu	84.33
120157	ʊːtsho	civet cat	n	BM-Hay	641	Hayu	84.33
120158	ʊt	meet, find	vtt	BM-Hay	641	Hayu	84.33
120159	ʊː◦ri	dog	n	BM-Hay	641	Hayu	84.33
120161	ʊlawo	big, huge	adj	BM-Hay	641	Hayu	84.33
120162	e	manner of going out of sight	adv	BM-Hay	641	Hayu	84.33
120163	ek◦pu◦ti	brain	n	BM-Hay	641	Hayu	84.33
120164	ẽːgo	manner of holding sth. up in the hands	adv	BM-Hay	641	Hayu	84.229
120165	ereru	lower back, coccyx, buttocks	n	BM-Hay	641	Hayu	84.229
120166	ex◦pi	excrement	n	BM-Hay	641	Hayu	84.229
120169	ok	crow, cry (of animal)	vi	BM-Hay	641	Hayu	84.229
120170	õːkaŋ	soot	n	BM-Hay	641	Hayu	84.181
120171	oksaŋ(-mʊ)	light (in weight)	adj	BM-Hay	641	Hayu	84.181
120172	õː◦ga	pus	n	BM-Hay	641	Hayu	84.181
120173	on	strong, able	be v.	BM-Hay	641	Hayu	84.181
120174	on	rot (of wood or rock)	v + la	BM-Hay	641	Hayu	84.83
120175	op	shoot, shoot or throw at sth.	vt	BM-Hay	641	Hayu	84.83
120176	ohonde	hoeing song	n	BM-Hay	641	Hayu	84.83
120177	oxpi	soft, tender	adj	BM-Hay	641	Hayu	84.109, 84
120179	kak	shine (of sun)	vi	BM-Hay	641	Hayu	84.109, 84
120180	kak-mʊ	like [with certain adjectives]	pp (?)	BM-Hay	641	Hayu	84.109, 84
120181	kaktsila	tomato	n	BM-Hay	641	Hayu	84.109, 84
120182	kaŋatum-ha	manner of being stone dead	adv	BM-Hay	641	Hayu	84.109, 84
120183	kaŋkaŋ-mʊ	standing, vertical	adj	BM-Hay	641	Hayu	84.109, 84
120184	kaŋkhep	with one leg raised or stretched out	adv	BM-Hay	641	Hayu	84.109, 84
120186	kaŋdzaŋ	dance, performed in a line, the participants front to back	adj + n	BM-Hay	641	Hayu	84.109, 84
120187	kaŋdzel	manner of carrying sth. hanging from the shoulder	adv	BM-Hay	641	Hayu	84.109, 84
120188	kaŋtoŋ	tree whose fruits are used to poison fish	n v.	BM-Hay	641	Hayu	84.109, 84
120189	kaːtso	friend, bond friend	n	BM-Hay	641	Hayu	84.109, 84
120191	kanakorde	plant, Boehmeria platyphylla	n	BM-Hay	641	Hayu	84.109, 84
120192	kananaŋ	biting fly, mosquito	n	BM-Hay	641	Hayu	84.109, 84
120193	kaʔmara	spider	n	BM-Hay	641	Hayu	84.109, 84
120194	kamalextso	clan name	pn	BM-Hay	641	Hayu	84.109, 84
120195	kaːmʊ	door	n	BM-Hay	641	Hayu	84.109, 84
120196	kaːraŋ	mushroom	n	BM-Hay	641	Hayu	84.109, 84
120197	kaxtʊ	walnut	n	BM-Hay	641	Hayu	84.109, 84
120198	ki	oil	n	BM-Hay	641	Hayu	84.109, 84
120199	kik	put on, wear (a waistband)	vt, vtt	BM-Hay	641	Hayu	84.109, 84
120200	kik	waistband, belt, loincloth	n	BM-Hay	641	Hayu	84.109, 84
120201	kitsum buptsu	esp. d'herbe	n	BM-Hay	641	Hayu	84.109, 84
120202	kin	hide	vr	BM-Hay	641	Hayu	84.109, 84
120203	kiːlaŋ	dust, dirt	n	BM-Hay	641	Hayu	84.198
120204	kixki	grandfather	n	BM-Hay	641	Hayu	84.198
120206	kɩ	scratch; scrape (e.g. the inside of a pot)	vt, vtt	BM-Hay	641	Hayu	84.198
120207	kɩ̃ːki	alive, awake	adj	BM-Hay	641	Hayu	84.198
120208	kɩn	try; about to do sth.	vtt (au	BM-Hay	641	Hayu	84.198
120210	ku	carry in the hand or under the arm	vt, vtt	BM-Hay	641	Hayu	84.198
120211	kuk	roll up (e.g. thread)	vt	BM-Hay	641	Hayu	84.198
120212	kukuyu	aunt (maternal uncle's wife)	n	BM-Hay	641	Hayu	84.198
120213	kukusom	body hair	n	BM-Hay	641	Hayu	84.198
120214	kuk◦tsho	skin, bark, husk, peel	n	BM-Hay	641	Hayu	84.198
120215	kuk◦di-waʔ◦mi	gekko, house lizard	n	BM-Hay	641	Hayu	84.198
120216	kuk◦lɩŋ	lizard	n df.	BM-Hay	641	Hayu	84.198
120217	kuŋkuŋ	dark, darkness	adj	BM-Hay	641	Hayu	84.198
120218	kuŋgoʔ	manner of lifting sth. heavy	adv	BM-Hay	641	Hayu	84.229
120219	kuŋ◦luŋ	egg	n	BM-Hay	641	Hayu	84.229
120220	kuŋsit	bend / bow while bending	adv ?	BM-Hay	641	Hayu	84.229
120222	kut	wash in water, rinse	vtt, vr	BM-Hay	641	Hayu	84.229
120223	kutukutu	eat one at a time	adv	BM-Hay	641	Hayu	84.229
120224	kuder	tree	n df.	BM-Hay	641	Hayu	84.229
120225	kumtsiŋ	lip	n	BM-Hay	641	Hayu	84.244
120226	kumdzʊŋ	wind	n	BM-Hay	641	Hayu	84.144
120227	kurum-kurum	manner of chewing	adv	BM-Hay	641	Hayu	84.184
120228	kulu	smoke	n	BM-Hay	641	Hayu	84.184
120230	kulen kixki	lineage god	n	BM-Hay	641	Hayu	84.184
120231	kulkul(-mʊ)	round, spherical	adj	BM-Hay	641	Hayu	84.184
120232	kulpaŋ	back of a blade	n	BM-Hay	641	Hayu	84.184
120233	kuʔ◦lɩŋ	kind of lizard	n	BM-Hay	641	Hayu	84.184
120234	kuxkiŋ	walking-stick	n	BM-Hay	641	Hayu	84.184
120235	kuxku	maternal uncle	n	BM-Hay	641	Hayu	84.184
120236	kʊk	take or send so. ahead	vt	BM-Hay	641	Hayu	84.
120237	kʊ̃ːkhʊtso	elbow	n	BM-Hay	641	Hayu	84.
120238	kʊn	meat	n	BM-Hay	641	Hayu	84.
120240	kʊʔla	bird, the bulbul	n df.	BM-Hay	641	Hayu	84.
120241	kʊxkʊ	squirrel	n	BM-Hay	641	Hayu	84.
120242	keːtsetso-roktsetso	wild game	n	BM-Hay	641	Hayu	84.
120243	keːtsho	deer	n	BM-Hay	641	Hayu	84.
120244	ke(t)	peel (banana, potato); husk, strip	vt, vtt	BM-Hay	641	Hayu	84.
120245	kem	house, home	n	BM-Hay	641	Hayu	84.
120246	kerebeksi-mʊ	color, possibly dark gray	adj df.	BM-Hay	641	Hayu	84.
120247	ko	earth, soil	n	BM-Hay	641	Hayu	84.
120248	ko	roast, pop (grains of maize)	vt	BM-Hay	641	Hayu	84.
120249	ko	[theme] *	part	BM-Hay	641	Hayu	84.
120250	koːkali	rupee (?coin)	n	BM-Hay	641	Hayu	84.
120251	koːkogu	manner of putting sth. down noisily	adv	BM-Hay	641	Hayu	84.
120252	koksi	fodder tree, a kind of fig	n df.	BM-Hay	641	Hayu	84.
120253	koksen	edible termite	n	BM-Hay	641	Hayu	84.14
120254	kõːgoʔ-ha	manner of picking up in the hand	adv	BM-Hay	641	Hayu	84.14
120255	koŋkala	crooked	adj	BM-Hay	641	Hayu	84.14
120257	koŋpu	one (person)	num	BM-Hay	641	Hayu	84.59
120258	kot	prick (as a thorn)	vtt (im	BM-Hay	641	Hayu	84.59
120260	kõːteŋ	heel	n	BM-Hay	641	Hayu	84.59,144
120261	kotoro	sickle	n	BM-Hay	641	Hayu	84.59,144
120262	kodukudu	manner of descending or tumbling down	adv	BM-Hay	641	Hayu	84.59,144
120263	koʔna	together	adv	BM-Hay	641	Hayu	84.59,144
120265	kophi	once	adv	BM-Hay	641	Hayu	84.59,144
120266	kom	song	n	BM-Hay	641	Hayu	84.59,144
120267	komi	he, him	pron (3	BM-Hay	641	Hayu	84.59,144
120268	komsɩt	manner of placing sth., face down	adv	BM-Hay	641	Hayu	84.180
120269	koʔli	animal !?	n	BM-Hay	641	Hayu	84.180
120270	koːroŋ	landslide	n	BM-Hay	641	Hayu	84.87
120271	kolu	one	num	BM-Hay	641	Hayu	84.87
120272	kowal	cloud	n	BM-Hay	641	Hayu	84.87
120273	kosino	clan name	n	BM-Hay	641	Hayu	84.87
120274	koːsek	an insect (N. khile)	n	BM-Hay	641	Hayu	84.87
120275	koxkum	soap-nut tree	n	BM-Hay	641	Hayu	84.87
120276	koxtsum	winnowing tray [basket]	n	BM-Hay	641	Hayu	84.257
120277	krapkrup	manner of eating, greedily	adv	BM-Hay	641	Hayu	84.257
120278	kramkrum	manner of eating, greedily	adv	BM-Hay	641	Hayu	84.257
120279	kriŋuli	manner of burning to a crisp	adv	BM-Hay	641	Hayu	84.124
120280	kribot-ha	manner of burning a crisp	adv	BM-Hay	641	Hayu	84.124
120281	krimkram	manner of fighting, violently	adv	BM-Hay	641	Hayu	84.124
120282	krim-ha	manner of carrying a basket on the shoulders	adv	BM-Hay	641	Hayu	84.124
120283	krɩ̃ːbot-ha	manner of carrying on the back	adv	BM-Hay	641	Hayu	84.124
120284	krɩːbop-ha	manner of collecting things together	adv	BM-Hay	641	Hayu	84.124
120285	krɩmsɩt	exactly to the right spot	adv	BM-Hay	641	Hayu	84.124
120286	kruːla-kraːla	onomatopoeic for digestive rumble	adv	BM-Hay	641	Hayu	84.61
120287	krula-krula	staring	adv	BM-Hay	641	Hayu	84.61
120288	kreːbok-ha	emphatic manner of taking one's load on one's back	adv	BM-Hay	641	Hayu	84.61
120289	klainaŋ	slippery	adv	BM-Hay	641	Hayu	84.61
120290	kliŋtoŋra	forest spirit	n	BM-Hay	641	Hayu	84.61
120291	klixtiŋklit	manner of being too liquid (of boiled meal)	adv	BM-Hay	641	Hayu	84.174
120292	klɩ̃ːgu	penis	n	BM-Hay	641	Hayu	84.142,215
120293	kluŋklaŋ	manner of lying down, sprawling	adv	BM-Hay	641	Hayu	84.142,215
120294	kluruŋ-kluruŋ	sound of water poured into a container	adv	BM-Hay	641	Hayu	84.142,215
120295	klusu-klusa	manner of being covered with mud, etc.	adv	BM-Hay	641	Hayu	84.142,215
120296	klʊ̃ːphen	cutting block	n	BM-Hay	641	Hayu	84.142,215
120297	klõːtʊ-klõːta	thick (of liquid)	adj	BM-Hay	641	Hayu	84.142,215
120298	kloːphen	kind of grass, amleso	n	BM-Hay	641	Hayu	84.142,215
120300	kha	bitter	be v.	BM-Hay	641	Hayu	84.142,215
