rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
445266	hmèh	one's rice or principal food - such as meat, fish, curry, etc.)		KVB-PKC	1924	Lushai [Mizo]	760
445277	mà-I, mâak-II	divorce (one's wife)	v	KVB-PKC	1924	Lushai [Mizo]	762
445282	mǎng	dream	n	KVB-PKC	1924	Lushai [Mizo]	763
445289	mâŋ	become extinct, to die out, to be exterminated	v	KVB-PKC	1924	Lushai [Mizo]	764
445297	mìt	eyes	n	KVB-PKC	1924	Lushai [Mizo]	765
445310	měi	fire		KVB-PKC	1924	Lushai [Mizo]	767
445319	mìt-I, mìʔ-II	go out, to burn out, to be extinguished	v	KVB-PKC	1924	Lushai [Mizo]	768
445326	mè mè	Lushai call for goats	n	KVB-PKC	1924	Lushai [Mizo]	769
445331	hmǔl	hair, fur, wool, feathers, plumage		KVB-PKC	1924	Lushai [Mizo]	770
445339	mú	hawk, a kite, a falcon	n	KVB-PKC	1924	Lushai [Mizo]	771
445347	múal	mound, a hill a hillock, a knoll, a spur (of a hill), rising ground	n	KVB-PKC	1924	Lushai [Mizo]	772
445358	mǐn	landslide, a landslip	n	KVB-PKC	1924	Lushai [Mizo]	774
445360	vái-mím	Indian corn, maize		KVB-PKC	1924	Lushai [Mizo]	775
445366	hmíng	name, reputation, fame		KVB-PKC	1924	Lushai [Mizo]	776
445381	mî	person, a man, people	n	KVB-PKC	1924	Lushai [Mizo]	779
445389	mǎwl	plain, simple		KVB-PKC	1924	Lushai [Mizo]	780
445396	mái	red pumpkin		KVB-PKC	1924	Lushai [Mizo]	781
445404	và hmìim	quail	n	KVB-PKC	1924	Lushai [Mizo]	782
445411	mûat	discoloured and brittle (as teeth)		KVB-PKC	1924	Lushai [Mizo]	783
445420	múang-I, mùan-II	have no anxiety or fear	v	KVB-PKC	1924	Lushai [Mizo]	785
445426	mûu	seed	n	KVB-PKC	1924	Lushai [Mizo]	786
445431	mêet-I, mèh-II	cut (the hair), to clip (as hair or wool), to shear (as wool or sheep, etc), to shave	v	KVB-PKC	1924	Lushai [Mizo]	787
445435	mim	sleek, glossy	be v.	KVB-PKC	1924	Lushai [Mizo]	788
445440	měi khû	smoke		KVB-PKC	1924	Lushai [Mizo]	789
445451	mǎl	single one, a drop, a grain	n	KVB-PKC	1924	Lushai [Mizo]	791
445453	má̂ak pà	son-in-law		KVB-PKC	1924	Lushai [Mizo]	792
445457	mǎi |màwm	spider		KVB-PKC	1924	Lushai [Mizo]	793
445465	měi	fire, a tail		KVB-PKC	1924	Lushai [Mizo]	794
445474	máng kháwng	trap for rats, etc. in which the victim is killed by a falling beam or log	n	KVB-PKC	1924	Lushai [Mizo]	795
445483	màk	unusual, extraordinary, marvelous, wonderful, odd, uncommon		KVB-PKC	1924	Lushai [Mizo]	797
445487	hmáng-I, hmân-II	use to good effect, to put to main use	v	KVB-PKC	1924	Lushai [Mizo]	798
445497	zàk-I, zàh-II	shy, bashful		KVB-PKC	1924	Lushai [Mizo]	800
445501	ní	aunt (a paternal aunt)		KVB-PKC	1924	Lushai [Mizo]	801
445507	hnúng	back, the rear	n	KVB-PKC	1924	Lushai [Mizo]	802
445519	nâwr	push, or to thrust (with the head as cattle, or with nose or snout as swine, etc.)	v	KVB-PKC	1924	Lushai [Mizo]	805
445523	náu	child, infant, baby		KVB-PKC	1924	Lushai [Mizo]	806
445530	nùam-I, nâwm-II	comfortable, pleasant, nice, cosy, agreeable, genial at ease, delightful	be v.	KVB-PKC	1924	Lushai [Mizo]	807
445534	nó	cup, a mug, a tumbler, a jug, a vase	n	KVB-PKC	1924	Lushai [Mizo]	808
445539	ní	sun, a day	n	KVB-PKC	1924	Lushai [Mizo]	809
445548	nǐng-I, nìn	tired of, to be weary of, to be sick of, to be fed up with, to be disgusted with	be v.	KVB-PKC	1924	Lushai [Mizo]	811
445570	nǎwi	small pieces, fragments		KVB-PKC	1924	Lushai [Mizo]	815
445573	háa hnî	gums	n	KVB-PKC	1924	Lushai [Mizo]	816
445579	nǔng-|I, nùn-|II	live, to be alive	v	KVB-PKC	1924	Lushai [Mizo]	817
445586	nâwt-|I, nàwh-|II	rub, to rub against	v	KVB-PKC	1924	Lushai [Mizo]	819
445593	nû	mother	n	KVB-PKC	1924	Lushai [Mizo]	820
445609	hnǎi-I, hnàih-II	near (in time, space, or relationship), near-by, close, adjacent		KVB-PKC	1924	Lushai [Mizo]	823
445616	nèi-I, nèih-II	have, to get, to possess, to obtain, to accept	v	KVB-PKC	1924	Lushai [Mizo]	824
445621	náa-|I, nàt-|II	sick or ill, to be painful, to hurt, to ache	be v.	KVB-PKC	1924	Lushai [Mizo]	825
445636	nǎm	push, to push against, to knock against, to press or thrust against	v	KVB-PKC	1924	Lushai [Mizo]	828
445641	nâak	side	n	KVB-PKC	1924	Lushai [Mizo]	829
445645	núul	rub against, to brush past	v	KVB-PKC	1924	Lushai [Mizo]	830
445650	nèel ṭíau	soil full of small stones, gravel		KVB-PKC	1924	Lushai [Mizo]	831
445656	hnǐam	low, short		KVB-PKC	1924	Lushai [Mizo]	832
445664	nǎal	slippery, greasy, smooth, slithery		KVB-PKC	1924	Lushai [Mizo]	833
445672	nám	smell of, to reek of, to give forth a smell	v	KVB-PKC	1924	Lushai [Mizo]	835
445679	núi-|I, nùih-|II	laugh, to giggle, to smile	v	KVB-PKC	1924	Lushai [Mizo]	836
445685	néel	supple, flexible		KVB-PKC	1924	Lushai [Mizo]	837
445691	néem	soft, yielding, weak (as beer, current of water, etc), mild (as tobacco, etc)		KVB-PKC	1924	Lushai [Mizo]	838
445695	núar-I, nàwrh-II	sulk, to be displeased, to be offended, to be disgruntled, to be cross, to get into a temper	v	KVB-PKC	1924	Lushai [Mizo]	839
445705	nǒ	young, soft, tender	be v.	KVB-PKC	1924	Lushai [Mizo]	841
445717	hnìh	two		KVB-PKC	1924	Lushai [Mizo]	844
445726	nǎng	thou, you		KVB-PKC	1924	Lushai [Mizo]	845
445734	ngèen-I, ngêen-II	ask for, to ask, to demand, to bother for, to cry for	v	KVB-PKC	1924	Lushai [Mizo]	846
445741	sà-nghàl	wild pig		KVB-PKC	1924	Lushai [Mizo]	847
445753	ngâm	dare, to venture, to have the courage	v	KVB-PKC	1924	Lushai [Mizo]	849
445761	ngấwng	dull, slow of understanding		KVB-PKC	1924	Lushai [Mizo]	851
445765	ngó	white, fair, a light color		KVB-PKC	1924	Lushai [Mizo]	852
445773	sà-nghâ	fish	n	KVB-PKC	1924	Lushai [Mizo]	853
445780	ngáwi	fish-trap, a fishing-dam or weir	n	KVB-PKC	1924	Lushai [Mizo]	854
445786	pà-ngá|	five		KVB-PKC	1924	Lushai [Mizo]	855
445794	ngàh	possess much, to have much	v	KVB-PKC	1924	Lushai [Mizo]	856
445801	ngùr	growl, to snarl, to grumble	v	KVB-PKC	1924	Lushai [Mizo]	857
445814	ngái-I, ngàih-II	listen, to hark, to obey, to take notice of	v	KVB-PKC	1924	Lushai [Mizo]	860
445822	ngái-I, ngàih-II	long for, miss (as anyone or anything from which one is separated)		KVB-PKC	1924	Lushai [Mizo]	861
445831	ngáu	grey monkey		KVB-PKC	1924	Lushai [Mizo]	863
445839	nghál	rude, overbearing, ill-behaved, unruly, bullying, cruel, troublesome, spiteful		KVB-PKC	1924	Lushai [Mizo]	865
445842	ngál	shin		KVB-PKC	1924	Lushai [Mizo]	866
445850	ngúun	name of a bracelet, generally of brass, wound round the arm in a coil, a tendril	n	KVB-PKC	1924	Lushai [Mizo]	867
445859	ngàwl-tâwt	disobedient		KVB-PKC	1924	Lushai [Mizo]	869
445864	hméel	appearance, face, looks, countenance, shape, form		KVB-PKC	1924	Lushai [Mizo]	871
445869	hmáwng	banyan, a species of Indian fig tree	n	KVB-PKC	1924	Lushai [Mizo]	872
445876	hmǎi	face	n	KVB-PKC	1924	Lushai [Mizo]	873
445882	hmá	front, the space or place in front of	n	KVB-PKC	1924	Lushai [Mizo]	874
445887	hmâwm	put into the mouth	v	KVB-PKC	1924	Lushai [Mizo]	875
445892	hmùur	tip, point, end, prow, teat		KVB-PKC	1924	Lushai [Mizo]	876
445901	hmùn	place, room, site, post, position		KVB-PKC	1924	Lushai [Mizo]	877
445907	hmèt-I, hmèh-II	press with the finger or fingers, to knead, to massage	v	KVB-PKC	1924	Lushai [Mizo]	878
445913	hmín	ripe, cooked, mature, to ripen	be v.	KVB-PKC	1924	Lushai [Mizo]	879
445922	hmù-I, hmùh-II	see, to find, to perceive, to discover, to come across, to receive, to obtain	v	KVB-PKC	1924	Lushai [Mizo]	880
445930	hmúi	savory-smelling, giving forth an appetising savoury smell		KVB-PKC	1924	Lushai [Mizo]	881
445935	hmèi-chhìa	woman, a female, a wife	n	KVB-PKC	1924	Lushai [Mizo]	882
445947	hnǐal	contradict, to refuse, to dispute, to argue, to quarrel with, to protest against	v	KVB-PKC	1924	Lushai [Mizo]	884
445953	hníit	expel forcibly from the nose	v	KVB-PKC	1924	Lushai [Mizo]	885
445964	hnèem-I, hnêem-II	comfort, console, solace or cheer (as person in sorrow, etc)		KVB-PKC	1924	Lushai [Mizo]	887
445966	hnáwm	damp, moisten		KVB-PKC	1924	Lushai [Mizo]	888
445971	hním	dip (in water, etc), to immerse, to duck, to plunge, to souse	v	KVB-PKC	1924	Lushai [Mizo]	889
445975	hnûuk-I, hnùh-II	drag, to pull, to tug, to drag along, to haul, to tow	v	KVB-PKC	1924	Lushai [Mizo]	890
445980	hnàwm	filthy and wet, covered with mire and filth		KVB-PKC	1924	Lushai [Mizo]	891
446002	hnàh	leaf, leaves, foliage	n	KVB-PKC	1924	Lushai [Mizo]	896
446006	hnêm	many, much		KVB-PKC	1924	Lushai [Mizo]	897
446012	hnáar	nose	n	KVB-PKC	1924	Lushai [Mizo]	899
446019	hnàwk	obstructive, to be in the way, to be a nuisance or a bother, to be a hindrance	be v.	KVB-PKC	1924	Lushai [Mizo]	900
446025	hnái	pus, sap, juice, exudation		KVB-PKC	1924	Lushai [Mizo]	901
446031	hnǎ̌m	race, clan, tribe, nation, nationality		KVB-PKC	1924	Lushai [Mizo]	902
446041	hnìim-I, hnîim-II	smell	v	KVB-PKC	1924	Lushai [Mizo]	904
446044	hnáar	snore	v	KVB-PKC	1924	Lushai [Mizo]	905
446049	hnàp	snot, mucus of the nose		KVB-PKC	1924	Lushai [Mizo]	906
446055	hnìp	soft, easy, yiedling		KVB-PKC	1924	Lushai [Mizo]	907
446061	hnà	actual source (of a river or stream)	n	KVB-PKC	1924	Lushai [Mizo]	908
446063	hnǔai	part or space beneath, underneath	n	KVB-PKC	1924	Lushai [Mizo]	909
446072	hnàa	work, job, task, employment, occupation		KVB-PKC	1924	Lushai [Mizo]	911
446077	ǔi nghò	canine tooth		KVB-PKC	1924	Lushai [Mizo]	912
446079	hngèt-I, hngèh-II	firm, established, stable, immovable	be v.	KVB-PKC	1924	Lushai [Mizo]	913
446082	thèih-nghìlh	forget	v	KVB-PKC	1924	Lushai [Mizo]	914
446085	nghàt-I, nghàh-II	rest against or upon	v	KVB-PKC	1924	Lushai [Mizo]	915
446089	ngháwng	neck, the collar	n	KVB-PKC	1924	Lushai [Mizo]	916
446095	nghâak-I, nghàh-II	wait, to wait for, to keep one's company	v	KVB-PKC	1924	Lushai [Mizo]	917
446100	sà-|nghár	wildcat		KVB-PKC	1924	Lushai [Mizo]	918
446105	rúa	bamboo	n	KVB-PKC	1924	Lushai [Mizo]	919
446114	ríng-I, rîn-II	believe, to trust, to confide in	v	KVB-PKC	1924	Lushai [Mizo]	921
446120	rùh	bone	n	KVB-PKC	1924	Lushai [Mizo]	922
446134	rùul-I, rùlh-II	compensate, to repay, to requite, to pay a debt, to give in place of	v	KVB-PKC	1924	Lushai [Mizo]	925
446138	rái	become pregnant, to conceive, to be with child	v	KVB-PKC	1924	Lushai [Mizo]	926
446146	rǔang	corpse, a carcass, a dead body	n	KVB-PKC	1924	Lushai [Mizo]	927
446151	réel	plan, to arrange, to purpose	v	KVB-PKC	1924	Lushai [Mizo]	928
446156	ràwp	rot or be rotten (as cloth, matting, bamboos, buildings, etc)	v	KVB-PKC	1924	Lushai [Mizo]	929
446158	râm	destroy, to damage, to lay waste to, ravage (as pigs, children, etc. can do to a garden)	v	KVB-PKC	1924	Lushai [Mizo]	930
446162	rìan	diligent, earnest		KVB-PKC	1924	Lushai [Mizo]	931
446165	rùi-I, rùih-II	drunk, drunken, intoxicated, tipsy, giddy, sick	be v.	KVB-PKC	1924	Lushai [Mizo]	932
446170	ró	dry, to be dead	be v.	KVB-PKC	1924	Lushai [Mizo]	933
446174	rén	economize, to eke out, to not waste	v	KVB-PKC	1924	Lushai [Mizo]	934
446178	pà-rîat	eight		KVB-PKC	1924	Lushai [Mizo]	935
446182	rûak-I, rùah-II	empty, vacant, unoccupied, to be naked or nude	be v.	KVB-PKC	1924	Lushai [Mizo]	936
446188	ráal	enemy, the foe (in warfare)	n	KVB-PKC	1924	Lushai [Mizo]	937
446194	ríng-I, rìn-II	expect, to hope for	v	KVB-PKC	1924	Lushai [Mizo]	938
446200	rǎng-I, ràn-II	quick, to be early (i.e early maturing)	be v.	KVB-PKC	1924	Lushai [Mizo]	939
446211	ràh	fruit, a berry, a corn, a nut	n	KVB-PKC	1924	Lushai [Mizo]	941
446217	hrám	second crop of weeds and sprouting wild vegetation	n	KVB-PKC	1924	Lushai [Mizo]	942
446221	ràwh	bake, to roast, to heat, to burn or cremate	v	KVB-PKC	1924	Lushai [Mizo]	943
446226	ríal rùm	make a grinding	v	KVB-PKC	1924	Lushai [Mizo]	944
446230	rǔum	groan, to moan, to sigh, to growl, to roar	v	KVB-PKC	1924	Lushai [Mizo]	945
446233	ríal	hail, a hail stone		KVB-PKC	1924	Lushai [Mizo]	946
446240	rìt-I, rìh-II	heavy, weighty, burdensome, hard	be v.	KVB-PKC	1924	Lushai [Mizo]	947
446246	rúng-I, rùn-II	help	v	KVB-PKC	1924	Lushai [Mizo]	948
446252	rúun	poetical term for house, home		KVB-PKC	1924	Lushai [Mizo]	950
446256	rò	inheritance, property, riches, treasure		KVB-PKC	1924	Lushai [Mizo]	951
446262	ríl	bowels, entrails, intestines	n	KVB-PKC	1924	Lushai [Mizo]	952
446271	rám	country, forest, jungle, kingdom, domain, territory		KVB-PKC	1924	Lushai [Mizo]	953
446277	réi	a long time, to take a long time	be v.	KVB-PKC	1924	Lushai [Mizo]	954
446283	rǐ	boundary, border, limit		KVB-PKC	1924	Lushai [Mizo]	955
446290	rím	odour, smell, scent, perfume, fragrance		KVB-PKC	1924	Lushai [Mizo]	956
446296	ràal	bank or side (of a river, etc)	n	KVB-PKC	1924	Lushai [Mizo]	957
446303	rîak-I, rìah-II	stay the night, to put up for the night, to encamp for the night	v	KVB-PKC	1924	Lushai [Mizo]	958
446307	ráu	change color or be discolored (as dying leaves), to wither, or die (as leaves, etc)	v	KVB-PKC	1924	Lushai [Mizo]	959
446312	rúal ú	seniors or elders ("older peers")		KVB-PKC	1924	Lushai [Mizo]	960
446315	và-hrìt	black pheasant	n	KVB-PKC	1924	Lushai [Mizo]	961
446319	rùu	potent, fiery (as alcoholic spirit)		KVB-PKC	1924	Lushai [Mizo]	962
446328	rùah	rain		KVB-PKC	1924	Lushai [Mizo]	964
446336	ríng-I, rîn-II	loud, loud-sounding	be v.	KVB-PKC	1924	Lushai [Mizo]	966
446343	hrǔi	rope, cord, cane, string, a creeper		KVB-PKC	1924	Lushai [Mizo]	967
446349	bó-rǎl	ruined, be completely lost	be v.	KVB-PKC	1924	Lushai [Mizo]	968
446351	rûut-|I, rùh-|II	scoop up, pick up, gather up	v	KVB-PKC	1924	Lushai [Mizo]	969
446361	ràp	shelf over the fire, the fireshelf	n	KVB-PKC	1924	Lushai [Mizo]	972
446363	rǎak	shout, to talk loudly	v	KVB-PKC	1924	Lushai [Mizo]	973
446367	rùk	six		KVB-PKC	1924	Lushai [Mizo]	974
446378	rúul	snake, serpent, viper		KVB-PKC	1924	Lushai [Mizo]	975
446388	rǎu	name of a malignant spirit supposed to be responsible for stiff-necks and wry-necks in human beings and animals	n	KVB-PKC	1924	Lushai [Mizo]	977
446393	rù-|I, rûuk-|II	steal, to thieve, to pilfer	v	KVB-PKC	1924	Lushai [Mizo]	978
446398	rèh	stop, to cease, to end, to be over, to die away	v	KVB-PKC	1924	Lushai [Mizo]	979
446401	rém	suitable, congruous, appropriate, proper, expedient	be v.	KVB-PKC	1924	Lushai [Mizo]	980
446403	rêek-I, rèh-II	tighten	v	KVB-PKC	1924	Lushai [Mizo]	981
446405	rǔam	valley, vale, dale		KVB-PKC	1924	Lushai [Mizo]	982
446410	rîm	tired or toil-worn	be v.	KVB-PKC	1924	Lushai [Mizo]	983
446417	hlǎu-I, hlàuh-II	afraid of, to be alarmed at, to be nervous of, to be scared at, to be frightened at or of, to fear or to dread	be v.	KVB-PKC	1924	Lushai [Mizo]	985
446435	làng-I, lân-II	appear, to show to be visible, to be seen, to be in sight, to be manifest, to be exposed to view	v	KVB-PKC	1924	Lushai [Mizo]	988
446442	léem	attract, fascinate, woo, or charm (by manners, kindness, behaviour, etc)	v	KVB-PKC	1924	Lushai [Mizo]	989
446450	hlǎang	bier, stretcher, a support made to keep a corpse in a sitting posture		KVB-PKC	1924	Lushai [Mizo]	991
446455	lìan-I, lên-II	large, big, great, bulky	be v.	KVB-PKC	1924	Lushai [Mizo]	992
446463	làwng	boat, ship		KVB-PKC	1924	Lushai [Mizo]	993
446470	lî	spring (of gun, watch, etc.)	n	KVB-PKC	1924	Lushai [Mizo]	994
446479	lèi	bridge, a suspension bridge	n	KVB-PKC	1924	Lushai [Mizo]	995
446489	lěi	buy, to purchase, to purchase by exhange	v	KVB-PKC	1924	Lushai [Mizo]	997
446503	làwm-I, lâwm-II	celebrate, to be pleased or delight with, to rejoice over, to welcome, to receive, to greet		KVB-PKC	1924	Lushai [Mizo]	999
446508	lái	center, middle, the navel	n	KVB-PKC	1924	Lushai [Mizo]	1000
446519	lál	chief, or chieftainess, a sovereign, a monarch, a rajah or ranee	n	KVB-PKC	1924	Lushai [Mizo]	1002
446525	làa	cotton, cotton yarn		KVB-PKC	1924	Lushai [Mizo]	1004
446532	lìp-I, lìh-II	turn inside out (as umbrella), to strip off and turn back (as roofing)	v	KVB-PKC	1924	Lushai [Mizo]	1006
446537	làam-I, lâm-II	dance, to parade, to celebrate with dancing	v	KVB-PKC	1924	Lushai [Mizo]	1007
446547	léi-bá	debt	n	KVB-PKC	1924	Lushai [Mizo]	1008
446555	lài-I, làih-II	dig, to delve, to hoe, to excavate, to mine	v	KVB-PKC	1924	Lushai [Mizo]	1009
446560	lǎm	direction, side		KVB-PKC	1924	Lushai [Mizo]	1010
446567	hlòh-INV	lose		KVB-PKC	1924	Lushai [Mizo]	1011
446577	lěi	earth, ground, soil, mould, world		KVB-PKC	1924	Lushai [Mizo]	1013
446585	lûut-I, lùh-II	enter, to go in, to sink (in)	v	KVB-PKC	1924	Lushai [Mizo]	1015
446593	hlěi	more than ten, over ten		KVB-PKC	1924	Lushai [Mizo]	1016
446598	lǒ	farm, a cultivated field, a Lushai cultivation	n	KVB-PKC	1924	Lushai [Mizo]	1017
446607	lá	young and mature, full grown (used of female animals, poultry, etc)		KVB-PKC	1924	Lushai [Mizo]	1018
446613	lěi lèt	engage in wet-rice cultivation	v	KVB-PKC	1924	Lushai [Mizo]	1019
446619	lúaŋ-I, lùan-II	flow, to run (as water, river, etc)	v	KVB-PKC	1924	Lushai [Mizo]	1020
446633	pà-lí	four		KVB-PKC	1924	Lushai [Mizo]	1022
446644	lú	head	n	KVB-PKC	1924	Lushai [Mizo]	1024
446653	lúng	heart	n	KVB-PKC	1924	Lushai [Mizo]	1025
446661	lìng-|I, lîn-|II	red-hot, to be aglow	be v.	KVB-PKC	1924	Lushai [Mizo]	1026
446665	lèm ⪤ lìm	image, model, picture, drawing, portrait, likeness, imitation, type		KVB-PKC	1924	Lushai [Mizo]	1027
446671	lùah	inhabit, to occupy, to take possession of, to fill or hold (as post or office)	v	KVB-PKC	1924	Lushai [Mizo]	1028
446675	hlîit	water leech	n	KVB-PKC	1924	Lushai [Mizo]	1029
446683	lîak-I, lìah-II	lick, to lap, to lap up	v	KVB-PKC	1924	Lushai [Mizo]	1030
446690	hlǐm	lift up, raise (as coat sleeve, cloth, veil, curtain, roofing, or  covering of anything), to turn up, to expose	v	KVB-PKC	1924	Lushai [Mizo]	1031
446697	thǐng lúang	long log of wood, a fallen tree, a prostrate tree	n	KVB-PKC	1924	Lushai [Mizo]	1033
446704	lǔŋ	maggot	n	KVB-PKC	1924	Lushai [Mizo]	1034
446712	lò	not		KVB-PKC	1924	Lushai [Mizo]	1035
446721	lǐam	overflow, to go or be out of sight behind or beyond anything, to disappear	v	KVB-PKC	1924	Lushai [Mizo]	1037
446727	lǒ-|I, làwh-|II	pluck, pick or gather (as flowers, fruit, etc)	v	KVB-PKC	1924	Lushai [Mizo]	1038
446733	lí	quiet, deep pool or reach (in a river)	n	KVB-PKC	1924	Lushai [Mizo]	1039
446740	lǎar	popular, prominent or outstanding, bright (in colour), showy	be v.	KVB-PKC	1924	Lushai [Mizo]	1040
446741	lèih-INV	pour (as fluid), to pour out	v	KVB-PKC	1924	Lushai [Mizo]	1041
446747	lêet-I, lèh-II	alter, change, transform	v	KVB-PKC	1924	Lushai [Mizo]	1043
446753	lùi	river, stream, brook		KVB-PKC	1924	Lushai [Mizo]	1046
446761	líaŋ	wall-plate	n	KVB-PKC	1924	Lushai [Mizo]	1049
446769	lâwk-I, làwh-II	shovel up, to scoop up	v	KVB-PKC	1924	Lushai [Mizo]	1050
446775	lâa	spleen	n	KVB-PKC	1924	Lushai [Mizo]	1052
446786	lǔŋ	stone, a rock, a boulder, a pebble	n	KVB-PKC	1924	Lushai [Mizo]	1054
446791	lêm	swallow, to gulp down	v	KVB-PKC	1924	Lushai [Mizo]	1055
446794	là-I, lâak-II	take, to fetch, to bring	v	KVB-PKC	1924	Lushai [Mizo]	1056
446806	léi	tongue	n	KVB-PKC	1924	Lushai [Mizo]	1058
446815	lèt-I, lèh-II	turn upside down, to turn over	v	KVB-PKC	1924	Lushai [Mizo]	1059
446819	láang-I, làan-II	go and return the same day, to go and get back again the same day	v	KVB-PKC	1924	Lushai [Mizo]	1060
446822	lèt-líŋ-I, lèt-lìn-II	upside down or inverted, to be the wrong way round, to be reversed	be v.	KVB-PKC	1924	Lushai [Mizo]	1061
446825	léeng-I, lèen-II	pay a  visit (to another's house or to a nearby village), to walk about	v	KVB-PKC	1924	Lushai [Mizo]	1062
446830	lùa-I, lûak-II	vomit		KVB-PKC	1924	Lushai [Mizo]	1063
446841	lúm	warm or hot, to be comfortable, to be in comfortable circumstances	be v.	KVB-PKC	1924	Lushai [Mizo]	1065
446847	lék	wave, to give a prominent position to,  to take or hold in the hand	v	KVB-PKC	1924	Lushai [Mizo]	1066
446851	lǎm	way, pathway, path		KVB-PKC	1924	Lushai [Mizo]	1067
446860	lâap	weak (as tea, liquor)		KVB-PKC	1924	Lushai [Mizo]	1068
446862	làang-I,   lâan-II	beat, supersede, to supplant, to oust and take the place of	v	KVB-PKC	1924	Lushai [Mizo]	1069
446864	léeng-lèh	young widow or a divorced young woman	n	KVB-PKC	1924	Lushai [Mizo]	1070
446868	hlám	measurement (the distance between the tip of the fingers on the right hand to the same on the left, with the arms extended)	n	KVB-PKC	1924	Lushai [Mizo]	1071
446877	hrèi	axe, a hatchet	n	KVB-PKC	1924	Lushai [Mizo]	1073
446885	hríng-|I, hrìn-|II	bear, to bring forth, to give birth to, to beget	v	KVB-PKC	1924	Lushai [Mizo]	1074
446888	hríang	birch tree (a species of Betulaceae)	n	KVB-PKC	1924	Lushai [Mizo]	1075
446904	hréeng-I,  hrèen-II	detain forcibly, to sequester or sequestrate	v	KVB-PKC	1924	Lushai [Mizo]	1079
446918	hrìlh	explain, expound, tell		KVB-PKC	1924	Lushai [Mizo]	1082
446926	hrèh záwng	that which one dislikes or has an aversion to		KVB-PKC	1924	Lushai [Mizo]	1084
446932	hríng-I, hrìn-II	green, (in colour), to be fresh (as milk or fish)	be v.	KVB-PKC	1924	Lushai [Mizo]	1085
446943	hrúai	lead, to guide, to escort	v	KVB-PKC	1924	Lushai [Mizo]	1087
446948	hrìk	louse (pl. lice)	n	KVB-PKC	1924	Lushai [Mizo]	1088
446959	hrǎam	cry or call (as animal, bird, insect, etc), to bray, to roar, to shout	v	KVB-PKC	1924	Lushai [Mizo]	1089
446963	hríau	needle	n	KVB-PKC	1924	Lushai [Mizo]	1090
446968	sa-hrǎm	otter	n	KVB-PKC	1924	Lushai [Mizo]	1091
446979	hrěm	punish, to inflict punishment, to chasten	v	KVB-PKC	1924	Lushai [Mizo]	1093
446981	hrìm	really, simply		KVB-PKC	1924	Lushai [Mizo]	1094
446986	hrúal	roll up in the hand, to twist, to cord together (as string)	v	KVB-PKC	1924	Lushai [Mizo]	1096
446999	hríam	sharp, keen-edged		KVB-PKC	1924	Lushai [Mizo]	1099
447006	sà hráang	a term applied to the larger and more wild animals, e.g. bear, elephant, wild gayal, wild pig		KVB-PKC	1924	Lushai [Mizo]	1101
447013	hrá kài	name of a species of wild edible yam	n	KVB-PKC	1924	Lushai [Mizo]	1102
447021	hlàan	time		KVB-PKC	1924	Lushai [Mizo]	1103
447024	ár hlúi sén	red cock	n	KVB-PKC	1924	Lushai [Mizo]	1104
447031	hlèp-I, hlèh-II	cut off (generally by catching hold of with one hand and cutting off with the other), to cut off a piece of meat and give it to anyone	v	KVB-PKC	1924	Lushai [Mizo]	1105
447034	hlèt	secret exit from the burrow, e.g. of a rat, by which it can escape when attacked by an enemy from the main entrance	n	KVB-PKC	1924	Lushai [Mizo]	1106
447041	hlá-I, hlàt-II	far, distant, far-away, remote	be v.	KVB-PKC	1924	Lushai [Mizo]	1108
447048	hlàp	fat and membrane (or great omentum) between the bowels and the walls of the belly	n	KVB-PKC	1924	Lushai [Mizo]	1109
447051	ui |hlí	flea	n	KVB-PKC	1924	Lushai [Mizo]	1110
447063	hlíau	lick (as flames do a pot), to envelop (as flames)	v	KVB-PKC	1924	Lushai [Mizo]	1113
447070	hlùn	old, ancient, antique		KVB-PKC	1924	Lushai [Mizo]	1115
447073	hlàm	placenta, the afterbirth		KVB-PKC	1924	Lushai [Mizo]	1116
447075	hlâwk	profitable, fruitful, productive, paying, to yield due return, to gain, to profit	be v.	KVB-PKC	1924	Lushai [Mizo]	1117
447079	hlǔum	wind into a ball	v	KVB-PKC	1924	Lushai [Mizo]	1118
447084	hlìm	shadow, the shade (generally cast by the sun)		KVB-PKC	1924	Lushai [Mizo]	1119
447088	ní hlîap	sunshade, umbrella		KVB-PKC	1924	Lushai [Mizo]	1120
447097	hlǎa	song, a hymn, a poem, poetry, vocal music, chant, psalm, sonnet	n	KVB-PKC	1924	Lushai [Mizo]	1122
447102	hláang-I, hlàan-II	lift up, to lift down, to lift over, to lift across	v	KVB-PKC	1924	Lushai [Mizo]	1123
447105	hlíng	thorn, a prickle, a splinter, a spine	n	KVB-PKC	1924	Lushai [Mizo]	1124
447118	hlàwh	wages, salary, pay, stipend, allowance		KVB-PKC	1924	Lushai [Mizo]	1127
447122	hlíam	wound, to injure	v	KVB-PKC	1924	Lushai [Mizo]	1128
447130	vùt	ashes, dust		KVB-PKC	1924	Lushai [Mizo]	1130
447136	chhîa |vâ	very, specially, utterly (all used in a bad sense only)		KVB-PKC	1924	Lushai [Mizo]	1131
447139	sà-váwm	bear, the Himalayan black bear	n	KVB-PKC	1924	Lushai [Mizo]	1132
447146	vèel-I, vèlh-II	beat, strike, smite or hit (with or without a stick, whip, scourge, etc.)	v	KVB-PKC	1924	Lushai [Mizo]	1133
